"","municipio","codEstacao","PrecM"
"1","ABARÉ","290020701C",0
"2","ABAÍRA","290010801C",5.6
"3","ADUSTINA","290035501C",34.4
"4","AMARGOSA","290100701C",4.8
"5","AMÉRICA DOURADA","290115501A",0.4
"6","AMÉRICA DOURADA","290115501C",0
"7","ANAGÉ","290120501C",0
"8","ANDARAÍ","290130401C",5.6
"9","ANTAS","290160101C",22.8
"10","ANTÔNIO CARDOSO","290170001C",0.2
"11","ARACATU","290200501C",0
"12","BAIXA GRANDE","290260901U",3.2
"13","BANZAÊ","290265801C",35
"14","BARRA DO CHOÇA","290290601C",41
"15","BARRA DO MENDES","290300301C",0
"16","BARRA DO ROCHA","290310201A",66.4
"17","BARRO ALTO","290323501C",6.4
"18","BELMONTE","290340901A",85.78
"19","BIRITINGA","290360701C",41.2
"20","BOM JESUS DA LAPA","290390401C",0
"21","BONITO","290405001C",0.4
"22","BOQUIRA","290410001C",0.4
"23","BREJÕES","290430801C",44
"24","BROTAS DE MACAÚBAS","290450601C",1.4
"25","BRUMADO","290460501C",2.6
"26","CAATIBA","290480301C",4.8
"27","CABACEIRAS DO PARAGUAÇU","290485201C",34.4
"28","CACHOEIRA","290490201A",208.8
"29","CAETANOS","290515601C",0
"30","CAFARNAUM","290530501C",2
"31","CALDEIRÃO GRANDE","290550301C",0
"32","CAMACAN","290560201A",96.2
"33","CAMACAN","290560202A",95.03
"34","CAMACAN","290560203A",89.58
"35","CAMAMU","290580001A",138.6
"36","CANARANA","290620401C",0.6
"37","CANDEIAS","290650101A",196.26
"38","CANDEIAS","290650102A",210.78
"39","CANDEIAS","290650104A",199.77
"40","CANDEIAS","290650105A",183.36
"41","CANDIBA","290660001C",0.2
"42","CANUDOS","290682401C",25
"43","CAPIM GROSSO","290687301C",34.4
"44","CARAVELAS","290690701A",77
"45","CARAÍBAS","290689901C",1.8
"46","CARINHANHA","290710301C",0
"47","CHORROCHÓ","290770701C",43.2
"48","COCOS","290810101C",0
"49","CORONEL JOÃO SÁ","290920801C",136.8
"50","CURAÇÁ","290990101C",0
"51","CÂNDIDO SALES","290670901C",0
"52","CÍCERO DANTAS","290780601C",26.8
"53","ELÍSIO MEDRADO","291030501C",0.2
"54","EUCLIDES DA CUNHA","291070101C",1
"55","FEIRA DE SANTANA","291080001U",126
"56","GANDU","291120401A",48.49
"57","GLÓRIA","291140201C",99.4
"58","GUAJERU","291165901C",0
"59","GUANAMBI","291170901C",0
"60","GUARATINGA","291180801A",75
"61","HELIÓPOLIS","291185701C",85.6
"62","IAÇU","291190701C",0.6
"63","IBIASSUCÊ","291200401C",0
"64","IBICOARA","291220201C",37.4
"65","IBIPITANGA","291250901C",2.4
"66","IBOTIRAMA","291320001C",0
"67","IGRAPIÚNA","291345701A",146.4
"68","ILHÉUS","291360601A",84.8
"69","ILHÉUS","291360602A",85.05
"70","INHAMBUPE","291370501C",22.4
"71","IRAJUBA","291420801C",6.4
"72","IRAMAIA","291430701U",0
"73","IRAQUARA","291440601C",0
"74","IRECÊ","291460401C",8.4
"75","ITABERABA","291470301C",37.6
"76","ITABUNA","291480201A",45.44
"77","ITABUNA","291480202A",59.23
"78","ITABUNA","291480203A",54.78
"79","ITACARÉ","291490101A",164
"80","ITAGIMIRIM","291530401A",64.06
"81","ITAMARAJU","291560101A",94.6
"82","ITAMBÉ","291580901C",23.8
"83","ITAPETINGA","291640101A",26.94
"84","ITAPICURU","291650001C",2.4
