"","municipio","codEstacao","PrecM"
"57","GANDU","291120401A",70.22
"58","GAVIÃO","291125301C",3.8
"59","GLÓRIA","291140201C",9.4
"60","GUANAMBI","291170901C",0
"61","GUARATINGA","291180801A",50.6
"62","HELIÓPOLIS","291185701C",34.2
"63","IAÇU","291190701C",0
"64","IBIASSUCÊ","291200401C",0
"65","IBICOARA","291220201C",14.4
"66","IBIPITANGA","291250901C",0
"67","IBITIARA","291300201C",0.6
"68","IBOTIRAMA","291320001C",0
"69","IGRAPIÚNA","291345701A",134.2
"70","ILHÉUS","291360601A",186.36
"71","ILHÉUS","291360602A",186.71
"72","INHAMBUPE","291370501C",14
"73","IPECAETÁ","291380401C",1.4
"74","IRAJUBA","291420801C",4
"75","IRAQUARA","291440601C",0
"76","IRECÊ","291460401C",0
"77","ITABERABA","291470301C",11.2
"78","ITABUNA","291480201A",10.96
"79","ITABUNA","291480202A",82.54
"80","ITABUNA","291480203A",83.62
"81","ITACARÉ","291490101A",140.6
"82","ITAETÉ","291500701C",16.8
"83","ITAGIMIRIM","291530401A",48.43
"84","ITAMARAJU","291560101A",55.6
"85","ITAMBÉ","291580901C",0
"86","ITAPETINGA","291640101A",13.53
"87","ITAPICURU","291650001C",7.8
"88","ITIRUÇU","291690601C",9
"89","ITIÚBA","291700301C",0
"90","ITORORÓ","291710201A",45.68
"91","ITORORÓ","291710201C",26.4
"92","IUIÚ","291733401C",0
"93","JACOBINA","291750801A",2.6
"94","JACOBINA","291750801C",3
"95","JACOBINA","291750802A",6
"96","JAGUAQUARA","291760701A",28.2
"97","JAGUAQUARA","291760701C",19.4
"98","JAGUAQUARA","291760702A",24
"99","JEREMOABO","291810001C",2.8
"100","JOÃO DOURADO","291835701C",0
"101","JUAZEIRO","291840701A",1.8
"102","JUAZEIRO","291840703A",1.2
"103","JUAZEIRO","291840704A",0.8
"104","LAJEDINHO","291900901A",16.8
"105","LAJEDO DO TABOCAL","291905801C",13.2
"106","LAMARÃO","291910801C",6.2
"107","LAPÃO","291915701A",0
"108","LAURO DE FREITAS","291920701A",10.85
"109","LAURO DE FREITAS","291920702A",0
"110","LAURO DE FREITAS","291920704A",46.09
"111","LAURO DE FREITAS","291920705A",22.49
"112","LAURO DE FREITAS","291920706A",42
"113","LENÇÓIS","291930601C",0
"114","LIVRAMENTO DE NOSSA SENHORA","291950401U",2.2
"115","MACAJUBA","291960301C",4
"116","MACURURÉ","291990001U",2.8
"117","MAIRI","292010601C",0
"118","MANOEL VITORINO","292040301C",4.6
"119","MARACÁS","292050201C",17.4
"120","MARAGOGIPE","292060101A",69.87
"121","MATINA","292105401C",0
"122","MIGUEL CALMON","292120301C",14.2
"123","MONTE SANTO","292150001U",11.4
"124","MORPARÁ","292160901C",0
"125","MORTUGABA","292180701C",0.6
"126","MUNDO NOVO","292210201C",1.4
"127","NAZARÉ","292250801A",137.87
"128","NOVA CANAÃ","292270601C",15
"129","NOVA FÁTIMA","292273001C",4.2
"130","NOVA ITARANA","292280501C",11
"131","NOVA REDENÇÃO","292285401C",10.8
"132","NOVA SOURE","292290401U",0
"133","NOVA VIÇOSA","292300103A",47.9
"134","OLINDINA","292310001C",7.6
"135","OLIVEIRA DOS BREJINHOS","292320901C",0
"136","PALMAS DE MONTE ALTO","292340701U",0
"137","PALMEIRAS","292350601C",13.4
"138","PARAMIRIM","292360501C",68
"139","PARATINGA","292370401U",0
"140","PARIPIRANGA","292380301C",9.4
"141","PAU BRASIL","292390201A",67.6
"142","PAULO AFONSO","292400901C",14.4
"143","PEDRO ALEXANDRE","292420701C",38.6
"144","PIATÃ","292430601C",23.4
"145","PIRITIBA","292480101C",8.8
"146","PLANALTINO","292490001C",3.6
"147","PLANALTO","292500601C",6.4
"148","PORTO SEGURO","292530301A",56.7
"149","PORTO SEGURO","292530302A",86.26
"150","PORTO SEGURO","292530303A",71.34
"151","PORTO SEGURO","292530304A",0
"152","POÇÕES","292510501U",19
"153","PRADO","292550101A",78.6
"154","PRESIDENTE JÂNIO QUADROS","292570901U",0.6
"155","PÉ DE SERRA","292405801C",2.2
"156","QUEIMADAS","292580801C",0
"157","QUIJINGUE","292590701C",5.8
"158","QUIXABEIRA","292593101C",5.4
"159","REMANSO","292600401C",0
"160","RETIROLÂNDIA","292610301C",1
"161","RIACHO DE SANTANA","292640001C",0
"162","RIBEIRA DO POMBAL","292660801U",32.2
"163","RIO DO PIRES","292690501C",0
"164","RODELAS","292710101C",1
"165","RUY BARBOSA","292720001C",0
"166","SALVADOR","292740801A",59.57
"167","SALVADOR","292740802A",50.89
"168","SALVADOR","292740803A",40.81
"169","SALVADOR","292740804A",51.31
"170","SALVADOR","292740805A",81.03
"171","SALVADOR","292740806A",23.31
"172","SALVADOR","292740808A",38.74
"173","SALVADOR","292740810A",49.52
"174","SALVADOR","292740811A",56.59
"175","SALVADOR","292740812A",49.46
"176","SALVADOR","292740814A",60.88
"177","SALVADOR","292740815A",53.38
"178","SALVADOR","292740816A",47.85
"179","SALVADOR","292740817A",69.04
"180","SALVADOR","292740818A",48.73
"181","SALVADOR","292740819A",39.4
"182","SALVADOR","292740821A",50.8
"183","SALVADOR","292740822A",49.4
"184","SALVADOR","292740823A",83.8
"185","SANTA BÁRBARA","292750701C",9.4
"186","SANTA CRUZ CABRÁLIA","292770501A",98.68
"187","SANTA INÊS","292790301C",9
"188","SANTA LUZIA","292805901A",104.6
"189","SANTA TERESINHA","292850501C",0.8
"190","SANTANÓPOLIS","292830701C",8.4
"191","SANTO AMARO","292860401A",33.6
"192","SANTO AMARO","292860402A",36.4
"193","SANTO ESTÊVÃO","292880201C",36.8
"194","SAÚDE","292980001C",3.6
"195","SEABRA","292990901U",12.4
"196","SENHOR DO BONFIM","293010501A",5.96
"197","SENHOR DO BONFIM","293010501C",5.6
"198","SENTO SÉ","293020401C",0
"199","SERRA PRETA","293040201C",14.8
"200","SERRINHA","293050101C",10.8
"201","SERROLÂNDIA","293060001C",4.8
"202","SIMÕES FILHO","293070901A",46.2
"203","SIMÕES FILHO","293070902A",50.6
"204","SIMÕES FILHO","293070903A",41.6
"205","SOBRADINHO","293077401C",0
"206","SÃO FÉLIX","292900801A",41.4
"207","SÃO FÉLIX DO CORIBE","292905701C",0
"208","SÃO GABRIEL","292925501C",0
"209","SÃO JOSÉ DO JACUÍPE","292937001C",5
"210","SÍTIO DO MATO","293075801C",0
"211","SÍTIO DO QUINTO","293076601C",55.8
"212","TANQUE NOVO","293105301C",0
"213","TAPEROÁ","293120201A",157.6
"214","TAPIRAMUTÁ","293130101C",4.8
"215","TEOFILÂNDIA","293150901C",17.2
"216","TUCANO","293190501C",0
"217","UAUÁ","293200201C",0.4
"218","UBAÍRA","293210101C",20.4
"219","UIBAÍ","293240801C",0
"220","UMBURANAS","293245701C",0
"221","URANDI","293260601C",0
"222","UTINGA","293280401C",9.6
"223","VALENTE","293300001C",0
"224","VALENÇA","293290301A",0.6
"225","VITÓRIA DA CONQUISTA","293330701A",8.19
"226","VITÓRIA DA CONQUISTA","293330702A",11.35
"227","VITÓRIA DA CONQUISTA","293330703A",12.95
"228","VITÓRIA DA CONQUISTA","293330704A",8.86
"229","VITÓRIA DA CONQUISTA","293330705A",10.83
"230","VÁRZEA DA ROÇA","293305901C",0.6
"231","VÁRZEA NOVA","293315801C",0.2
"232","ÁGUA FRIA","290040501C",0.2
