"","municipio","codEstacao","PrecM"
"1","ALTO DO RODRIGUES","240070301A",2.99
"2","APODI","240100801A",0
"3","AÇU","240020801A",0
"4","CANGUARETAMA","240220401A",41.28
"5","CANGUARETAMA","240220402A",61.37
"6","CEARÁ-MIRIM","240260001A",16.43
"7","CEARÁ-MIRIM","240260002A",51.84
"8","CURRAIS NOVOS","240310301U",1.6
"9","GOIANINHA","240420001A",29.84
"10","IPANGUAÇU","240470501A",0
"11","JARDIM DE PIRANHAS","240560301A",0
"12","JOÃO CÂMARA","240580101C",5.4
"13","JOÃO CÂMARA","260810701A",7.11
"14","MONTE ALEGRE","240780701C",23.6
"15","MOSSORÓ","240800302A",0
"16","MOSSORÓ","240800303A",0
"17","MOSSORÓ","240800304A",0
"18","MOSSORÓ","240800305A",0
"19","MOSSORÓ","240800306A",0.2
"20","MOSSORÓ","240800307A",0.2
"21","MOSSORÓ","240800308A",0
"22","NATAL","240810201A",27.64
"23","NATAL","240810202A",34.72
"24","NATAL","240810203A",40.63
"25","NATAL","240810204A",26.48
"26","NATAL","240810205A",38.32
"27","NATAL","240810206A",26.83
"28","NATAL","240810207A",38.06
"29","NATAL","240810208A",10.46
"30","NOVA CRUZ","240830001C",10.6
"31","PATU","240930801A",0
"32","PENDÊNCIAS","240990201A",0.59
"33","SÃO PAULO DO POTENGI","241260901C",5.2
"34","TAIPU","241390401C",18.4
"35","VÁRZEA","241470401A",12.1
