"","municipio","codEstacao","PrecM"
"1","AFONSO BEZERRA","240030701C",29.8
"2","ALTO DO RODRIGUES","240070301A",28.96
"3","ANTÔNIO MARTINS","240090101C",0
"4","APODI","240100801A",7.09
"5","AUGUSTO SEVERO","240130501C",2
"6","AÇU","240020801A",0
"7","BAÍA FORMOSA","240140401A",209.02
"8","CAICÓ","240200601A",19.1
"9","CAICÓ","240200601C",16.2
"10","CANGUARETAMA","240220401A",138.71
"11","CANGUARETAMA","240220402A",186.83
"12","CARAÚBAS","240230301C",8.4
"13","CARNAUBAIS","240250101A",0
"14","CEARÁ-MIRIM","240260001A",184.55
"15","CURRAIS NOVOS","240310301U",5.2
"16","EXTREMOZ","240360801A",214.42
"17","GOIANINHA","240420001A",153.95
"18","GUAMARÉ","240450701A",51.84
"19","IPANGUAÇU","240470501A",0
"20","ITAJÁ","240485301A",0
"21","JARDIM DE PIRANHAS","240560301A",2.37
"22","JARDIM DO SERIDÓ","240570201C",0
"23","JOÃO CÂMARA","240580101A",95.4
"24","JOÃO CÂMARA","240580101C",122.4
"25","JUCURUTU","240610601A",0
"26","LAGOA NOVA","240650201C",18.8
"27","MACAU","240720301A",44.91
"28","MARCELINO VIEIRA","240730201C",0
"29","MAXARANGUAPE","240750001A",318.69
"30","MOSSORÓ","240800302A",1.79
"31","MOSSORÓ","240800303A",1.8
"32","MOSSORÓ","240800304A",1.39
"33","MOSSORÓ","240800305A",0.6
"34","MOSSORÓ","240800306A",0
"35","MOSSORÓ","240800307A",1.4
"36","MOSSORÓ","240800308A",5.14
"37","NATAL","240810201A",189.03
"38","NATAL","240810202A",201.11
"39","NATAL","240810203A",237.09
"40","NATAL","240810204A",233.59
"41","NATAL","240810205A",239.09
"42","NATAL","240810206A",203.92
"43","NATAL","240810207A",0
"44","NATAL","240810208A",19.62
"45","NOVA CRUZ","240830001C",64.4
"46","PARELHAS","240890401C",1
"47","PATU","240930801A",0
"48","PAU DOS FERROS","240940701C",0
"49","PENDÊNCIAS","240990201A",28.63
"50","PORTO DO MANGUE","241025601A",17.68
"51","RIACHO DE SANTANA","241080101C",3.8
"52","SANTA CRUZ","241120501C",23.8
"53","SÃO JOSÉ DE MIPIBU","241220301A",173.31
"54","SÃO JOSÉ DE MIPIBU","241220302A",129.79
"55","SÃO MIGUEL","241250001C",1.4
"56","SÃO PAULO DO POTENGI","241260901C",46.6
"57","SÃO RAFAEL","241280701A",0.99
"58","SÃO RAFAEL","241280701U",1
"59","SÃO TOMÉ","241290601C",21.6
"60","TAIPU","241390401C",0
"61","TOUROS","241440701A",427.62
"62","UPANEMA","241460501A",0
"63","VÁRZEA","241470401A",62.01
