"","municipio","codEstacao","PrecM"
"1","AFONSO BEZERRA","240030701C",0.4
"2","APODI","240100801A",0.2
"3","BAÍA FORMOSA","240140401A",121.66
"4","CAICÓ","240200601A",3.95
"5","CAICÓ","240200601C",0
"6","CAICÓ","240200602A",25.8
"7","CANGUARETAMA","240220401A",36.62
"8","CANGUARETAMA","240220402A",88.38
"9","CARAÚBAS","240230301C",3.4
"10","CEARÁ-MIRIM","240260002A",90.71
"11","GOIANINHA","240420001A",41.1
"12","GUAMARÉ","240450701A",0.99
"13","IPANGUAÇU","240470501A",9.1
"14","ITAJÁ","240485301A",3.75
"15","JARDIM DE PIRANHAS","240560301A",3
"16","JOÃO CÂMARA","240580101A",6.58
"17","JOÃO CÂMARA","240580101C",0
"18","JUCURUTU","240610601A",30.84
"19","MACAU","240720301A",0.4
"20","MAXARANGUAPE","240750001A",101.76
"21","MOSSORÓ","240800302A",0.6
"22","MOSSORÓ","240800303A",0
"23","MOSSORÓ","240800304A",0
"24","MOSSORÓ","240800305A",0.4
"25","MOSSORÓ","240800306A",2
"26","MOSSORÓ","240800308A",4.73
"27","NATAL","240810201A",67.92
"28","NATAL","240810202A",51.87
"29","NATAL","240810203A",85.46
"30","NATAL","240810204A",10.8
"31","NATAL","240810205A",84.96
"32","NATAL","240810206A",87.65
"33","NATAL","240810207A",114.75
"34","NATAL","240810208A",24.1
"35","NOVA CRUZ","240830001C",19.2
"36","PATU","240930801A",8.86
"37","PENDÊNCIAS","240990201A",20.66
"38","PORTO DO MANGUE","241025601A",0.39
"39","RIACHO DE SANTANA","241080101C",10
"40","SÃO JOSÉ DE MIPIBU","241220301A",52.43
"41","SÃO JOSÉ DE MIPIBU","241220302A",41.32
"42","SÃO RAFAEL","241280701A",6.93
"43","TOUROS","241440701A",34.23
"44","UPANEMA","241460501A",6.12
"45","VÁRZEA","241470401A",10.32
