"","municipio","codEstacao","PrecM"
"1","APODI","240100801A",34.41
"2","AÇU","240020801A",8.86
"3","BAÍA FORMOSA","240140401A",171.6
"4","CAICÓ","240200601A",36.31
"5","CAICÓ","240200601C",42.4
"6","CAICÓ","240200602A",39.61
"7","CANGUARETAMA","240220402A",94.57
"8","CEARÁ-MIRIM","240260001A",86
"9","CURRAIS NOVOS","240310301U",19.8
"10","EXTREMOZ","240360801A",113.88
"11","GOIANINHA","240420001A",99.71
"12","GUAMARÉ","240450701A",15.11
"13","IPANGUAÇU","240470501A",5.53
"14","ITAJÁ","240485301A",6.15
"15","JOÃO CÂMARA","240580101A",38.18
"16","JUCURUTU","240610601A",27.14
"17","LAGOA NOVA","240650201C",13.2
"18","MACAU","240720301A",6.9
"19","MOSSORÓ","240800303A",27.52
"20","MOSSORÓ","240800304A",24.99
"21","MOSSORÓ","240800306A",0
"22","MOSSORÓ","240800308A",18.32
"23","NATAL","240810201A",117.5
"24","NATAL","240810202A",83.33
"25","NATAL","240810203A",98.85
"26","NATAL","240810204A",74.86
"27","NATAL","240810205A",33.39
"28","NATAL","240810206A",83.61
"29","NATAL","240810207A",140.94
"30","NATAL","240810208A",11.8
"31","PATU","240930801A",0.8
"32","PENDÊNCIAS","240990201A",12.62
"33","PORTO DO MANGUE","241025601A",11.82
"34","SÃO JOSÉ DE MIPIBU","241220301A",80.06
"35","SÃO JOSÉ DE MIPIBU","241220302A",101.88
"36","TOUROS","241440701A",65.6
"37","VÁRZEA","241470401A",58.47
