"","municipio","codEstacao","PrecM"
"1","AFONSO BEZERRA","240030701C",8.6
"2","ALTO DO RODRIGUES","240070301A",18.37
"3","APODI","240100801A",26.01
"4","AUGUSTO SEVERO","240130501C",4
"5","AÇU","240020801A",56.91
"6","CAICÓ","240200601C",20.2
"7","CANGUARETAMA","240220401A",274.69
"8","CANGUARETAMA","240220402A",456.77
"9","CEARÁ-MIRIM","240260001A",115.78
"10","CEARÁ-MIRIM","240260002A",342.42
"11","GOIANINHA","240420001A",290.97
"12","IPANGUAÇU","240470501A",29.58
"13","JARDIM DE PIRANHAS","240560301A",11.33
"14","JOÃO CÂMARA","240580101C",133.6
"15","JOÃO CÂMARA","260810701A",41.13
"16","MOSSORÓ","240800302A",69.2
"17","MOSSORÓ","240800303A",55.71
"18","MOSSORÓ","240800304A",70.1
"19","MOSSORÓ","240800305A",60.69
"20","MOSSORÓ","240800306A",52.97
"21","MOSSORÓ","240800307A",66.11
"22","MOSSORÓ","240800308A",59.46
"23","NATAL","240810201A",307.36
"24","NATAL","240810202A",347.12
"25","NATAL","240810203A",334.15
"26","NATAL","240810204A",304.82
"27","NATAL","240810205A",278.14
"28","NATAL","240810206A",66.11
"29","NATAL","240810207A",303.36
"30","NATAL","240810208A",341.72
"31","NOVA CRUZ","240830001C",96.4
"32","PATU","240930801A",18.57
"33","PENDÊNCIAS","240990201A",22.85
"34","SÃO BENTO DO NORTE","241160101C",46.4
"35","SÃO PAULO DO POTENGI","241260901C",142.6
"36","VÁRZEA","241470401A",180.19
