"","municipio","codEstacao","PrecM"
"1","AFONSO BEZERRA","240030701C",0
"2","ALTO DO RODRIGUES","240070301A",4.16
"3","APODI","240100801A",25.62
"4","AUGUSTO SEVERO","240130501C",0
"5","AÇU","240020801A",9.88
"6","BAÍA FORMOSA","240140401A",306.65
"7","CAICÓ","240200601A",26.93
"8","CAICÓ","240200601C",27.2
"9","CANGUARETAMA","240220401A",211.99
"10","CANGUARETAMA","240220402A",258.49
"11","CARAÚBAS","240230301C",22
"12","CARNAUBAIS","240250101A",0
"13","CEARÁ-MIRIM","240260001A",99.15
"14","CEARÁ-MIRIM","240260002A",233.53
"15","CURRAIS NOVOS","240310301U",18.2
"16","GOIANINHA","240420001A",154.21
"17","GUAMARÉ","240450701A",3.17
"18","IPANGUAÇU","240470501A",5.17
"19","ITAJÁ","240485301A",14.26
"20","JARDIM DE PIRANHAS","240560301A",9.71
"21","JARDIM DO SERIDÓ","240570201C",0
"22","JOÃO CÂMARA","240580101A",49.14
"23","JOÃO CÂMARA","240580101C",0.2
"24","LAGOA NOVA","240650201C",0
"25","MACAU","240720301A",2.78
"26","MAXARANGUAPE","240750001A",233.28
"27","MOSSORÓ","240800302A",9.27
"28","MOSSORÓ","240800303A",4.16
"29","MOSSORÓ","240800304A",9.45
"30","MOSSORÓ","240800305A",7.88
"31","MOSSORÓ","240800306A",4.34
"32","MOSSORÓ","240800307A",3.17
"33","MOSSORÓ","240800308A",6.5
"34","NATAL","240810201A",151.79
"35","NATAL","240810202A",125.78
"36","NATAL","240810203A",146.64
"37","NATAL","240810204A",136.65
"38","NATAL","240810205A",192.77
"39","NATAL","240810206A",126.11
"40","NATAL","240810207A",164.18
"41","NATAL","240810208A",153.74
"42","NOVA CRUZ","240830001C",130.8
"43","PARELHAS","240890401C",0
"44","PATU","240930801A",26.06
"45","PENDÊNCIAS","240990201A",3.95
"46","PORTO DO MANGUE","241025601A",0
"47","RIACHO DE SANTANA","241080101C",22.8
"48","SANTA CRUZ","241120501C",76
"49","SÃO JOSÉ DE MIPIBU","241220301A",171.45
"50","SÃO JOSÉ DE MIPIBU","241220302A",149.05
"51","SÃO MIGUEL","241250001C",39.6
"52","SÃO PAULO DO POTENGI","241260901C",56.4
"53","TOUROS","241440701A",157.8
"54","VÁRZEA","241470401A",111.08
