"","municipio","codEstacao","PrecM"
"1","ALTO DO RODRIGUES","240070301A",6.39
"2","APODI","240100801A",11.91
"3","AÇU","240020801A",38.07
"4","BAÍA FORMOSA","240140401A",551.41
"5","CAICÓ","240200601A",12.33
"6","CAICÓ","240200602A",25.39
"7","CANGUARETAMA","240220401A",58.18
"8","CANGUARETAMA","240220402A",35.9
"9","CEARÁ-MIRIM","240260001A",436.95
"10","CURRAIS NOVOS","240310301U",41.8
"11","GOIANINHA","240420001A",343.38
"12","GUAMARÉ","240450701A",51.48
"13","ITAJÁ","240485301A",30.19
"14","JARDIM DE PIRANHAS","240560301A",39.56
"15","JARDIM DO SERIDÓ","240570201C",21.8
"16","JOÃO CÂMARA","240580101A",168.12
"17","JUCURUTU","240610601A",16.75
"18","LAGOA NOVA","240650201C",22.4
"19","MACAU","240720301A",36.43
"20","MONTE ALEGRE","240780701C",0
"21","MOSSORÓ","240800302A",68.73
"22","MOSSORÓ","240800303A",60.46
"23","MOSSORÓ","240800304A",82.1
"24","MOSSORÓ","240800306A",49.69
"25","MOSSORÓ","240800308A",66.31
"26","NATAL","240810201A",395.18
"27","NATAL","240810202A",234.11
"28","NATAL","240810203A",495.87
"29","NATAL","240810204A",450.1
"30","NATAL","240810205A",92.57
"31","NATAL","240810206A",440.88
"32","NATAL","240810207A",587.5
"33","NATAL","240810208A",6.4
"34","NOVA CRUZ","240830001C",50.4
"35","PATU","240930801A",6.49
"36","PORTO DO MANGUE","241025601A",44.5
"37","SANTA CRUZ","241120501C",34.8
"38","SÃO JOSÉ DE MIPIBU","241220301A",401.81
"39","SÃO TOMÉ","241290601C",109.8
"40","TOUROS","241440701A",14.01
"41","UPANEMA","241460501A",11.34
"42","VÁRZEA","241470401A",304.65
