"","municipio","codEstacao","PrecM"
"1","ALCÂNTARA","210020401A",58.2
"2","ALTO ALEGRE DO MARANHÃO","210043601A",33
"3","ALTO PARNAÍBA","210050102A",0
"4","APICUM-AÇU","210083201A",315.2
"5","ARAIOSES","210090701A",16.8
"6","ARAME","210095601A",6.6
"7","ARARI","210100401A",27.8
"8","BACABAL","210120201A",16.8
"9","BACABAL","210120202A",11.6
"10","BACURI","210130101A",209.8
"11","BALSAS","210140001A",0
"12","BELA VISTA DO MARANHÃO","210177201A",0.4
"13","BENEDITO LEITE","210180601A",0
"14","BOA VISTA DO GURUPI","210197001A",111
"15","BREJO","210210102A",5.33
"16","BURITI","210220001A",88.6
"17","BURITICUPU","210232501A",11.6
"18","CANTANHEDE","210270501A",50.4
"19","CAXIAS","210300001A",8.4
"20","CAXIAS","210300002A",2.4
"21","CAXIAS","210300003A",38
"22","CENTRO DO GUILHERME","210315801A",35.6
"23","CHAPADINHA","210320801A",45.2
"24","CHAPADINHA","210320802A",20.68
"25","CODÓ","210330701A",13.4
"26","CODÓ","210330702A",22.8
"27","COELHO NETO","210340601A",20.6
"28","COLINAS","210350501A",0
"29","CONCEIÇÃO DO LAGO-AÇU","210355401A",43.8
"30","COROATÁ","210360401A",24.6
"31","DUQUE BACELAR","210390101A",23.2
"32","ESPERANTINÓPOLIS","210400801A",18.2
"33","FORTALEZA DOS NOGUEIRAS","210410701A",0
"34","FORTUNA","210420601A",0
"35","GRAJAÚ","210480001A",0
"36","GRAJAÚ","210480002A",0
"37","ICATU","210510401A",163.8
"38","IGARAPÉ DO MEIO","210515301A",33.2
"39","IMPERATRIZ","210530201A",0.4
"40","IMPERATRIZ","210530202A",0
"41","IMPERATRIZ","210530203A",4.6
"42","IMPERATRIZ","210530204A",0
"43","JATOBÁ","210545001A",0
"44","LAGO DA PEDRA","210570801A",15
"45","LAGO DO JUNCO","210580701A",25.2
"46","LAGO DOS RODRIGUES","210594801A",35.2
"47","LAGO VERDE","210590601A",42.4
"48","LAGOA GRANDE DO MARANHÃO","210596302A",0.6
"49","MAGALHÃES DE ALMEIDA","210630001A",0
"50","MARAJÁ DO SENA","210635902A",15.99
"51","MATÕES","210660701A",4.8
"52","MATÕES DO NORTE","210663101A",22.2
"53","MIRADOR","210670601A",0
"54","MIRANDA DO NORTE","210675501A",34.8
"55","MIRINZAL","210680501A",171.8
"56","MONÇÃO","210690401A",19
"57","NINA RODRIGUES","210720901A",44.4
"58","OLINDA NOVA DO MARANHÃO","210745601A",35.2
"59","PARNARAMA","210780301A",3.8
"60","PEDREIRAS","210820701A",3.8
"61","PENALVA","210830601A",23.8
"62","PERITORÓ","210845401A",26
"63","PIO XII","210870201A",26341.2
"64","PIRAPEMAS","210880101A",79
"65","POÇÃO DE PEDRAS","210890001A",18.8
"66","PRESIDENTE DUTRA","210910601A",5.4
"67","PRESIDENTE VARGAS","210930401A",43.4
"68","RAPOSA","210945201A",46.8
"69","ROSÁRIO","210960101A",102.8
"70","SANTA FILOMENA DO MARANHÃO","210975901A",0
"71","SANTA HELENA","210980901A",101.8
"72","SANTA LUZIA","211000501A",1.8
"73","SANTA QUITÉRIA DO MARANHÃO","211010401A",7
"74","SANTO AMARO DO MARANHÃO","211027802A",77.67
"75","SATUBINHA","211172201A",42.6
"76","SÃO BERNARDO","211060901A",32.8
"77","SÃO FÉLIX DE BALSAS","211080701A",0
"78","SÃO LUÍS","211130002A",82.6
"79","SÃO LUÍS","211130003A",67.6
"80","SÃO LUÍS","211130004A",103.6
"81","SÃO LUÍS","211130005A",92.4
"82","SÃO LUÍS","211130006A",85.8
"83","SÃO LUÍS","211130007A",129
"84","SÃO LUÍS","211130008A",89
"85","SÃO LUÍS","211130009A",114.2
"86","SÃO LUÍS","211130010A",66.2
"87","SÃO LUÍS GONZAGA DO MARANHÃO","211140901A",8
"88","SÃO PEDRO DA ÁGUA BRANCA","211153202A",1.19
"89","TIMBIRAS","211210001A",24.8
"90","TIMON","211220901A",18.8
"91","TRIZIDELA DO VALE","211223301A",9
"92","TUFILÂNDIA","211227401A",54.2
"93","TURILÂNDIA","211245601A",107.8
"94","VARGEM GRANDE","211270401A",22.6
"95","VIANA","211280301A",7.8
"96","VITÓRIA DO MEARIM","211290201A",13.6
