"","municipio","codEstacao","PrecM"
"1","ALTO ALEGRE DO MARANHÃO","210043601A",8.6
"2","ALTO ALEGRE DO PINDARÉ","210047701A",83.2
"3","ALTO PARNAÍBA","210050102A",0
"4","APICUM-AÇU","210083201A",112.6
"5","ARAIOSES","210090701A",46.8
"6","ARAME","210095601A",19.2
"7","BACABAL","210120201A",5
"8","BACURI","210130101A",183.4
"9","BALSAS","210140001A",1.6
"10","BELA VISTA DO MARANHÃO","210177201A",16
"11","BENEDITO LEITE","210180601A",0
"12","BREJO","210210102A",119.45
"13","BURITI","210220001A",29.4
"14","BURITICUPU","210232501A",14.4
"15","CAJARI","210250701A",50.2
"16","CANTANHEDE","210270501A",6.6
"17","CAXIAS","210300001A",36.2
"18","CAXIAS","210300002A",28.4
"19","CAXIAS","210300003A",36
"20","CENTRO DO GUILHERME","210315801A",6.8
"21","CHAPADINHA","210320801A",52.2
"22","CHAPADINHA","210320802A",42.72
"23","CODÓ","210330701A",51.6
"24","CODÓ","210330702A",54.6
"25","COELHO NETO","210340601A",12.8
"26","COELHO NETO","210340602A",10.4
"27","COLINAS","210350501A",5.2
"28","COROATÁ","210360401A",15.4
"29","DUQUE BACELAR","210390101A",5.8
"30","FORTALEZA DOS NOGUEIRAS","210410701A",17.2
"31","FORTUNA","210420601A",67.8
"32","GRAJAÚ","210480001A",29.2
"33","ICATU","210510401A",171
"34","IGARAPÉ DO MEIO","210515301A",21.6
"35","IMPERATRIZ","210530201A",4
"36","IMPERATRIZ","210530202A",2.6
"37","IMPERATRIZ","210530203A",0.4
"38","IMPERATRIZ","210530204A",4.6
"39","ITAPECURU MIRIM","210540101A",72.6
"40","JATOBÁ","210545001A",36.2
"41","LAGO DA PEDRA","210570801A",35.6
"42","LAGO DO JUNCO","210580701A",49.2
"43","LAGO DOS RODRIGUES","210594801A",21.4
"44","LAGO VERDE","210590601A",2
"45","LAGOA GRANDE DO MARANHÃO","210596302A",5.57
"46","MAGALHÃES DE ALMEIDA","210630001A",105.6
"47","MARAJÁ DO SENA","210635902A",4.35
"48","MATÕES","210660701A",18.2
"49","MIRADOR","210670601A",5.4
"50","MIRANDA DO NORTE","210675501A",26.8
"51","MIRINZAL","210680501A",194.2
"52","MONÇÃO","210690401A",82.4
"53","NINA RODRIGUES","210720901A",43
"54","OLINDA NOVA DO MARANHÃO","210745601A",162.2
"55","PALMEIRÂNDIA","210760501A",206.8
"56","PARNARAMA","210780301A",12.2
"57","PENALVA","210830601A",2.4
"58","PERITORÓ","210845401A",21
"59","PINDARÉ-MIRIM","210850401A",48
"60","PIO XII","210870201A",1.8
"61","PIRAPEMAS","210880101A",18
"62","POÇÃO DE PEDRAS","210890001A",11.2
"63","PRESIDENTE DUTRA","210910601A",20.6
"64","PRESIDENTE VARGAS","210930401A",62.8
"65","RAPOSA","210945201A",2
"66","SANTA FILOMENA DO MARANHÃO","210975901A",4.2
"67","SANTA HELENA","210980901A",88.8
"68","SANTA LUZIA","211000501A",15.6
"69","SANTA QUITÉRIA DO MARANHÃO","211010401A",45.6
"70","SANTO AMARO DO MARANHÃO","211027802A",0
"71","SATUBINHA","211172201A",21.6
"72","SÃO FÉLIX DE BALSAS","211080701A",0
"73","SÃO LUÍS","211130002A",92.4
"74","SÃO LUÍS","211130003A",54.8
"75","SÃO LUÍS","211130004A",147.8
"76","SÃO LUÍS","211130005A",119.4
"77","SÃO LUÍS","211130006A",92.2
"78","SÃO LUÍS","211130007A",156.6
"79","SÃO LUÍS","211130008A",67
"80","SÃO LUÍS","211130009A",132
"81","SÃO LUÍS","211130010A",127
"82","SÃO LUÍS GONZAGA DO MARANHÃO","211140901A",45
"83","SÃO MATEUS DO MARANHÃO","211150801A",32.8
"84","SÃO PEDRO DA ÁGUA BRANCA","211153202A",5.72
"85","TIMBIRAS","211210001A",60.8
"86","TIMON","211220901A",45.8
"87","TUFILÂNDIA","211227401A",39.8
"88","TURILÂNDIA","211245601A",39
"89","VARGEM GRANDE","211270401A",64.2
"90","VIANA","211280301A",137.2
"91","VITÓRIA DO MEARIM","211290201A",19
