"","municipio","codEstacao","PrecM"
"1","ALCÂNTARA","210020401A",517.2
"2","ALTO ALEGRE DO MARANHÃO","210043601A",127
"3","ALTO ALEGRE DO PINDARÉ","210047701A",358.6
"4","APICUM-AÇU","210083201A",613
"5","ARAIOSES","210090701A",213.4
"6","ARAME","210095601A",233.2
"7","ARARI","210100401A",503.2
"8","BACABAL","210120201A",209.4
"9","BACABAL","210120202A",462.2
"10","BACURI","210130101A",413.6
"11","BALSAS","210140001A",168.6
"12","BELA VISTA DO MARANHÃO","210177201A",0
"13","BENEDITO LEITE","210180601A",27.4
"14","BOA VISTA DO GURUPI","210197001A",389.6
"15","BREJO","210210102A",40.76
"16","BURITI","210220001A",296.8
"17","BURITICUPU","210232501A",296.2
"18","CAJARI","210250701A",0
"19","CANTANHEDE","210270501A",526.8
"20","CAXIAS","210300001A",314.8
"21","CAXIAS","210300002A",0
"22","CAXIAS","210300003A",358
"23","CENTRO DO GUILHERME","210315801A",308.6
"24","CHAPADINHA","210320802A",58.55
"25","CODÓ","210330701A",319.6
"26","CODÓ","210330702A",294
"27","COELHO NETO","210340601A",275.8
"28","COELHO NETO","210340602A",278
"29","COLINAS","210350501A",252
"30","CONCEIÇÃO DO LAGO-AÇU","210355401A",420.2
"31","COROATÁ","210360401A",419.8
"32","DUQUE BACELAR","210390101A",326.6
"33","ESPERANTINÓPOLIS","210400801A",337.4
"34","FORTALEZA DOS NOGUEIRAS","210410701A",225
"35","FORTUNA","210420601A",0
"36","GRAJAÚ","210480001A",63.8
"37","GRAJAÚ","210480002A",0
"38","ICATU","210510401A",439.4
"39","IMPERATRIZ","210530201A",324.8
"40","IMPERATRIZ","210530202A",215
"41","IMPERATRIZ","210530203A",270
"42","IMPERATRIZ","210530204A",0
"43","ITAPECURU MIRIM","210540101A",584.6
"44","JATOBÁ","210545001A",369.8
"45","LAGO DA PEDRA","210570801A",335.6
"46","LAGO DO JUNCO","210580701A",395
"47","LAGO VERDE","210590601A",465.8
"48","LAGOA GRANDE DO MARANHÃO","210596302A",0
"49","MAGALHÃES DE ALMEIDA","210630001A",0
"50","MARAJÁ DO SENA","210635902A",20.53
"51","MATÕES","210660701A",352.6
"52","MATÕES DO NORTE","210663101A",405.8
"53","MIRADOR","210670601A",112
"54","MIRANDA DO NORTE","210675501A",475.4
"55","MIRINZAL","210680501A",410.6
"56","MONÇÃO","210690401A",387.8
"57","NINA RODRIGUES","210720901A",345
"58","OLINDA NOVA DO MARANHÃO","210745601A",455.2
"59","PARNARAMA","210780301A",186.6
"60","PAÇO DO LUMIAR","210750601A",122.2
"61","PEDREIRAS","210820701A",0
"62","PINDARÉ-MIRIM","210850401A",115.6
"63","PIO XII","210870201A",7.8
"64","POÇÃO DE PEDRAS","210890001A",195.8
"65","PRESIDENTE DUTRA","210910601A",298.6
"66","PRESIDENTE VARGAS","210930401A",502.4
"67","RAPOSA","210945201A",451.8
"68","ROSÁRIO","210960101A",507.6
"69","SANTA FILOMENA DO MARANHÃO","210975901A",246.8
"70","SANTA HELENA","210980901A",66.8
"71","SANTA QUITÉRIA DO MARANHÃO","211010401A",254.4
"72","SANTO AMARO DO MARANHÃO","211027802A",115.39
"73","SATUBINHA","211172201A",561.2
"74","SÃO BERNARDO","211060901A",171
"75","SÃO FÉLIX DE BALSAS","211080701A",140.4
"76","SÃO LUÍS","211130004A",465
"77","SÃO LUÍS","211130005A",528.8
"78","SÃO LUÍS","211130006A",518.6
"79","SÃO LUÍS","211130007A",585.4
"80","SÃO LUÍS","211130008A",511.4
"81","SÃO LUÍS","211130010A",400.8
"82","SÃO LUÍS GONZAGA DO MARANHÃO","211140901A",303.2
"83","SÃO MATEUS DO MARANHÃO","211150801A",46
"84","SÃO PEDRO DA ÁGUA BRANCA","211153202A",49.1
"85","TIMBIRAS","211210001A",308.4
"86","TIMON","211220901A",233.6
"87","TUFILÂNDIA","211227401A",373.4
"88","VARGEM GRANDE","211270401A",524.8
"89","VIANA","211280301A",0
"90","VITÓRIA DO MEARIM","211290201A",27.8
