"","municipio","codEstacao","PrecM"
"1","ALCÂNTARA","210020401A",27.4
"2","ALTO ALEGRE DO MARANHÃO","210043601A",367.4
"3","ALTO ALEGRE DO PINDARÉ","210047701A",623
"4","ALTO PARNAÍBA","210050102A",90.52
"5","APICUM-AÇU","210083201A",553.2
"6","ARAIOSES","210090701A",244.4
"7","ARAME","210095601A",166.6
"8","ARARI","210100401A",360.8
"9","BACABAL","210120202A",364
"10","BACURI","210130101A",528
"11","BALSAS","210140001A",258.8
"12","BELA VISTA DO MARANHÃO","210177201A",446
"13","BENEDITO LEITE","210180601A",172.4
"14","BURITI","210220001A",423
"15","BURITICUPU","210232501A",543.4
"16","CAJARI","210250701A",223
"17","CANTANHEDE","210270501A",341
"18","CAXIAS","210300001A",320
"19","CAXIAS","210300002A",316.8
"20","CAXIAS","210300003A",285.2
"21","CENTRO DO GUILHERME","210315801A",437.4
"22","CHAPADINHA","210320801A",0
"23","CHAPADINHA","210320802A",458.53
"24","CODÓ","210330701A",248.2
"25","CODÓ","210330702A",262
"26","COELHO NETO","210340601A",347.4
"27","COELHO NETO","210340602A",328.8
"28","COLINAS","210350501A",71.6
"29","CONCEIÇÃO DO LAGO-AÇU","210355401A",415.8
"30","COROATÁ","210360401A",366.2
"31","FORTALEZA DOS NOGUEIRAS","210410701A",203.2
"32","FORTUNA","210420601A",106.6
"33","GRAJAÚ","210480001A",209.4
"34","ICATU","210510401A",420.8
"35","IGARAPÉ DO MEIO","210515301A",518.4
"36","IMPERATRIZ","210530201A",319.2
"37","IMPERATRIZ","210530202A",232.8
"38","IMPERATRIZ","210530203A",323
"39","IMPERATRIZ","210530204A",301.4
"40","ITAPECURU MIRIM","210540101A",490
"41","JATOBÁ","210545001A",128.2
"42","LAGO DA PEDRA","210570801A",441.6
"43","LAGO DO JUNCO","210580701A",356
"44","LAGO DOS RODRIGUES","210594801A",178.6
"45","LAGO VERDE","210590601A",557
"46","LAGOA GRANDE DO MARANHÃO","210596302A",200.4
"47","MAGALHÃES DE ALMEIDA","210630001A",0.4
"48","MATÕES","210660701A",141.4
"49","MIRADOR","210670601A",3.2
"50","MIRANDA DO NORTE","210675501A",0
"51","MIRINZAL","210680501A",663.8
"52","MONÇÃO","210690401A",353.2
"53","OLINDA NOVA DO MARANHÃO","210745601A",292.6
"54","PALMEIRÂNDIA","210760501A",339.4
"55","PARNARAMA","210780301A",266
"56","PEDREIRAS","210820701A",447.6
"57","PENALVA","210830601A",365.2
"58","PERITORÓ","210845401A",439.8
"59","PINDARÉ-MIRIM","210850401A",396.2
"60","PIO XII","210870201A",243.4
"61","PIRAPEMAS","210880101A",438
"62","POÇÃO DE PEDRAS","210890001A",414.4
"63","PRESIDENTE DUTRA","210910601A",320.2
"64","PRESIDENTE VARGAS","210930401A",450.8
"65","RAPOSA","210945201A",508
"66","ROSÁRIO","210960101A",489
"67","SANTA FILOMENA DO MARANHÃO","210975901A",193.2
"68","SANTA HELENA","210980901A",325.2
"69","SANTA LUZIA","211000501A",530.6
"70","SANTA QUITÉRIA DO MARANHÃO","211010401A",327.4
"71","SANTO AMARO DO MARANHÃO","211027802A",186.47
"72","SATUBINHA","211172201A",148.2
"73","SÃO FÉLIX DE BALSAS","211080701A",165.8
"74","SÃO LUÍS","211130003A",0
"75","SÃO LUÍS","211130004A",345.6
"76","SÃO LUÍS","211130005A",536.4
"77","SÃO LUÍS","211130006A",646.4
"78","SÃO LUÍS","211130007A",90.2
"79","SÃO LUÍS","211130008A",515.4
"80","SÃO LUÍS","211130010A",300.2
"81","SÃO MATEUS DO MARANHÃO","211150801A",647.2
"82","SÃO PEDRO DA ÁGUA BRANCA","211153202A",373.63
"83","TIMBIRAS","211210001A",357.2
"84","TIMON","211220901A",385
"85","TRIZIDELA DO VALE","211223301A",444.2
"86","TUFILÂNDIA","211227401A",417.8
"87","TURILÂNDIA","211245601A",317.8
"88","VARGEM GRANDE","211270401A",365.2
"89","VIANA","211280301A",432.4
"90","VITÓRIA DO MEARIM","211290201A",380.6
