"","municipio","codEstacao","PrecM"
"1","ALCÂNTARA","210020401A",400.8
"2","ALTO ALEGRE DO MARANHÃO","210043601A",245.4
"3","ALTO ALEGRE DO PINDARÉ","210047701A",242.8
"4","APICUM-AÇU","210083201A",423.6
"5","ARAIOSES","210090701A",172.8
"6","ARARI","210100401A",267
"7","BACABAL","210120201A",0
"8","BACABAL","210120202A",5.4
"9","BACURI","210130101A",228.6
"10","BALSAS","210140001A",116.4
"11","BELA VISTA DO MARANHÃO","210177201A",349.6
"12","BENEDITO LEITE","210180601A",91
"13","BOA VISTA DO GURUPI","210197001A",300.6
"14","BURITI","210220001A",276
"15","BURITICUPU","210232501A",256.8
"16","CAJARI","210250701A",293.8
"17","CANTANHEDE","210270501A",387.8
"18","CAXIAS","210300001A",50.6
"19","CAXIAS","210300002A",68.4
"20","CAXIAS","210300003A",275.6
"21","CENTRO DO GUILHERME","210315801A",214.2
"22","CHAPADINHA","210320801A",304.6
"23","CODÓ","210330701A",439
"24","CODÓ","210330702A",387.2
"25","COELHO NETO","210340602A",323
"26","COLINAS","210350501A",117.8
"27","CONCEIÇÃO DO LAGO-AÇU","210355401A",434
"28","COROATÁ","210360401A",295.4
"29","DUQUE BACELAR","210390101A",217
"30","ESPERANTINÓPOLIS","210400801A",305.4
"31","FORTALEZA DOS NOGUEIRAS","210410701A",95.4
"32","FORTUNA","210420601A",7.6
"33","GRAJAÚ","210480001A",103.6
"34","GRAJAÚ","210480002A",160.6
"35","ICATU","210510401A",382.2
"36","IGARAPÉ DO MEIO","210515301A",87.2
"37","IMPERATRIZ","210530201A",176
"38","IMPERATRIZ","210530202A",106.2
"39","IMPERATRIZ","210530203A",176
"40","IMPERATRIZ","210530204A",133.8
"41","ITAPECURU MIRIM","210540101A",215.8
"42","JATOBÁ","210545001A",76.4
"43","LAGO DA PEDRA","210570801A",285.8
"44","LAGO DO JUNCO","210580701A",248
"45","LAGO VERDE","210590601A",489.8
"46","MAGALHÃES DE ALMEIDA","210630001A",211
"47","MATÕES","210660701A",185
"48","MATÕES DO NORTE","210663101A",133.4
"49","MIRADOR","210670601A",0
"50","MIRANDA DO NORTE","210675501A",256.8
"51","MIRINZAL","210680501A",374.8
"52","MONÇÃO","210690401A",12.4
"53","NINA RODRIGUES","210720901A",343.6
"54","OLINDA NOVA DO MARANHÃO","210745601A",338
"55","PALMEIRÂNDIA","210760501A",320.2
"56","PARNARAMA","210780301A",218.6
"57","PEDREIRAS","210820701A",350.2
"58","PENALVA","210830601A",333.2
"59","PERITORÓ","210845401A",277
"60","PINDARÉ-MIRIM","210850401A",304.8
"61","PIO XII","210870201A",297
"62","PIRAPEMAS","210880101A",314.2
"63","POÇÃO DE PEDRAS","210890001A",209.8
"64","PRESIDENTE DUTRA","210910601A",1.2
"65","PRESIDENTE VARGAS","210930401A",432.4
"66","RAPOSA","210945201A",382.6
"67","ROSÁRIO","210960101A",375.8
"68","SANTA FILOMENA DO MARANHÃO","210975901A",145.6
"69","SANTA HELENA","210980901A",389.6
"70","SANTA LUZIA","211000501A",344.2
"71","SANTA QUITÉRIA DO MARANHÃO","211010401A",0
"72","SATUBINHA","211172201A",349.8
"73","SÃO BERNARDO","211060901A",174.4
"74","SÃO FÉLIX DE BALSAS","211080701A",73.4
"75","SÃO LUÍS","211130002A",281.4
"76","SÃO LUÍS","211130003A",342.8
"77","SÃO LUÍS","211130004A",343.2
"78","SÃO LUÍS","211130005A",311.4
"79","SÃO LUÍS","211130006A",408.6
"80","SÃO LUÍS","211130007A",400.8
"81","SÃO LUÍS","211130008A",381.8
"82","SÃO LUÍS","211130009A",318.6
"83","SÃO LUÍS","211130010A",418.2
"84","SÃO LUÍS GONZAGA DO MARANHÃO","211140901A",448.6
"85","SÃO MATEUS DO MARANHÃO","211150801A",332.8
"86","TIMBIRAS","211210001A",263.4
"87","TIMON","211220901A",279.4
"88","TRIZIDELA DO VALE","211223301A",299.2
"89","TUFILÂNDIA","211227401A",255.6
"90","TURILÂNDIA","211245601A",351
"91","VARGEM GRANDE","211270401A",293.6
"92","VIANA","211280301A",7.4
"93","VITÓRIA DO MEARIM","211290201A",251
