"","municipio","codEstacao","PrecM"
"1","ALCÂNTARA","210020401A",220.6
"2","ALTO ALEGRE DO MARANHÃO","210043601A",132
"3","ALTO ALEGRE DO PINDARÉ","210047701A",229.6
"4","APICUM-AÇU","210083201A",271
"5","ARAIOSES","210090701A",183.8
"6","ARAME","210095601A",92.6
"7","ARARI","210100401A",273.2
"8","BACABAL","210120201A",204.6
"9","BACABAL","210120202A",227
"10","BACURI","210130101A",367.6
"11","BALSAS","210140001A",58
"12","BELA VISTA DO MARANHÃO","210177201A",169
"13","BENEDITO LEITE","210180601A",49.8
"14","BOA VISTA DO GURUPI","210197001A",285
"15","BURITI","210220001A",230.6
"16","BURITICUPU","210232501A",141.4
"17","CAJARI","210250701A",220.4
"18","CANTANHEDE","210270501A",0
"19","CAXIAS","210300001A",147.2
"20","CAXIAS","210300002A",156
"21","CAXIAS","210300003A",103.4
"22","CENTRO DO GUILHERME","210315801A",334.8
"23","CHAPADINHA","210320801A",216.2
"24","CODÓ","210330701A",155.4
"25","CODÓ","210330702A",143.8
"26","COELHO NETO","210340602A",208.6
"27","COLINAS","210350501A",53.2
"28","CONCEIÇÃO DO LAGO-AÇU","210355401A",207.4
"29","COROATÁ","210360401A",279.6
"30","DUQUE BACELAR","210390101A",186
"31","ESPERANTINÓPOLIS","210400801A",129.6
"32","FORTUNA","210420601A",38
"33","GRAJAÚ","210480001A",6.8
"34","GRAJAÚ","210480002A",14.4
"35","ICATU","210510401A",394.4
"36","IMPERATRIZ","210530201A",97
"37","IMPERATRIZ","210530203A",80.6
"38","ITAPECURU MIRIM","210540101A",251.2
"39","JATOBÁ","210545001A",83.4
"40","LAGO DA PEDRA","210570801A",111
"41","LAGO DO JUNCO","210580701A",159
"42","LAGO DOS RODRIGUES","210594801A",0
"43","LAGO VERDE","210590601A",173.4
"44","MAGALHÃES DE ALMEIDA","210630001A",226.6
"45","MATÕES","210660701A",39.4
"46","MATÕES DO NORTE","210663101A",251
"47","MIRADOR","210670601A",88.2
"48","MIRANDA DO NORTE","210675501A",305.6
"49","MIRINZAL","210680501A",225.6
"50","MONÇÃO","210690401A",234
"51","NINA RODRIGUES","210720901A",201.4
"52","OLINDA NOVA DO MARANHÃO","210745601A",480.6
"53","PALMEIRÂNDIA","210760501A",257.2
"54","PARNARAMA","210780301A",64.2
"55","PAÇO DO LUMIAR","210750601A",252
"56","PEDREIRAS","210820701A",189.6
"57","PENALVA","210830601A",247.4
"58","PERITORÓ","210845401A",150.6
"59","PINDARÉ-MIRIM","210850401A",291.2
"60","PIO XII","210870201A",211.2
"61","PIRAPEMAS","210880101A",205
"62","POÇÃO DE PEDRAS","210890001A",235.8
"63","PRESIDENTE DUTRA","210910601A",100.6
"64","PRESIDENTE VARGAS","210930401A",231.4
"65","RAPOSA","210945201A",219.8
"66","ROSÁRIO","210960101A",354
"67","SANTA FILOMENA DO MARANHÃO","210975901A",75
"68","SANTA HELENA","210980901A",196.2
"69","SANTA LUZIA","211000501A",248.8
"70","SANTA QUITÉRIA DO MARANHÃO","211010401A",150.8
"71","SATUBINHA","211172201A",233.4
"72","SÃO BERNARDO","211060901A",217.6
"73","SÃO LUÍS","211130002A",232.8
"74","SÃO LUÍS","211130003A",280
"75","SÃO LUÍS","211130004A",362.6
"76","SÃO LUÍS","211130005A",387.6
"77","SÃO LUÍS","211130006A",238.8
"78","SÃO LUÍS","211130007A",235.6
"79","SÃO LUÍS","211130008A",307.6
"80","SÃO LUÍS","211130009A",370.4
"81","SÃO LUÍS","211130010A",368.2
"82","SÃO LUÍS","211130011A",293.6
"83","SÃO LUÍS GONZAGA DO MARANHÃO","211140901A",209.8
"84","TIMBIRAS","211210001A",196
"85","TIMON","211220901A",80.8
"86","TRIZIDELA DO VALE","211223301A",171
"87","TUFILÂNDIA","211227401A",221
"88","TURILÂNDIA","211245601A",172.4
"89","VARGEM GRANDE","211270401A",260.2
"90","VIANA","211280301A",355.2
"91","VITÓRIA DO MEARIM","211290201A",312.8
