"","municipio","codEstacao","PrecM"
"1","ALTO ALEGRE DO MARANHÃO","210043601A",121.8
"2","ALTO ALEGRE DO PINDARÉ","210047701A",187.6
"3","ALTO PARNAÍBA","210050102A",131.41
"4","APICUM-AÇU","210083201A",243.2
"5","ARAIOSES","210090701A",93.4
"6","ARAME","210095601A",131
"7","ARARI","210100401A",226.6
"8","BACABAL","210120201A",0.2
"9","BACURI","210130101A",226.8
"10","BALSAS","210140001A",123.4
"11","BELA VISTA DO MARANHÃO","210177201A",201
"12","BENEDITO LEITE","210180601A",134.4
"13","BREJO","210210102A",290.35
"14","BURITI","210220001A",193.8
"15","BURITICUPU","210232501A",166.8
"16","CAJARI","210250701A",421.8
"17","CANTANHEDE","210270501A",196.4
"18","CAXIAS","210300001A",79.2
"19","CAXIAS","210300002A",96.4
"20","CAXIAS","210300003A",75.6
"21","CENTRO DO GUILHERME","210315801A",108.4
"22","CHAPADINHA","210320801A",178.8
"23","CHAPADINHA","210320802A",190.08
"24","CODÓ","210330701A",102.2
"25","CODÓ","210330702A",82.8
"26","COELHO NETO","210340601A",380.4
"27","COELHO NETO","210340602A",467.2
"28","COLINAS","210350501A",144.8
"29","CONCEIÇÃO DO LAGO-AÇU","210355401A",0.8
"30","COROATÁ","210360401A",136.8
"31","DUQUE BACELAR","210390101A",316.4
"32","FORTALEZA DOS NOGUEIRAS","210410701A",126.8
"33","FORTUNA","210420601A",226.4
"34","GRAJAÚ","210480001A",51.6
"35","ICATU","210510401A",331.8
"36","IGARAPÉ DO MEIO","210515301A",204.4
"37","IMPERATRIZ","210530201A",126
"38","IMPERATRIZ","210530202A",134.4
"39","IMPERATRIZ","210530203A",173.4
"40","IMPERATRIZ","210530204A",112.4
"41","ITAPECURU MIRIM","210540101A",262.4
"42","JATOBÁ","210545001A",164.6
"43","LAGO DA PEDRA","210570801A",77
"44","LAGO DO JUNCO","210580701A",104.2
"45","LAGO DOS RODRIGUES","210594801A",58.4
"46","LAGO VERDE","210590601A",110
"47","LAGOA GRANDE DO MARANHÃO","210596302A",162.32
"48","MAGALHÃES DE ALMEIDA","210630001A",266.4
"49","MARAJÁ DO SENA","210635902A",161.47
"50","MATÕES","210660701A",122
"51","MIRADOR","210670601A",11.6
"52","MIRANDA DO NORTE","210675501A",144.6
"53","MIRINZAL","210680501A",281.4
"54","MONÇÃO","210690401A",316
"55","NINA RODRIGUES","210720901A",199.8
"56","OLINDA NOVA DO MARANHÃO","210745601A",61.6
"57","PALMEIRÂNDIA","210760501A",252.2
"58","PARNARAMA","210780301A",92.2
"59","PENALVA","210830601A",1.8
"60","PERITORÓ","210845401A",99
"61","PINDARÉ-MIRIM","210850401A",173.8
"62","PIO XII","210870201A",137.8
"63","PIRAPEMAS","210880101A",230.8
"64","POÇÃO DE PEDRAS","210890001A",152.8
"65","PRESIDENTE DUTRA","210910601A",85.8
"66","PRESIDENTE VARGAS","210930401A",160.8
"67","RAPOSA","210945201A",25.6
"68","SANTA FILOMENA DO MARANHÃO","210975901A",194.8
"69","SANTA HELENA","210980901A",0.4
"70","SANTA LUZIA","211000501A",151
"71","SANTA QUITÉRIA DO MARANHÃO","211010401A",142
"72","SANTO AMARO DO MARANHÃO","211027802A",0
"73","SATUBINHA","211172201A",219.8
"74","SÃO FÉLIX DE BALSAS","211080701A",161.2
"75","SÃO LUÍS","211130002A",173.8
"76","SÃO LUÍS","211130003A",162.8
"77","SÃO LUÍS","211130004A",300
"78","SÃO LUÍS","211130005A",295
"79","SÃO LUÍS","211130006A",212.8
"80","SÃO LUÍS","211130007A",160.6
"81","SÃO LUÍS","211130008A",143.6
"82","SÃO LUÍS","211130009A",275.8
"83","SÃO LUÍS","211130010A",286.2
"84","SÃO LUÍS GONZAGA DO MARANHÃO","211140901A",144.4
"85","SÃO MATEUS DO MARANHÃO","211150801A",111
"86","SÃO PEDRO DA ÁGUA BRANCA","211153202A",207.68
"87","TIMBIRAS","211210001A",91.6
"88","TIMON","211220901A",47.2
"89","TRIZIDELA DO VALE","211223301A",0.2
"90","TUFILÂNDIA","211227401A",156.2
"91","TURILÂNDIA","211245601A",116.2
"92","VARGEM GRANDE","211270401A",220.2
"93","VIANA","211280301A",206.8
"94","VITÓRIA DO MEARIM","211290201A",1
