"","municipio","codEstacao","Dia","PrecD"
"1","Camacan","290560201A","01",3.746667254
"2","Camacan","290560201A","02",0.593421243
"3","Camacan","290560201A","03",0
"4","Camacan","290560201A","04",0
"5","Camacan","290560201A","05",0
"6","Camacan","290560201A","06",4.74505835
"7","Camacan","290560201A","07",0
"8","Camacan","290560201A","08",0
"9","Camacan","290560201A","09",0
"10","Camacan","290560201A","10",0
"11","Camacan","290560201A","11",0
"12","Camacan","290560201A","12",1.385465031
"13","Camacan","290560201A","13",16.924685188
"14","Camacan","290560201A","14",0
"15","Camacan","290560201A","15",0.2
"16","Camacan","290560201A","16",0
"17","Camacan","290560201A","17",0
"18","Camacan","290560201A","18",19.114679785
"19","Camacan","290560201A","19",0
"20","Camacan","290560201A","20",0
"21","Camacan","290560201A","21",0
"22","Camacan","290560201A","22",0
"23","Camacan","290560201A","23",0
"24","Camacan","290560201A","24",0
"25","Camacan","290560201A","25",0.2
"26","Camacan","290560201A","26",3.361339215
"27","Camacan","290560201A","27",0.4
"28","Camacan","290560201A","28",0
"29","Camacan","290560201A","29",0.2
"30","Camacan","290560201A","30",0
"31","Candeias","290650101A","01",3.54144
"32","Candeias","290650101A","02",0
"33","Candeias","290650101A","03",0
"34","Candeias","290650101A","04",0
"35","Candeias","290650101A","05",0
"36","Candeias","290650101A","06",3.345693229
"37","Candeias","290650101A","07",0
"38","Candeias","290650101A","08",1.771589763
"39","Candeias","290650101A","09",0
"40","Candeias","290650101A","10",0
"41","Candeias","290650101A","11",0
"42","Candeias","290650101A","12",0
"43","Candeias","290650101A","13",3.546272125
"44","Candeias","290650101A","14",0.6
"45","Candeias","290650101A","15",1.573146803
"46","Candeias","290650101A","16",0
"47","Candeias","290650101A","17",0
"48","Candeias","290650101A","18",0
"49","Candeias","290650101A","19",10.011805596
"50","Candeias","290650101A","20",0
"51","Candeias","290650101A","21",0
"52","Candeias","290650101A","22",0
"53","Candeias","290650101A","23",0
"54","Candeias","290650101A","24",0
"55","Candeias","290650101A","25",0
"56","Candeias","290650101A","26",0
"57","Candeias","290650101A","27",104.853074648
"58","Candeias","290650101A","28",1.969377634
"59","Candeias","290650101A","29",21.110390507
"60","Candeias","290650101A","30",0.2
"61","Candeias","290650102A","01",4.540399735
"62","Candeias","290650102A","02",0
"63","Candeias","290650102A","03",0.2
"64","Candeias","290650102A","04",0
"65","Candeias","290650102A","05",0
"66","Candeias","290650102A","06",0
"67","Candeias","290650102A","07",0
"68","Candeias","290650102A","08",1.9817
"69","Candeias","290650102A","09",0
"70","Candeias","290650102A","10",0
"71","Candeias","290650102A","11",0
"72","Candeias","290650102A","12",0
"73","Candeias","290650102A","13",0
"74","Candeias","290650102A","14",1.37438
"75","Candeias","290650102A","15",1.573739317
"76","Candeias","290650102A","16",0
"77","Candeias","290650102A","17",0
"78","Candeias","290650102A","18",0
"79","Candeias","290650102A","19",4.449627102
"80","Candeias","290650102A","20",0
"81","Candeias","290650102A","21",0
"82","Candeias","290650102A","22",0
"83","Candeias","290650102A","23",0
"84","Candeias","290650102A","24",0
"85","Candeias","290650102A","25",0
"86","Candeias","290650102A","26",0
"87","Candeias","290650102A","27",105.134411823
"88","Candeias","290650102A","28",2.364333978
"89","Candeias","290650102A","29",25.829864083
"90","Candeias","290650102A","30",0.2
"91","Candeias","290650103A","01",9.324488872
"92","Candeias","290650103A","02",0
"93","Candeias","290650103A","03",0
"94","Candeias","290650103A","04",0
"95","Candeias","290650103A","05",0
"96","Candeias","290650103A","06",0.989153466
"97","Candeias","290650103A","07",0
"98","Candeias","290650103A","08",1.57438
"99","Candeias","290650103A","09",0.2
"100","Candeias","290650103A","10",0
"101","Candeias","290650103A","11",0
"102","Candeias","290650103A","12",0
"103","Candeias","290650103A","13",0.4
"104","Candeias","290650103A","14",1.1817
"105","Candeias","290650103A","15",0.98536
"106","Candeias","290650103A","16",0
"107","Candeias","290650103A","17",0
"108","Candeias","290650103A","18",0
"109","Candeias","290650103A","19",6.885582174
"110","Candeias","290650103A","20",0
"111","Candeias","290650103A","21",0
"112","Candeias","290650103A","22",0
"113","Candeias","290650103A","23",0
"114","Candeias","290650103A","24",0
"115","Candeias","290650103A","25",0
"116","Candeias","290650103A","26",0
"117","Candeias","290650103A","27",90.739664865
"118","Candeias","290650103A","28",3.746683646
"119","Candeias","290650103A","29",16.401182582
"120","Candeias","290650103A","30",0.4
"121","Candeias","290650104A","01",2.969460074
"122","Candeias","290650104A","02",0
"123","Candeias","290650104A","03",0
"124","Candeias","290650104A","04",0
"125","Candeias","290650104A","05",0
"126","Candeias","290650104A","06",14.585829981
"127","Candeias","290650104A","07",0
"128","Candeias","290650104A","08",1.575609877
"129","Candeias","290650104A","09",0.2
"130","Candeias","290650104A","10",0
"131","Candeias","290650104A","11",0
"132","Candeias","290650104A","12",0
"133","Candeias","290650104A","13",3.548574149
"134","Candeias","290650104A","14",0.786080051
"135","Candeias","290650104A","15",0.4
"136","Candeias","290650104A","16",0
"137","Candeias","290650104A","17",0
"138","Candeias","290650104A","18",0
"139","Candeias","290650104A","19",9.248055259
"140","Candeias","290650104A","20",0
"141","Candeias","290650104A","21",0
"142","Candeias","290650104A","22",0
"143","Candeias","290650104A","23",0
"144","Candeias","290650104A","24",0
"145","Candeias","290650104A","25",0
"146","Candeias","290650104A","26",0.2
"147","Candeias","290650104A","27",81.223601813
"148","Candeias","290650104A","28",1.77873932
"149","Candeias","290650104A","29",14.387113424
"150","Candeias","290650104A","30",0.4
"151","Candeias","290650105A","01",0.6
"152","Candeias","290650105A","02",0.2
"153","Candeias","290650105A","03",0
"154","Candeias","290650105A","04",0
"155","Candeias","290650105A","05",0
"156","Candeias","290650105A","06",20.673310104
"157","Candeias","290650105A","07",0
"158","Candeias","290650105A","08",0.59268
"159","Candeias","290650105A","09",0.2
"160","Candeias","290650105A","10",0
"161","Candeias","290650105A","11",0
"162","Candeias","290650105A","12",0
"163","Candeias","290650105A","13",15.213582711
"164","Candeias","290650105A","14",0.4
"165","Candeias","290650105A","15",0.990538728
"166","Candeias","290650105A","16",0
"167","Candeias","290650105A","17",0
"168","Candeias","290650105A","18",0
"169","Candeias","290650105A","19",3.758638697
