"","municipio","codEstacao","PrecM"
"1","ALAGOA GRANDE","250030401A",20.4
"2","ALAGOINHA","250050201A",28.8
"3","BARRA DE SANTANA","250157501C",17
"4","BAYEUX","250180701A",0
"5","BAYEUX","250180702A",100.2
"6","BAYEUX","250180703A",111.8
"7","CAAPORÃ","250300101A",103.8
"8","CABEDELO","250320901A",104.2
"9","CABEDELO","250320902A",110
"10","CABEDELO","250320903A",92
"11","CAMPINA GRANDE","250400901A",39
"12","CAMPINA GRANDE","250400901C",29.8
"13","CAMPINA GRANDE","250400902A",50
"14","CAMPINA GRANDE","250400903A",31.2
"15","CAMPINA GRANDE","250400904A",33.8
"16","CAMPINA GRANDE","250400905A",10.6
"17","CAMPINA GRANDE","250400906A",22.4
"18","CAMPINA GRANDE","250400907A",35.2
"19","CONDADO","250450401C",0
"20","COREMAS","250480101A",2.4
"21","ESPERANÇA","250600401C",8.6
"22","ITAPORANGA","250700202U",7.4
"23","JOÃO PESSOA","250750701A",156
"24","JOÃO PESSOA","250750702A",146.4
"25","JOÃO PESSOA","250750703A",177.2
"26","JOÃO PESSOA","250750704A",140.2
"27","JOÃO PESSOA","250750705A",123.4
"28","JOÃO PESSOA","250750706A",106.2
"29","JOÃO PESSOA","250750707A",132.2
"30","JUAZEIRINHO","250770501C",2.2
"31","MARI","250910701A",40.6
"32","MATARACA","250930501A",75.2
"33","MULUNGU","250980001A",16.2
"34","PATOS","251080801A",6.8
"35","PATOS","251080801C",5.4
"36","PATOS","251080802A",11.2
"37","PICUÍ","251140001C",0
"38","PITIMBU","251190501A",150
"39","POMBAL","251210101C",0
"40","REMÍGIO","251270501C",9
"41","SANTA TERESINHA","251380201C",0
"42","SAPÉ","251530201A",31.4
"43","SOLEDADE","251610201C",14
"44","SOLÂNEA","251600301C",6
"45","SOUSA","251620101A",1
"46","SOUSA","251620102A",0.2
"47","SÃO BENTO","251390101A",12.8
"48","SÃO MAMEDE","251490901C",0
"49","UMBUZEIRO","251700101C",13.4
