"","municipio","codEstacao","PrecM"
"1","ALAGOA GRANDE","250030401A",169.2
"2","ALAGOINHA","250050201A",183.6
"3","BAYEUX","250180701A",560
"4","BAYEUX","250180702A",520.4
"5","BAYEUX","250180703A",508
"6","CAAPORÃ","250300101A",435
"7","CABEDELO","250320901A",487
"8","CABEDELO","250320902A",509.4
"9","CABEDELO","250320903A",511.2
"10","CAMPINA GRANDE","250400901A",213.4
"11","CAMPINA GRANDE","250400902A",203.4
"12","CAMPINA GRANDE","250400903A",149.6
"13","CAMPINA GRANDE","250400904A",168.2
"14","CAMPINA GRANDE","250400905A",124
"15","CAMPINA GRANDE","250400906A",168
"16","CAMPINA GRANDE","250400907A",38.6
"17","COREMAS","250480101A",27.4
"18","ESPERANÇA","250600401C",65.2
"19","JOÃO PESSOA","250750701A",532.4
"20","JOÃO PESSOA","250750702A",544.8
"21","JOÃO PESSOA","250750703A",526.8
"22","JOÃO PESSOA","250750704A",512.8
"23","JOÃO PESSOA","250750705A",546
"24","JOÃO PESSOA","250750706A",543
"25","JOÃO PESSOA","250750707A",523.6
"26","JUAZEIRINHO","250770501C",59
"27","MARI","250910701A",103
"28","MATARACA","250930501A",0
"29","MULUNGU","250980001A",195.4
"30","PATOS","251080801A",22.4
"31","PATOS","251080802A",19.6
"32","PIANCÓ","251130101C",3.4
"33","PICUÍ","251140001C",28.4
"34","PITIMBU","251190501A",478.4
"35","POMBAL","251210101C",20.8
"36","QUEIMADAS","251250702U",91.2
"37","REMÍGIO","251270501C",161.6
"38","SANTA TERESINHA","251380201C",32.4
"39","SANTANA DOS GARROTES","251360401C",21.8
"40","SAPÉ","251530201A",275.8
"41","SOLEDADE","251610201C",67
"42","SOLÂNEA","251600301C",0
"43","SOUSA","251620101A",23.6
"44","SOUSA","251620101C",20.2
"45","SOUSA","251620102A",15.2
"46","SÃO BENTO","251390101A",29
