"","municipio","codEstacao","PrecM"
"1","ALAGOA GRANDE","250030401A",107.4
"2","ALAGOINHA","250050201A",115.8
"3","BARRA DE SANTANA","250157501C",40.8
"4","BAYEUX","250180701A",253.6
"5","BAYEUX","250180702A",270.2
"6","BAYEUX","250180703A",237.2
"7","CAAPORÃ","250300101A",287.4
"8","CABEDELO","250320901A",0
"9","CABEDELO","250320902A",397.6
"10","CABEDELO","250320903A",404.2
"11","CAMALAÚ","250390201C",0
"12","CAMPINA GRANDE","250400901A",105.6
"13","CAMPINA GRANDE","250400901C",53.8
"14","CAMPINA GRANDE","250400902A",122.6
"15","CAMPINA GRANDE","250400903A",101.2
"16","CAMPINA GRANDE","250400904A",95.8
"17","CAMPINA GRANDE","250400905A",0.2
"18","CAMPINA GRANDE","250400906A",83.6
"19","CAMPINA GRANDE","250400907A",87.2
"20","CONCEIÇÃO","250440501C",0.8
"21","COREMAS","250480101A",22.4
"22","ESPERANÇA","250600401C",51.8
"23","ITAPORANGA","250700202U",15.8
"24","JOÃO PESSOA","250750701A",269.8
"25","JOÃO PESSOA","250750702A",318
"26","JOÃO PESSOA","250750703A",259.2
"27","JOÃO PESSOA","250750704A",235
"28","JOÃO PESSOA","250750705A",407.4
"29","JOÃO PESSOA","250750706A",372
"30","JOÃO PESSOA","250750707A",275.4
"31","JUAZEIRINHO","250770501C",8.4
"32","JUNCO DO SERIDÓ","250780401C",0
"33","MARI","250910701A",136
"34","MASSARANDUBA","250920601C",86.6
"35","MATARACA","250930501A",279.4
"36","MONTEIRO","250970101C",3
"37","MULUNGU","250980001A",79.6
"38","PATOS","251080801A",62.4
"39","PATOS","251080801C",13
"40","PATOS","251080802A",52.8
"41","PICUÍ","251140001C",4
"42","POMBAL","251210101C",69.2
"43","REMÍGIO","251270501C",65.6
"44","SANTA TERESINHA","251380201C",0
"45","SANTANA DOS GARROTES","251360401C",0
"46","SAPÉ","251530201A",157.8
"47","SOLEDADE","251610201C",26.6
"48","SOLÂNEA","251600301C",54.8
"49","SOUSA","251620101A",106
"50","SOUSA","251620102A",105.8
"51","SÃO BENTO","251390101A",32
"52","SÃO MAMEDE","251490901C",16.6
"53","UMBUZEIRO","251700101C",113.4
