"","municipio","codEstacao","Dia","PrecD"
"1","BELMONTE","290340901A","01",10.86
"2","BELMONTE","290340901A","02",10.67
"3","BELMONTE","290340901A","03",0.6
"4","BELMONTE","290340901A","04",3.15
"5","BELMONTE","290340901A","05",0
"6","BELMONTE","290340901A","06",0
"7","BELMONTE","290340901A","07",0
"8","BELMONTE","290340901A","08",29.12
"9","BELMONTE","290340901A","09",4.92
"10","BELMONTE","290340901A","10",0.2
"11","BELMONTE","290340901A","11",0
"12","BELMONTE","290340901A","12",0
"13","BELMONTE","290340901A","13",38.4
"14","BELMONTE","290340901A","14",35.34
"15","BELMONTE","290340901A","15",3.77
"16","BELMONTE","290340901A","16",8.52
"17","BELMONTE","290340901A","17",6.32
"18","BELMONTE","290340901A","18",0.59
"19","BELMONTE","290340901A","19",0.4
"20","BELMONTE","290340901A","20",19.11
"21","BELMONTE","290340901A","21",4.75
"22","BELMONTE","290340901A","22",2.37
"23","BELMONTE","290340901A","23",0.6
"24","BELMONTE","290340901A","24",0.2
"25","BELMONTE","290340901A","25",0
"26","BELMONTE","290340901A","26",2.96
"27","BELMONTE","290340901A","27",1.78
"28","BELMONTE","290340901A","28",0.4
"29","BELMONTE","290340901A","29",0
"30","BELMONTE","290340901A","30",0
"31","BELMONTE","290340901A","31",0.79
"32","BIRITINGA","290360701C","03",11
"33","BIRITINGA","290360701C","05",11
"34","BIRITINGA","290360701C","06",0
"35","BIRITINGA","290360701C","07",0.2
"36","BIRITINGA","290360701C","09",2.2
"37","BIRITINGA","290360701C","11",0.8
"38","BIRITINGA","290360701C","14",2.6
"39","BIRITINGA","290360701C","15",20.2
"40","BIRITINGA","290360701C","16",44.6
"41","BIRITINGA","290360701C","17",8.4
"42","BIRITINGA","290360701C","18",10.8
"43","BIRITINGA","290360701C","19",4
"44","BIRITINGA","290360701C","20",2.2
"45","BIRITINGA","290360701C","21",7.8
"46","BIRITINGA","290360701C","22",10.8
"47","BIRITINGA","290360701C","23",2.4
"48","BIRITINGA","290360701C","24",12.2
"49","BIRITINGA","290360701C","25",1.6
"50","BIRITINGA","290360701C","26",9.6
"51","BIRITINGA","290360701C","27",0.4
"52","BIRITINGA","290360701C","29",0.2
"53","BIRITINGA","290360701C","31",4.4
"54","CAMACAN","290560201A","01",0.6
"55","CAMACAN","290560201A","02",16.52
"56","CAMACAN","290560201A","03",7.1
"57","CAMACAN","290560201A","04",0.8
"58","CAMACAN","290560201A","05",0.6
"59","CAMACAN","290560201A","06",0
"60","CAMACAN","290560201A","07",0
"61","CAMACAN","290560201A","08",8.11
"62","CAMACAN","290560201A","09",1.98
"63","CAMACAN","290560201A","10",0
"64","CAMACAN","290560201A","11",0
"65","CAMACAN","290560201A","12",0
"66","CAMACAN","290560201A","13",0
"67","CAMACAN","290560201A","14",9.3
"68","CAMACAN","290560201A","15",0.4
"69","CAMACAN","290560201A","16",8.14
