"","municipio","codEstacao","PrecM"
"1","ALTO LONGÁ","220030101A",0.2
"2","BARRAS","220120001A",8.48
"3","BATALHA","220150701A",47.4
"4","BETÂNIA DO PIAUÍ","220173901C",1
"5","BOQUEIRÃO DO PIAUÍ","220194501A",7.6
"6","BURITI DOS LOPES","220200001A",88
"7","CAJUEIRO DA PRAIA","220208301A",0
"8","CAMPO MAIOR","220220801A",5.71
"9","CASTELO DO PIAUÍ","220260401A",5
"10","CASTELO DO PIAUÍ","220260401C",3.8
"11","CAXINGÓ","220265301A",9
"12","COCAL","220270301A",66.4
"13","ESPERANTINA","220370101A",23.1
"14","FLORIANO","220390901A",0
"15","FLORIANO","220390902A",0
"16","ILHA GRANDE","220465901A",11.8
"17","LUZILÂNDIA","220580501A",6.2
"18","MATIAS OLÍMPIO","220610001A",16
"19","MIGUEL ALVES","220620901A",30.8
"20","PARNAÍBA","220770201A",18
"21","PARNAÍBA","220770202A",14.6
"22","PARNAÍBA","220770203A",17.4
"23","PAULISTANA","220780101C",0.2
"24","PIRACURUCA","220830401A",26.8
"25","PIRACURUCA","220830401C",52.8
"26","SANTA CRUZ DO PIAUÍ","220910401C",0.2
"27","SANTA CRUZ DOS MILAGRES","220915301A",0
"28","SÃO JOSÉ DO DIVINO","221005201A",33.8
"29","SÃO JOÃO DA FRONTEIRA","220987201C",8.4
"30","TERESINA","221100101A",0.6
"31","TERESINA","221100102A",0.2
"32","TERESINA","221100103A",0
"33","TERESINA","221100104A",2.4
"34","UNIÃO","221110001A",1.6
"35","URUÇUÍ","221120901A",0
