"","municipio","codEstacao","PrecM"
"1","ABREU E LIMA","260005401A",467.24
"2","ALTINHO","260080701A",70.6
"3","BARRA DE GUABIRABA","260130001A",195.27
"4","BARREIROS","260140901A",261.96
"5","BARREIROS","260140901H",276.2
"6","BARREIROS","260140902A",258.05
"7","BELÉM DE MARIA","260150802A",132.15
"8","BEZERROS","260190401A",65.9
"9","BEZERROS","260190401C",71
"10","BODOCÓ","260200101C",95
"11","BOM CONSELHO","260210001C",53.6
"12","BREJO DA MADRE DE DEUS","260260501C",40.6
"13","BREJÃO","260240701C",48.8
"14","CABO DE SANTO AGOSTINHO","260290202A",307.76
"15","CABO DE SANTO AGOSTINHO","260290203A",380.31
"16","CABO DE SANTO AGOSTINHO","260290204A",365.86
"17","CABO DE SANTO AGOSTINHO","260290205A",423.68
"18","CABROBÓ","260300901A",67.7
"19","CACHOEIRINHA","260310801A",47.55
"20","CAETÉS","260320701C",2.4
"21","CAMARAGIBE","260345401A",396.58
"22","CAMARAGIBE","260345402A",436.53
"23","CAMARAGIBE","260345403A",510.85
"24","CAMARAGIBE","260345404A",463.28
"25","CAMARAGIBE","260345405A",227.24
"26","CAMARAGIBE","260345406A",405.41
"27","CANHOTINHO","260370201C",5.6
"28","CARUARU","260410601A",66.07
"29","CARUARU","260410602A",55.1
"30","CARUARU","260410603A",33.89
"31","CARUARU","260410604A",28.78
"32","CARUARU","260410605A",87.05
"33","CARUARU","260410606A",119.14
"34","CARUARU","260410607A",59.4
"35","CATENDE","260420501A",159.84
"36","CATENDE","260420502A",141.81
"37","CATENDE","260420503A",150.97
"38","CEDRO","260430401C",103
"39","CHÃ GRANDE","260450201A",195.8
"40","CORRENTES","260470001A",106.09
"41","CORRENTES","260470001C",95.8
"42","CORTÊS","260480901A",216.24
"43","CUSTÓDIA","260510301C",39
"44","DORMENTES","260515201C",8
"45","ESCADA","260520201A",224.03
"46","ESCADA","260520202H",257.6
"47","EXU","260530101C",85
"48","FLORES","260560801C",11
"49","FLORESTA","260570701A",39
"50","FLORESTA","260570701C",33.6
"51","FREI MIGUELINHO","260580601C",84.6
"52","GAMELEIRA","260590501A",190.53
"53","GARANHUNS","260600201C",47.6
"54","GOIANA","260620001A",378.2
"55","GOIANA","260620002A",382.6
"56","GOIANA","260620003H",365.6
"57","GRANITO","260630901C",66.8
"58","GRAVATÁ","260640801C",124
"59","IBIMIRIM","260660601A",75.45
"60","IBIMIRIM","260660601C",128.4
"61","IGARASSU","260680403A",466.58
"62","IGARASSU","260680404A",532.22
"63","IGARASSU","260680405A",537.01
"64","INAJÁ","260700001C",10.4
"65","IPOJUCA","260720801A",375.01
"66","IPOJUCA","260720802A",345.26
"67","IPOJUCA","260720803A",301.74
"68","IPOJUCA","260720804A",392.58
"69","IPUBI","260730701A",45.13
"70","IPUBI","260730701C",51.2
"71","IPUBI","260730702A",15.96
"72","ITACURUBA","260740601C",7.6
"73","JABOATÃO DOS GUARARAPES","260790101A",451.59
"74","JABOATÃO DOS GUARARAPES","260790102A",164.82
"75","JABOATÃO DOS GUARARAPES","260790103A",350.18
"76","JABOATÃO DOS GUARARAPES","260790104A",423.73
"77","JABOATÃO DOS GUARARAPES","260790106A",423.18
"78","JABOATÃO DOS GUARARAPES","260790107A",333.24
"79","JABOATÃO DOS GUARARAPES","260790108A",399.77
"80","JABOATÃO DOS GUARARAPES","260790109A",517.44
"81","JABOATÃO DOS GUARARAPES","260790110A",418.2
"82","JAQUEIRA","260795001A",110.78
"83","JAQUEIRA","260795004H",128
"84","JATAÚBA","260800801C",15.4
"85","JATOBÁ","260805701C",15.4
"86","JOAQUIM NABUCO","260820601A",202.3
"87","JUREMA","260840401A",53.2
"88","JUREMA","260840401C",58.2
"89","LAGOA GRANDE","260875001A",8.71
"90","LAJEDO","260880001A",59
"91","LAJEDO","260880001C",59
"92","MANARI","260915401C",17.8
"93","MARAIAL","260920401A",105.14
"94","MARAIAL","260920402A",182.24
"95","MIRANDIBA","260930301C",83.8
"96","MORENO","260940201A",272.27
"97","MORENO","260940202A",289.92
"98","NAZARÉ DA MATA","260950101A",278.78
"99","NAZARÉ DA MATA","260950102A",260.84
"100","NAZARÉ DA MATA","260950103A",260.93
"101","OLINDA","260960001A",501.89
"102","OLINDA","260960002A",573.96
"103","OLINDA","260960003A",642.38
"104","OLINDA","260960004A",734.06
"105","OLINDA","260960005A",685.23
"106","OROBÓ","260970901C",188.2
"107","OROCÓ","260980801A",3.58
"108","OROCÓ","260980801C",23.6
"109","OURICURI","260990701C",41.8
"110","PALMARES","261000401A",200.48
"111","PALMARES","261000402A",164.85
"112","PALMEIRINA","261010301U",10
"113","PARNAMIRIM","261040001C",51
"114","PAULISTA","261070702A",604.6
"115","PAULISTA","261070703A",563.37
"116","PAULISTA","261070704A",591.35
"117","PAULISTA","261070705A",612.17
"118","PAULISTA","261070706A",562.31
"119","PEDRA","261080601C",158
"120","PESQUEIRA","261090501C",65.6
"121","PETROLINA","261110101A",0.2
"122","PETROLINA","261110101C",0.8
"123","PETROLINA","261110102A",0.4
"124","PETROLINA","261110103A",0.2
"125","PETROLINA","261110103C",12.6
"126","PETROLINA","261110104A",0.4
"127","POMBOS","261130901A",248.6
"128","POÇÃO","261120001A",84.4
"129","PRIMAVERA","261140801A",269.16
"130","QUIPAPÁ","261150701A",100.63
"131","QUIPAPÁ","261150702A",126.73
"132","QUIPAPÁ","261150703A",122.25
"133","RECIFE","261160601A",440.4
"134","RECIFE","261160603A",471.53
"135","RECIFE","261160604A",420.87
"136","RECIFE","261160605A",465.24
"137","RECIFE","261160606A",496.82
"138","RECIFE","261160607A",522.5
"139","RECIFE","261160608A",514.41
"140","RECIFE","261160609A",461.21
"141","RECIFE","261160610A",500.4
"142","RECIFE","261160612A",494.11
"143","RECIFE","261160613A",487.13
"144","RECIFE","261160614A",489.35
"145","RECIFE","261160615A",433.01
"146","RECIFE","261160616A",509.21
"147","RECIFE","261160617A",485.71
"148","RECIFE","261160618A",572.91
"149","RECIFE","261160619A",451.66
"150","RECIFE","261160620A",676.6
"151","RECIFE","261160621A",424.4
"152","RECIFE","261160622A",525
"153","RIBEIRÃO","261180401A",189.01
"154","RIO FORMOSO","261190301A",307.6
"155","RIO FORMOSO","261190302A",225.24
"156","SAIRÉ","261200001A",121
"157","SALGADINHO","261210901C",69.2
"158","SALGUEIRO","261220801C",84.4
"159","SANHARÓ","261240601A",52.6
"160","SANHARÓ","261240601C",51.4
"161","SANTA CRUZ DO CAPIBARIBE","261250501U",4.4
"162","SANTA FILOMENA","261255401C",14
"163","SERRA TALHADA","261390901C",28.4
"164","SERRITA","261400601U",104.8
"165","SERTÂNIA","261410501C",49.8
"166","SERTÂNIA","261410502C",248.8
"167","SIRINHAÉM","261420401A",341.7
"168","SÃO BENEDITO DO SUL","261290101A",119.38
"169","SÃO BENTO DO UNA","261300801C",62.6
"170","SÃO JOAQUIM DO MONTE","261330501A",91.31
"171","SÃO JOAQUIM DO MONTE","261330501U",108.2
"172","SÃO JOSÉ DO BELMONTE","261350301C",24
"173","SÃO JOSÉ DO EGITO","261360201C",26.6
"174","SÃO LOURENÇO DA MATA","261370101A",361.3
"175","SÃO LOURENÇO DA MATA","261370102A",274.75
"176","SÃO LOURENÇO DA MATA","261370103A",313.05
"177","SÃO LOURENÇO DA MATA","261370104A",426.4
"178","TABIRA","261460001C",13.2
"179","TACAIMBÓ","261470901A",64.4
"180","TACARATU","261480801C",95.6
"181","TAQUARITINGA DO NORTE","261500301C",16
"182","TUPANATINGA","261580501C",78.8
"183","TUPARETAMA","261590401C",27.2
"184","VENTUROSA","261600101C",78.8
"185","VERTENTE DO LÉRIO","261618301C",65.8
"186","VICÊNCIA","261630801A",237.41
"187","VITÓRIA DE SANTO ANTÃO","261640702A",236.55
"188","VITÓRIA DE SANTO ANTÃO","261640703A",235.74
"189","VITÓRIA DE SANTO ANTÃO","261640704A",232.76
"190","XEXÉU","261650601A",136.2
"191","ÁGUA PRETA","260040101A",180.78
"192","ÁGUAS BELAS","260050001A",68.75
"193","ÁGUAS BELAS","260050002A",72.02
