"","municipio","codEstacao","PrecM"
"1","ABREU E LIMA","260005402A",315.31
"2","AGRESTINA","260030201A",90.03
"3","ALIANÇA","260070801A",177.82
"4","ALTINHO","260080701A",82.6
"5","ALTINHO","260080701C",103.8
"6","ALTINHO","260080702A",97.32
"7","AMARAJI","260090601A",229.56
"8","ANGELIM","260100301A",89.71
"9","ARARIPINA","260110201A",0
"10","ARAÇOIABA","260105201A",163.28
"11","BARRA DE GUABIRABA","260130001A",167.46
"12","BARREIROS","260140901A",171.59
"13","BARREIROS","260140902A",237.93
"14","BELO JARDIM","260170601C",39.2
"15","BEZERROS","260190401A",95.99
"16","BEZERROS","260190401C",1.6
"17","BOM CONSELHO","260210001C",192.8
"18","BOM JARDIM","260220901A",112.83
"19","BONITO","260230801A",181.16
"20","BONITO","260230802A",392.41
"21","BREJO DA MADRE DE DEUS","260260501C",1
"22","BREJÃO","260240701C",0
"23","BUENOS AIRES","260270401A",134.39
"24","BUÍQUE","260280301A",0
"25","CABO DE SANTO AGOSTINHO","260290201G",275.6
"26","CABO DE SANTO AGOSTINHO","260290202A",260.43
"27","CABO DE SANTO AGOSTINHO","260290203A",269.33
"28","CABO DE SANTO AGOSTINHO","260290205A",283.46
"29","CABROBÓ","260300901C",0
"30","CACHOEIRINHA","260310802A",67.3
"31","CAETÉS","260320701A",3.6
"32","CALÇADO","260330601A",17.94
"33","CAMARAGIBE","260345404A",304.29
"34","CAMARAGIBE","260345405A",270.57
"35","CAMARAGIBE","260345406A",282.09
"36","CAMOCIM DE SÃO FÉLIX","260350401A",151.37
"37","CAMUTANGA","260360301A",191.73
"38","CARUARU","260410601A",40.63
"39","CARUARU","260410602A",67.48
"40","CARUARU","260410603A",28.79
"41","CARUARU","260410605A",33.7
"42","CARUARU","260410606A",96.17
"43","CARUARU","260410607A",40.6
"44","CARUARU","260410608A",62.42
"45","CASINHAS","260415501A",90.65
"46","CATENDE","260420502A",197.03
"47","CATENDE","260420503A",229.07
"48","CATENDE","260420504A",223.35
"49","CHÃ DE ALEGRIA","260440301A",139.44
"50","CHÃ GRANDE","260450201A",130
"51","CONDADO","260460101A",198.14
"52","CORRENTES","260470001A",215.11
"53","CORTÊS","260480901A",276.05
"54","CUMARU","260490801A",73.18
"55","DORMENTES","260515201A",2.36
"56","DORMENTES","260515201C",1.6
"57","ESCADA","260520202A",199.15
"58","EXU","260530101C",0
"59","FEIRA NOVA","260540001A",77.96
"60","FERREIROS","260550901A",165.12
"61","FLORESTA","260570701A",33.2
"62","GAMELEIRA","260590501A",258.01
"63","GAMELEIRA","260590502A",159.67
"64","GLÓRIA DO GOITÁ","260610101A",136.3
"65","GLÓRIA DO GOITÁ","260610102A",103.45
"66","GOIANA","260620001A",312.6
"67","GOIANA","260620002A",382
"68","GOIANA","260620003A",492.51
"69","GRANITO","260630901C",13.2
"70","IGARASSU","260680403A",313.61
"71","IGARASSU","260680405A",282.56
"72","IGARASSU","260680406A",311.4
"73","ILHA DE ITAMARACÁ","260760401A",301.85
"74","IPOJUCA","260720801G",293.4
"75","IPOJUCA","260720805A",85.82
"76","ITACURUBA","260740601C",23.8
"77","ITAMBÉ","260765301A",217.4
"78","ITAMBÉ","260765302A",288.42
"79","ITAPETIM","260770301A",63.24
"80","ITAPISSUMA","260775201A",248.85
"81","ITAQUITINGA","260780201A",243.39
"82","ITAÍBA","260750501U",102.6
"83","JABOATÃO DOS GUARARAPES","260790101G",225.4
"84","JABOATÃO DOS GUARARAPES","260790102G",231.4
"85","JABOATÃO DOS GUARARAPES","260790103A",132.25
"86","JABOATÃO DOS GUARARAPES","260790103G",197
"87","JABOATÃO DOS GUARARAPES","260790105G",62.6
"88","JABOATÃO DOS GUARARAPES","260790107A",240.48
"89","JAQUEIRA","260795001A",179.01
"90","JAQUEIRA","260795002A",185.65
"91","JAQUEIRA","260795004H",1
"92","JATAÚBA","260800801C",0.6
"93","JOAQUIM NABUCO","260820602A",209.14
"94","JOÃO ALFREDO","260810701A",107
"95","JUPI","260830501A",92.63
"96","JUREMA","260840401A",100.4
"97","JUREMA","260840401C",0.2
"98","LAGOA DE ITAENGA","260850301A",123.83
"99","LAGOA DO CARRO","260845301A",117.22
"100","LAGOA DOS GATOS","260870101A",118.07
"101","LAGOA GRANDE","260875001A",1.8
"102","LAJEDO","260880001A",65.4
"103","LIMOEIRO","260890901A",127.03
"104","MACAPARANA","260900601A",25.33
"105","MACHADOS","260910501A",195.91
"106","MARAIAL","260920402A",199.98
"107","MIRANDIBA","260930301C",129.2
"108","MORENO","260940202A",250.65
"109","NAZARÉ DA MATA","260950101A",119.46
"110","NAZARÉ DA MATA","260950102A",110.61
"111","NAZARÉ DA MATA","260950103A",118.55
