"","municipio","codEstacao","PrecM"
"1","Abreu e Lima","260005401A",276.512993211
"2","Barreiros","260140901A",302.552360048
"3","Camaragibe","260345401A",247.109592153
"4","Jaboatão dos Guararapes","260790101A",389.951843884
"5","Jaboatão dos Guararapes","260790102A",258.16832446
"6","Jaboatão dos Guararapes","260790103A",275.17561908
"7","Jaboatão dos Guararapes","260790104A",378.038891597
"8","Olinda","260960001A",267.799925159
"9","Recife","261160603A",277.659640609
"10","Recife","261160604A",309.779098529
"11","Recife","261160605A",299.102758874
"12","Recife","261160606A",289.704857118
"13","Recife","261160607A",292.953392983
"14","Recife","261160609A",294.781763152
"15","Recife","261160610A",259.135193886
