"","municipio","codEstacao","Dia","PrecD"
"1","ACARAÚ","230020001A","01",39.2
"2","ACARAÚ","230020001A","02",25.6
"3","ACARAÚ","230020001A","03",57.2
"4","ACARAÚ","230020001A","04",0.2
"5","ACARAÚ","230020001A","05",1.8
"6","ACARAÚ","230020001A","06",16
"7","ACARAÚ","230020001A","07",78.4
"8","ACARAÚ","230020001A","08",2.8
"9","ACARAÚ","230020001A","09",5
"10","ACARAÚ","230020001A","10",0.8
"11","ACARAÚ","230020001A","11",28.6
"12","ACARAÚ","230020001A","12",0
"13","ACARAÚ","230020001A","13",0
"14","ACARAÚ","230020001A","14",0
"15","ACARAÚ","230020001A","15",0
"16","ACARAÚ","230020001A","16",2.8
"17","ACARAÚ","230020001A","17",0
"18","ACARAÚ","230020001A","18",15.8
"19","ACARAÚ","230020001A","19",0.2
"20","ACARAÚ","230020001A","20",0
"21","ACARAÚ","230020001A","21",0
"22","ACARAÚ","230020001A","22",63.4
"23","ACARAÚ","230020001A","23",0
"24","ACARAÚ","230020001A","24",0
"25","ACARAÚ","230020001A","25",0
"26","ACARAÚ","230020001A","26",0.6
"27","ACARAÚ","230020001A","27",0
"28","ACARAÚ","230020001A","28",0
"29","ACARAÚ","230020001A","29",0
"30","ACARAÚ","230020001A","30",0
"31","ACARAÚ","230020002A","01",34.6
"32","ACARAÚ","230020002A","02",27.2
"33","ACARAÚ","230020002A","03",55.6
"34","ACARAÚ","230020002A","04",0.2
"35","ACARAÚ","230020002A","05",1.4
"36","ACARAÚ","230020002A","06",15.2
"37","ACARAÚ","230020002A","07",84.8
"38","ACARAÚ","230020002A","08",3.8
"39","ACARAÚ","230020002A","09",3.8
"40","ACARAÚ","230020002A","10",0.8
"41","ACARAÚ","230020002A","11",26.6
"42","ACARAÚ","230020002A","12",0.4
"43","ACARAÚ","230020002A","13",0
"44","ACARAÚ","230020002A","14",0
"45","ACARAÚ","230020002A","15",0
"46","ACARAÚ","230020002A","16",2.2
"47","ACARAÚ","230020002A","17",0
"48","ACARAÚ","230020002A","18",14
"49","ACARAÚ","230020002A","19",0
"50","ACARAÚ","230020002A","20",0
"51","ACARAÚ","230020002A","21",0
"52","ACARAÚ","230020002A","22",60.8
"53","ACARAÚ","230020002A","23",0
"54","ACARAÚ","230020002A","24",0
"55","ACARAÚ","230020002A","25",0
"56","ACARAÚ","230020002A","26",0.6
"57","ACARAÚ","230020002A","27",0
"58","ACARAÚ","230020002A","28",0
"59","ACARAÚ","230020002A","29",0
"60","ACARAÚ","230020002A","30",0
"61","ACOPIARA","230030901U","02",0.2
"62","ACOPIARA","230030901U","03",3
"63","ACOPIARA","230030901U","05",11.4
"64","ACOPIARA","230030901U","06",4
"65","ACOPIARA","230030901U","11",0.4
"66","ACOPIARA","230030901U","14",7.2
"67","ACOPIARA","230030901U","15",8.2
"68","ACOPIARA","230030901U","16",18.4
"69","ALCÂNTARAS","230050701C","01",2.4
"70","ALCÂNTARAS","230050701C","02",8.8
"71","ALCÂNTARAS","230050701C","03",2.8
"72","ALCÂNTARAS","230050701C","05",2.4
"73","ALCÂNTARAS","230050701C","06",3.4
"74","ALCÂNTARAS","230050701C","07",2
"75","ALCÂNTARAS","230050701C","10",2.2
"76","ALCÂNTARAS","230050701C","11",15
"77","ALCÂNTARAS","230050701C","16",11.2
"78","ALCÂNTARAS","230050701C","17",3.6
"79","ALCÂNTARAS","230050701C","18",3.4
"80","ALCÂNTARAS","230050701C","26",0.6
"81","ALTO SANTO","230070501C","01",10.4
"82","ALTO SANTO","230070501C","02",51.6
"83","ALTO SANTO","230070501C","03",9.2
"84","ALTO SANTO","230070501C","11",11.8
"85","ALTO SANTO","230070501C","12",0.2
"86","ALTO SANTO","230070501C","14",9.8
"87","ALTO SANTO","230070501C","15",14
"88","ALTO SANTO","230070501C","16",1.2
"89","ALTO SANTO","230070501C","18",8.8
"90","ALTO SANTO","230070501C","22",10.2
"91","AMONTADA","230075401A","01",17.97
"92","AMONTADA","230075401A","02",55.93
"93","AMONTADA","230075401A","03",18.51
"94","AMONTADA","230075401A","04",0.2
"95","AMONTADA","230075401A","05",6.74
"96","AMONTADA","230075401A","06",7.29
"97","AMONTADA","230075401A","07",43.8
"98","AMONTADA","230075401A","08",0.79
"99","AMONTADA","230075401A","09",1.38
"100","AMONTADA","230075401A","10",0.4
"101","AMONTADA","230075401A","11",20.83
"102","AMONTADA","230075401A","12",1.18
"103","AMONTADA","230075401A","13",0
"104","AMONTADA","230075401A","14",1
"105","AMONTADA","230075401A","15",0.2
"106","AMONTADA","230075401A","16",4.13
"107","AMONTADA","230075401A","17",0
"108","AMONTADA","230075401A","18",4.13
"109","AMONTADA","230075401A","19",0.2
"110","AMONTADA","230075401A","20",0
"111","AMONTADA","230075401A","21",0
"112","AMONTADA","230075401A","22",17.51
"113","AMONTADA","230075401A","23",0
"114","AMONTADA","230075401A","24",0
"115","AMONTADA","230075401A","25",0
"116","AMONTADA","230075401A","26",0
"117","AMONTADA","230075401A","27",0
"118","AMONTADA","230075401A","28",0
"119","AMONTADA","230075401A","29",0
"120","AMONTADA","230075401A","30",0
"121","AMONTADA","230075401H","01",14.2
"122","AMONTADA","230075401H","02",51.2
"123","AMONTADA","230075401H","03",16.2
"124","AMONTADA","230075401H","04",0.4
"125","AMONTADA","230075401H","05",3.6
"126","AMONTADA","230075401H","06",5.4
"127","AMONTADA","230075401H","07",39
"128","AMONTADA","230075401H","08",0
"129","AMONTADA","230075401H","09",6.4
"130","AMONTADA","230075401H","10",0.4
"131","AMONTADA","230075401H","11",15.4
"132","AMONTADA","230075401H","12",0
"133","AMONTADA","230075401H","13",0
"134","AMONTADA","230075401H","14",2
"135","AMONTADA","230075401H","15",0
"136","AMONTADA","230075401H","16",8.4
"137","AMONTADA","230075401H","17",0.2
"138","AMONTADA","230075401H","18",13.2
"139","AMONTADA","230075401H","19",0
"140","AMONTADA","230075401H","20",0
"141","AMONTADA","230075401H","21",0
"142","AMONTADA","230075401H","22",21.4
"143","AMONTADA","230075401H","23",0
"144","AMONTADA","230075401H","24",0
"145","AMONTADA","230075401H","25",0
"146","AMONTADA","230075401H","26",0
"147","AMONTADA","230075401H","27",0
"148","AMONTADA","230075401H","28",0
"149","AMONTADA","230075401H","29",0
"150","AMONTADA","230075401H","30",0
"151","AMONTADA","230075402A","01",15.36
"152","AMONTADA","230075402A","02",52.41
"153","AMONTADA","230075402A","03",18.14
"154","AMONTADA","230075402A","04",0.2
"155","AMONTADA","230075402A","05",2.76
"156","AMONTADA","230075402A","06",5.71
"157","AMONTADA","230075402A","07",43.51
"158","AMONTADA","230075402A","08",0
"159","AMONTADA","230075402A","09",8.66
"160","AMONTADA","230075402A","10",0.4
"161","AMONTADA","230075402A","11",16.36
"162","AMONTADA","230075402A","12",0
"163","AMONTADA","230075402A","13",0
"164","AMONTADA","230075402A","14",1.77
"165","AMONTADA","230075402A","15",0
"166","AMONTADA","230075402A","16",8.67
"167","AMONTADA","230075402A","17",0
"168","AMONTADA","230075402A","18",13.81
"169","AMONTADA","230075402A","19",0
"170","AMONTADA","230075402A","20",0
"171","AMONTADA","230075402A","21",0
"172","AMONTADA","230075402A","22",22.03
"173","AMONTADA","230075402A","23",0
"174","AMONTADA","230075402A","24",0
"175","AMONTADA","230075402A","25",0
"176","AMONTADA","230075402A","26",0
"177","AMONTADA","230075402A","27",0
"178","AMONTADA","230075402A","28",0
"179","AMONTADA","230075402A","29",0
"180","AMONTADA","230075402A","30",0
"181","AMONTADA","230075403A","01",26.54
"182","AMONTADA","230075403A","02",157.84
"183","AMONTADA","230075403A","03",25.83
"184","AMONTADA","230075403A","04",0.2
"185","AMONTADA","230075403A","05",9.45
"186","AMONTADA","230075403A","06",23.8
"187","AMONTADA","230075403A","07",47
"188","AMONTADA","230075403A","08",0.2
"189","AMONTADA","230075403A","09",1.76
"190","AMONTADA","230075403A","10",0.39
"191","AMONTADA","230075403A","11",39.92
"192","AMONTADA","230075403A","12",0
"193","AMONTADA","230075403A","13",0
"194","AMONTADA","230075403A","14",0
"195","AMONTADA","230075403A","15",0
"196","AMONTADA","230075403A","16",5.91
"197","AMONTADA","230075403A","17",0
"198","AMONTADA","230075403A","18",0.39
"199","AMONTADA","230075403A","19",0
"200","AMONTADA","230075403A","20",0
"201","AMONTADA","230075403A","21",0
"202","AMONTADA","230075403A","22",37.55
"203","AMONTADA","230075403A","23",0
"204","AMONTADA","230075403A","24",0
"205","AMONTADA","230075403A","25",0
"206","AMONTADA","230075403A","26",0
"207","AMONTADA","230075403A","27",0
"208","AMONTADA","230075403A","28",0
"209","AMONTADA","230075403A","29",0
"210","AMONTADA","230075403A","30",0
"211","ARACOIABA","230120801C","01",2.8
"212","ARACOIABA","230120801C","02",2.6
"213","ARACOIABA","230120801C","03",12
"214","ARACOIABA","230120801C","04",4.4
"215","ARACOIABA","230120801C","05",14.8
"216","ARACOIABA","230120801C","06",6.8
"217","ARACOIABA","230120801C","07",27.8
"218","ARACOIABA","230120801C","09",0.2
"219","ARACOIABA","230120801C","10",0.4
"220","ARACOIABA","230120801C","11",1.8
"221","ARACOIABA","230120801C","14",15.6
"222","ARACOIABA","230120801C","15",3.4
"223","ARACOIABA","230120801C","16",4.6
"224","ARACOIABA","230120801C","17",0.4
"225","ARACOIABA","230120801C","18",14.2
"226","ARACOIABA","230120801C","19",0.2
"227","ARACOIABA","230120801C","22",3.6
"228","ARACOIABA","230120801C","25",0.2
"229","ARATUBA","230140601C","01",4.4
"230","ARATUBA","230140601C","02",2.4
"231","ARATUBA","230140601C","03",2.8
"232","ARATUBA","230140601C","04",1.2
"233","ARATUBA","230140601C","05",23.2
"234","ARATUBA","230140601C","06",9.4
"235","ARATUBA","230140601C","07",11.8
"236","ARATUBA","230140601C","09",0.4
"237","ARATUBA","230140601C","14",16.6
"238","ARATUBA","230140601C","15",5.8
"239","ARATUBA","230140601C","16",3.8
"240","ARATUBA","230140601C","17",0.2
"241","ARATUBA","230140601C","20",4
"242","ASSARÉ","230160401C","05",7.4
"243","ASSARÉ","230160401C","08",0.6
"244","ASSARÉ","230160401C","09",0.6
"245","ASSARÉ","230160401C","10",0.6
"246","ASSARÉ","230160401C","15",0.8
"247","ASSARÉ","230160401C","19",10.2
"248","AURORA","230170301A","01",0
"249","AURORA","230170301A","02",0
"250","AURORA","230170301A","03",0
"251","AURORA","230170301A","04",2.17
"252","AURORA","230170301A","05",0.79
"253","AURORA","230170301A","06",0
"254","AURORA","230170301A","07",0
"255","AURORA","230170301A","08",0
"256","AURORA","230170301A","09",0
"257","AURORA","230170301A","10",0
"258","AURORA","230170301A","11",8.29
"259","AURORA","230170301A","12",0
"260","AURORA","230170301A","13",0
"261","AURORA","230170301A","14",0.2
"262","AURORA","230170301A","15",0
"263","AURORA","230170301A","16",0
"264","AURORA","230170301A","17",0
"265","AURORA","230170301A","18",0
"266","AURORA","230170301A","19",0
"267","AURORA","230170301A","20",0
"268","AURORA","230170301A","21",0
"269","AURORA","230170301A","22",0
"270","AURORA","230170301A","23",0
"271","AURORA","230170301A","24",0
"272","AURORA","230170301A","25",0
"273","AURORA","230170301A","26",0
"274","AURORA","230170301A","27",0
