"","municipio","codEstacao","PrecM"
"1","ALCÂNTARA","210020401A",242
"2","ALTO ALEGRE DO MARANHÃO","210043601A",39.6
"3","ALTO ALEGRE DO PINDARÉ","210047701A",31.6
"4","APICUM-AÇU","210083201A",101
"5","ARAIOSES","210090701A",18.6
"6","ARAME","210095601A",5.2
"7","ARARI","210100401A",122.2
"8","BACABAL","210120201A",57.8
"9","BACABAL","210120202A",25.8
"10","BACURI","210130101A",113.4
"11","BALSAS","210140001A",0
"12","BELA VISTA DO MARANHÃO","210177201A",65
"13","BENEDITO LEITE","210180601A",0
"14","BOA VISTA DO GURUPI","210197001A",139.8
"15","BREJO","210210101A",168.8
"16","BURITI","210220001A",86.2
"17","BURITICUPU","210232501A",5.6
"18","CAJARI","210250701A",138.2
"19","CANTANHEDE","210270501A",0
"20","CAXIAS","210300001A",45.8
"21","CAXIAS","210300002A",35.4
"22","CAXIAS","210300003A",36.2
"23","CENTRO DO GUILHERME","210315801A",117.8
"24","CHAPADINHA","210320801A",93.6
"25","CODÓ","210330701A",43.2
"26","CODÓ","210330702A",43.8
"27","COELHO NETO","210340601A",168.6
"28","COELHO NETO","210340602A",172.4
"29","COLINAS","210350501A",0
"30","CONCEIÇÃO DO LAGO-AÇU","210355401A",80.6
"31","COROATÁ","210360401A",35.6
"32","DUQUE BACELAR","210390101A",73.4
"33","ESPERANTINÓPOLIS","210400801A",16.4
"34","FORTALEZA DOS NOGUEIRAS","210410701A",0
"35","FORTUNA","210420601A",6.4
"36","GRAJAÚ","210480001A",0
"37","GRAJAÚ","210480002A",0
"38","ICATU","210510401A",152.2
"39","IGARAPÉ DO MEIO","210515301A",53.2
"40","IMPERATRIZ","210530201A",4.4
"41","IMPERATRIZ","210530202A",1.2
"42","IMPERATRIZ","210530203A",7.6
"43","ITAPECURU MIRIM","210540101A",84.8
"44","JATOBÁ","210545001A",2.8
"45","LAGO DA PEDRA","210570801A",22.6
"46","LAGO DO JUNCO","210580701A",13.2
"47","LAGO DOS RODRIGUES","210594801A",10
"48","LAGO VERDE","210590601A",66.2
"49","MAGALHÃES DE ALMEIDA","210630001A",67
"50","MATÕES","210660701A",2.4
"51","MATÕES DO NORTE","210663101A",75.4
"52","MIRADOR","210670601A",0
"53","MIRANDA DO NORTE","210675501A",67.2
"54","MIRINZAL","210680501A",246.4
"55","MONÇÃO","210690401A",103
"56","NINA RODRIGUES","210720901A",110.4
"57","OLINDA NOVA DO MARANHÃO","210745601A",143.6
"58","PALMEIRÂNDIA","210760501A",212.2
"59","PARNARAMA","210780301A",2
"60","PAÇO DO LUMIAR","210750601A",155
"61","PEDREIRAS","210820701A",20.4
"62","PENALVA","210830601A",126.2
"63","PERITORÓ","210845401A",8.2
"64","PINDARÉ-MIRIM","210850401A",45.6
"65","PIO XII","210870201A",99.2
"66","PIRAPEMAS","210880101A",65.4
"67","POÇÃO DE PEDRAS","210890001A",14.8
"68","PRESIDENTE DUTRA","210910601A",16.8
"69","PRESIDENTE VARGAS","210930401A",98.6
"70","RAPOSA","210945201A",105
"71","ROSÁRIO","210960101A",148.2
"72","SANTA FILOMENA DO MARANHÃO","210975901A",4.6
"73","SANTA HELENA","210980901A",158
"74","SANTA LUZIA","211000501A",24
"75","SANTA QUITÉRIA DO MARANHÃO","211010401A",59.2
"76","SATUBINHA","211172201A",23.2
"77","SÃO BERNARDO","211060901A",61
"78","SÃO FÉLIX DE BALSAS","211080701A",0
"79","SÃO LUÍS","211130002A",54.4
"80","SÃO LUÍS","211130003A",102.6
"81","SÃO LUÍS","211130004A",166.6
"82","SÃO LUÍS","211130005A",117.2
"83","SÃO LUÍS","211130006A",67
"84","SÃO LUÍS","211130007A",96
"85","SÃO LUÍS","211130008A",89.4
"86","SÃO LUÍS","211130009A",116.2
"87","SÃO LUÍS","211130010A",100.6
"88","SÃO LUÍS","211130011A",108
"89","SÃO LUÍS GONZAGA DO MARANHÃO","211140901A",27.2
"90","SÃO MATEUS DO MARANHÃO","211150801A",46.6
"91","TIMBIRAS","211210001A",29
"92","TIMON","211220901A",20
"93","TRIZIDELA DO VALE","211223301A",19.8
"94","TUFILÂNDIA","211227401A",67
"95","TURILÂNDIA","211245601A",119.6
"96","VARGEM GRANDE","211270401A",71
"97","VIANA","211280301A",103.6
"98","VITÓRIA DO MEARIM","211290201A",89.8
