"","municipio","codEstacao","PrecM"
"1","ALTO ALEGRE DO MARANHÃO","210043601A",9.4
"2","ALTO ALEGRE DO PINDARÉ","210047701A",30.2
"3","APICUM-AÇU","210083201A",216.8
"4","ARAIOSES","210090701A",54
"5","BACURI","210130101A",217.8
"6","BELA VISTA DO MARANHÃO","210177201A",11.8
"7","BREJO","210210102A",1557.07
"8","BURITI","210220001A",93.2
"9","BURITICUPU","210232501A",31.6
"10","CANTANHEDE","210270501A",28.4
"11","CAXIAS","210300001A",0
"12","CENTRO DO GUILHERME","210315801A",136.6
"13","CHAPADINHA","210320801A",61.6
"14","CHAPADINHA","210320802A",0.2
"15","COELHO NETO","210340601A",18
"16","COLINAS","210350501A",0.6
"17","COROATÁ","210360401A",19.6
"18","FORTUNA","210420601A",7.6
"19","GRAJAÚ","210480001A",0
"20","IGARAPÉ DO MEIO","210515301A",28.6
"21","IMPERATRIZ","210530202A",3.6
"22","IMPERATRIZ","210530203A",0
"23","IMPERATRIZ","210530204A",0.6
"24","JATOBÁ","210545001A",5
"25","LAGO DA PEDRA","210570801A",36.8
"26","LAGO DO JUNCO","210580701A",14.2
"27","LAGO DOS RODRIGUES","210594801A",14.8
"28","LAGO VERDE","210590601A",0
"29","MARAJÁ DO SENA","210635902A",22.78
"30","MATÕES","210660701A",0.2
"31","MATÕES DO NORTE","210663101A",39.6
"32","MIRINZAL","210680501A",316.4
"33","MONÇÃO","210690401A",49.8
"34","OLINDA NOVA DO MARANHÃO","210745601A",194.6
"35","PALMEIRÂNDIA","210760501A",143.2
"36","PARNARAMA","210780301A",15
"37","PENALVA","210830601A",93
"38","PINDARÉ-MIRIM","210850401A",46.8
"39","POÇÃO DE PEDRAS","210890001A",7
"40","PRESIDENTE DUTRA","210910601A",6.2
"41","PRESIDENTE VARGAS","210930401A",16.8
"42","RAPOSA","210945201A",0
"43","SANTA FILOMENA DO MARANHÃO","210975901A",2.8
"44","SANTA HELENA","210980901A",3
"45","SANTA LUZIA","211000501A",21.2
"46","SANTA QUITÉRIA DO MARANHÃO","211010401A",131.8
"47","SANTO AMARO DO MARANHÃO","211027802A",115.16
"48","SÃO FÉLIX DE BALSAS","211080701A",0
"49","SÃO LUÍS","211130002A",220.4
"50","SÃO LUÍS","211130003A",181.6
"51","SÃO LUÍS","211130004A",317
"52","SÃO LUÍS","211130005A",178.4
"53","SÃO LUÍS","211130006A",219.6
"54","SÃO LUÍS","211130007A",262.4
"55","SÃO LUÍS","211130008A",188.6
"56","SÃO LUÍS","211130009A",240
"57","SÃO LUÍS","211130010A",188.6
"58","SÃO MATEUS DO MARANHÃO","211150801A",4.4
"59","TIMBIRAS","211210001A",20.6
"60","TUFILÂNDIA","211227401A",62.8
"61","VARGEM GRANDE","211270401A",68.8
"62","VITÓRIA DO MEARIM","211290201A",59
