"","municipio","codEstacao","PrecM"
"1","ALCÂNTARA","210020401A",203.2
"2","ALTO ALEGRE DO MARANHÃO","210043601A",22.4
"3","ALTO ALEGRE DO PINDARÉ","210047701A",0.4
"4","ALTO PARNAÍBA","210050102A",0
"5","APICUM-AÇU","210083201A",167.2
"6","ARAIOSES","210090701A",47.4
"7","ARAME","210095601A",0.2
"8","BACABAL","210120202A",16
"9","BACURI","210130101A",193
"10","BALSAS","210140001A",0
"11","BELA VISTA DO MARANHÃO","210177201A",0.4
"12","BENEDITO LEITE","210180601A",0.4
"13","BOA VISTA DO GURUPI","210197001A",103.4
"14","BREJO","210210102A",29.14
"15","BURITI","210220001A",4.4
"16","BURITICUPU","210232501A",11.6
"17","CANTANHEDE","210270501A",0.8
"18","CAXIAS","210300001A",1
"19","CAXIAS","210300002A",0.4
"20","CAXIAS","210300003A",0
"21","CENTRO DO GUILHERME","210315801A",148.4
"22","CHAPADINHA","210320801A",35.2
"23","CHAPADINHA","210320802A",46.35
"24","COELHO NETO","210340601A",18
"25","COELHO NETO","210340602A",8.2
"26","COLINAS","210350501A",0.2
"27","COROATÁ","210360401A",81.6
"28","DUQUE BACELAR","210390101A",3.6
"29","ESPERANTINÓPOLIS","210400801A",1.8
"30","FORTALEZA DOS NOGUEIRAS","210410701A",0.2
"31","GRAJAÚ","210480001A",0
"32","GRAJAÚ","210480002A",0
"33","ICATU","210510401A",193
"34","IGARAPÉ DO MEIO","210515301A",56.4
"35","IMPERATRIZ","210530201A",2.6
"36","IMPERATRIZ","210530202A",0.6
"37","IMPERATRIZ","210530203A",1.4
"38","IMPERATRIZ","210530204A",1.6
"39","JATOBÁ","210545001A",3.2
"40","LAGO DA PEDRA","210570801A",0
"41","LAGO DO JUNCO","210580701A",17.6
"42","LAGO DOS RODRIGUES","210594801A",26
"43","LAGOA GRANDE DO MARANHÃO","210596302A",0
"44","MAGALHÃES DE ALMEIDA","210630001A",12.2
"45","MARAJÁ DO SENA","210635902A",0.8
"46","MATÕES","210660701A",4.2
"47","MATÕES DO NORTE","210663101A",27.6
"48","MIRADOR","210670601A",1.6
"49","MIRANDA DO NORTE","210675501A",32.2
"50","MIRINZAL","210680501A",3.6
"51","MONÇÃO","210690401A",53.4
"52","NINA RODRIGUES","210720901A",21.2
"53","OLINDA NOVA DO MARANHÃO","210745601A",164
"54","PARNARAMA","210780301A",0.2
"55","PERITORÓ","210845401A",14.6
"56","PINDARÉ-MIRIM","210850401A",0.2
"57","PIO XII","210870201A",2
"58","PIRAPEMAS","210880101A",1.8
"59","PRESIDENTE DUTRA","210910601A",0
"60","PRESIDENTE VARGAS","210930401A",0
"61","RAPOSA","210945201A",176.8
"62","ROSÁRIO","210960101A",125.4
"63","SANTA FILOMENA DO MARANHÃO","210975901A",0
"64","SANTA HELENA","210980901A",176.8
"65","SANTA LUZIA","211000501A",0.6
"66","SANTA QUITÉRIA DO MARANHÃO","211010401A",19.8
"67","SANTO AMARO DO MARANHÃO","211027802A",76.25
"68","SATUBINHA","211172201A",0.6
"69","SÃO FÉLIX DE BALSAS","211080701A",1.4
"70","SÃO LUÍS","211130002A",181.4
"71","SÃO LUÍS","211130003A",98
"72","SÃO LUÍS","211130004A",202.6
"73","SÃO LUÍS","211130005A",174.8
"74","SÃO LUÍS","211130006A",199
"75","SÃO LUÍS","211130007A",263
"76","SÃO LUÍS","211130008A",136.2
"77","SÃO LUÍS","211130009A",128.6
"78","SÃO LUÍS","211130010A",219
"79","SÃO LUÍS GONZAGA DO MARANHÃO","211140901A",11.8
"80","SÃO MATEUS DO MARANHÃO","211150801A",4.8
"81","SÃO PEDRO DA ÁGUA BRANCA","211153202A",8.87
"82","TIMBIRAS","211210001A",12.2
"83","TIMON","211220901A",0
"84","TRIZIDELA DO VALE","211223301A",6.6
"85","TUFILÂNDIA","211227401A",0.2
"86","TURILÂNDIA","211245601A",208.4
"87","VIANA","211280301A",44.2
"88","VITÓRIA DO MEARIM","211290201A",0
