"","municipio","codEstacao","PrecM"
"1","ALCÂNTARA","210020401A",129.4
"2","ALTO ALEGRE DO MARANHÃO","210043601A",15.4
"3","ALTO ALEGRE DO PINDARÉ","210047701A",49
"4","APICUM-AÇU","210083201A",138.6
"5","ARAIOSES","210090701A",17.8
"6","ARARI","210100401A",31.4
"7","BACABAL","210120201A",24
"8","BACABAL","210120202A",0.2
"9","BACURI","210130101A",220.6
"10","BALSAS","210140001A",43.6
"11","BELA VISTA DO MARANHÃO","210177201A",25.8
"12","BENEDITO LEITE","210180601A",33
"13","BOA VISTA DO GURUPI","210197001A",83.4
"14","BURITI","210220001A",51.2
"15","BURITICUPU","210232501A",45.2
"16","CAJARI","210250701A",54.4
"17","CANTANHEDE","210270501A",33.4
"18","CAXIAS","210300001A",2.4
"19","CAXIAS","210300002A",4.4
"20","CAXIAS","210300003A",3.6
"21","CENTRO DO GUILHERME","210315801A",28.2
"22","CHAPADINHA","210320801A",79
"23","CODÓ","210330701A",10
"24","CODÓ","210330702A",22.4
"25","COELHO NETO","210340601A",1.8
"26","COELHO NETO","210340602A",99.2
"27","COLINAS","210350501A",56.6
"28","CONCEIÇÃO DO LAGO-AÇU","210355401A",31.6
"29","COROATÁ","210360401A",30.8
"30","DUQUE BACELAR","210390101A",102
"31","ESPERANTINÓPOLIS","210400801A",6
"32","FORTALEZA DOS NOGUEIRAS","210410701A",11.2
"33","FORTUNA","210420601A",34
"34","GRAJAÚ","210480001A",40.8
"35","GRAJAÚ","210480002A",26.4
"36","ICATU","210510401A",174.4
"37","IGARAPÉ DO MEIO","210515301A",21.6
"38","IMPERATRIZ","210530201A",29.8
"39","IMPERATRIZ","210530202A",5.4
"40","IMPERATRIZ","210530203A",20.4
"41","IMPERATRIZ","210530204A",22
"42","ITAPECURU MIRIM","210540101A",13.2
"43","JATOBÁ","210545001A",35.8
"44","LAGO DA PEDRA","210570801A",6
"45","LAGO DO JUNCO","210580701A",16
"46","LAGO DOS RODRIGUES","210594801A",0.2
"47","LAGO VERDE","210590601A",59.6
"48","MAGALHÃES DE ALMEIDA","210630001A",35.4
"49","MATÕES","210660701A",15
"50","MATÕES DO NORTE","210663101A",6.4
"51","MIRADOR","210670601A",0.2
"52","MIRANDA DO NORTE","210675501A",29.4
"53","MIRINZAL","210680501A",171
"54","MONÇÃO","210690401A",7.2
"55","NINA RODRIGUES","210720901A",54.6
"56","OLINDA NOVA DO MARANHÃO","210745601A",87
"57","PALMEIRÂNDIA","210760501A",91.6
"58","PARNARAMA","210780301A",5.8
"59","PEDREIRAS","210820701A",3
"60","PENALVA","210830601A",32.6
"61","PERITORÓ","210845401A",6.2
"62","PINDARÉ-MIRIM","210850401A",21.2
"63","PIO XII","210870201A",0.4
"64","PIRAPEMAS","210880101A",9.2
"65","POÇÃO DE PEDRAS","210890001A",6.4
"66","PRESIDENTE DUTRA","210910601A",1.8
"67","PRESIDENTE VARGAS","210930401A",25.4
"68","RAPOSA","210945201A",75.8
"69","ROSÁRIO","210960101A",142
"70","SANTA FILOMENA DO MARANHÃO","210975901A",48.8
"71","SANTA HELENA","210980901A",207
"72","SANTA LUZIA","211000501A",97.8
"73","SANTA QUITÉRIA DO MARANHÃO","211010401A",8.8
"74","SATUBINHA","211172201A",86.2
"75","SÃO BERNARDO","211060901A",68.6
"76","SÃO FÉLIX DE BALSAS","211080701A",1
"77","SÃO LUÍS","211130002A",75.2
"78","SÃO LUÍS","211130003A",60.6
"79","SÃO LUÍS","211130004A",92.8
"80","SÃO LUÍS","211130005A",109.8
"81","SÃO LUÍS","211130006A",90.4
"82","SÃO LUÍS","211130007A",162
"83","SÃO LUÍS","211130008A",91.4
"84","SÃO LUÍS","211130009A",89
"85","SÃO LUÍS","211130010A",86.2
"86","SÃO LUÍS GONZAGA DO MARANHÃO","211140901A",10
"87","SÃO MATEUS DO MARANHÃO","211150801A",8.8
"88","TIMBIRAS","211210001A",20.2
"89","TIMON","211220901A",5.6
"90","TRIZIDELA DO VALE","211223301A",13.2
"91","TUFILÂNDIA","211227401A",29.8
"92","TURILÂNDIA","211245601A",201.8
"93","VARGEM GRANDE","211270401A",31.6
"94","VIANA","211280301A",29.2
"95","VITÓRIA DO MEARIM","211290201A",19.2
