"","municipio","codEstacao","PrecM"
"1","Amontada","230075401A",4.764574746
"2","Amontada","230075402A",3.774507669
"3","Amontada","230075403A",7.302833842
"4","Aurora","230170301A",29.177249125
"5","Bela Cruz","230230501A",11.854597338
"6","Boa Viagem","230240401A",12.847690651
"7","Caucaia","230370901A",33.529963615
"8","Caucaia","230370902A",37.336541176
"9","Caucaia","230370903A",23.77804
"10","Caucaia","230370904A",36.032754242
"11","Caucaia","230370905A",27.584269713
"12","Caucaia","230370906A",37.672889298
"13","Crato","230420201A",11.099080962
"14","Crato","230420202A",6.71216
"15","Forquilha","230435001A",2.185874368
"16","Fortaleza","230440001A",23.848250754
"17","Fortaleza","230440002A",45.732842217
"18","Fortaleza","230440003A",1.38536
"19","Fortaleza","230440004A",38.17838347
"20","Fortaleza","230440005A",47.703215747
"21","Fortaleza","230440006A",31.424743009
"22","Fortaleza","230440007A",43.3889017
"23","Fortaleza","230440008A",58.327798994
"24","Fortaleza","230440009A",26.642946977
"25","Fortaleza","230440010A",33.508655865
"26","Fortaleza","230440011A",35.163999167
"27","Fortaleza","230440012A",30.000829801
"28","Fortaleza","230440013A",20.17523471
"29","Fortaleza","230440014A",59.705582139
"30","Fortaleza","230440015A",29.218211611
"31","Fortaleza","230440016A",45.416127742
"32","Irauçuba","230610801A",6.121290443
"33","Jaguaruana","230700701A",15.770896673
"34","Jaguaruana","230700704A",17.742890334
"35","Jaguaruana","230700705A",13.58746108
"36","Jaguaruana","230700706A",16.155214321
"37","Juazeiro do Norte","230730401A",7.699456691
"38","Limoeiro do Norte","230760101A",1.98536
"39","Marco","230780901A",11.231394725
"40","Massapê","230800501A",26.940959352
"41","Mauriti","230810401A",7.121192766
"42","Morada Nova","230870802A",13.623703735
"43","Morada Nova","230870803A",15.594078447
"44","Morada Nova","230870804A",13.798941196
"45","Morada Nova","230870805A",13.829299727
"46","Morrinhos","230890601A",7.302142513
"47","Pedra Branca","231050601A",16.361353913
"48","Pedra Branca","231050602A",18.897821121
"49","Quixeramobim","231140501A",7.486388775
"50","Santana do Acaraú","231200701A",3.749177331
"51","Senador Pompeu","231270001A",11.613382212
"52","Sobral","231290801A",6.724494658
"53","Sobral","231290802A",7.713427196
"54","Sobral","231290803A",6.720704189
