"","municipio","codEstacao","PrecM"
"1","ACARAÚ","230020001A",0
"2","AMONTADA","230075401A",62.62
"3","AMONTADA","230075402A",0
"4","AMONTADA","230075403A",32.89
"5","AURORA","230170301A",76.23
"6","AURORA","230170301U",94.6
"7","BATURITÉ","230210701A",116.2
"8","BELA CRUZ","230230501A",53.24
"9","BOA VIAGEM","230240401A",64.67
"10","BREJO SANTO","230250301C",1
"11","CANINDÉ","230280002A",67.8
"12","CARIDADE","230300601A",43.6
"13","CARIRIAÇU","230320401C",0
"14","CAUCAIA","230370901A",212.83
"15","CAUCAIA","230370902A",182.85
"16","CAUCAIA","230370903A",154.93
"17","CAUCAIA","230370903H",165.6
"18","CAUCAIA","230370905A",169.76
"19","CAUCAIA","230370906A",188.75
"20","CHAVAL","230390701A",11.8
"21","COREAÚ","230400401A",77.4
"22","CRATEÚS","230410301A",56.4
"23","CRATEÚS","230410301C",34.8
"24","CRATEÚS","230410302A",82
"25","CRATO","230420201A",14.49
"26","CRATO","230420202A",17.57
"27","CRATO","230420204H",12.6
"28","FORQUILHA","230435001A",39.07
"29","FORTALEZA","230440001A",127.9
"30","FORTALEZA","230440004A",170.17
"31","FORTALEZA","230440005H",0
"32","FORTALEZA","230440006A",96.59
"33","FORTALEZA","230440007A",0.2
"34","FORTALEZA","230440009A",103.85
"35","FORTALEZA","230440011A",132.42
"36","FORTALEZA","230440014A",149.56
"37","FORTALEZA","230440016A",172.87
"38","GRANJA","230470701A",68.8
"39","GRANJA","230470702A",29.2
"40","GROAÍRAS","230490506H",1.2
"41","GUARAMIRANGA","230510001C",1.4
"42","ICÓ","230540701A",103.2
"43","ICÓ","230540702A",111
"44","IPUEIRAS","230590201U",90.2
"45","IRAUÇUBA","230610801A",48.61
"46","IRAUÇUBA","230610801C",0
"47","ITAIÇABA","230620701A",110.4
"48","JAGUARETAMA","230670201C",0
"49","JAGUARUANA","230700701A",1.59
"50","JAGUARUANA","230700704A",95.42
"51","JAGUARUANA","230700705A",43.71
"52","JAGUARUANA","230700706A",4.17
"53","JARDIM","230710601U",112.4
"54","JATI","230720501C",0
"55","JUAZEIRO DO NORTE","230730401A",45.24
"56","LAVRAS DA MANGABEIRA","230750201A",95.4
"57","LAVRAS DA MANGABEIRA","230750207H",98.8
"58","LIMOEIRO DO NORTE","230760101A",47.38
"59","MADALENA","230763501A",3.4
"60","MADALENA","230763501U",3
"61","MARACANAÚ","230765002A",101.4
"62","MARACANAÚ","230765003A",149.4
"63","MARACANAÚ","230765004A",110
"64","MARANGUAPE","230770001A",148.6
"65","MARANGUAPE","230770002A",0.6
"66","MARCO","230780901A",70.71
"67","MAURITI","230810401A",67.84
"68","MERUOCA","230820301A",151.8
"69","MISSÃO VELHA","230840101A",14.8
"70","MISSÃO VELHA","230840101C",1
"71","MORADA NOVA","230870802A",13.3
"72","MORADA NOVA","230870803A",46.69
"73","MORADA NOVA","230870804A",57.13
"74","MORADA NOVA","230870805A",52.87
"75","MORADA NOVA","230870809H",0
"76","MORAÚJO","230880701A",96.8
"77","NOVO ORIENTE","230940901U",50.4
"78","PACOTI","230980501A",1.2
"79","PACUJÁ","230990401A",59.2
"80","PEDRA BRANCA","231050601A",96.51
"81","PEDRA BRANCA","231050602A",91.6
"82","PIQUET CARNEIRO","231090201C",3.6
"83","QUIXELÔ","231135501C",0
"84","QUIXERAMOBIM","231140501A",21.11
"85","QUIXERAMOBIM","231140501C",4.4
"86","QUIXERÉ","231150401A",61.6
"87","REDENÇÃO","231160301C",2.2
"88","RUSSAS","231180101A",96.4
"89","RUSSAS","231180102A",90
"90","SABOEIRO","231190001U",0.6
"91","SANTANA DO ACARAÚ","231200701A",38.98
"92","SENADOR POMPEU","231270001A",78.78
"93","SOBRAL","231290801A",66.53
"94","SOBRAL","231290802A",756.2
"95","TABULEIRO DO NORTE","231310401A",17.6
"96","TABULEIRO DO NORTE","231310401C",0.2
"97","UMARI","231370801C",0
"98","VIÇOSA DO CEARÁ","231410201A",72.8
"99","VIÇOSA DO CEARÁ","231410202A",70.6
