"","municipio","codEstacao","PrecM"
"1","ACARAÚ","230020001A",29.4
"2","ACARAÚ","230020002A",31.8
"3","ALCÂNTARAS","230050701C",18.8
"4","ALTO SANTO","230070501C",1.4
"5","AMONTADA","230075401A",36.64
"6","AMONTADA","230075401H",0
"7","AMONTADA","230075402A",0
"8","AMONTADA","230075403A",33.68
"9","ARACATI","230110901C",0
"10","ARATUBA","230140601C",2.6
"11","ASSARÉ","230160401C",0.2
"12","AURORA","230170301A",25.39
"13","AURORA","230170301U",25.8
"14","BANABUIÚ","230185101C",0
"15","BARBALHA","230190101C",72.4
"16","BARRO","230200801C",3
"17","BATURITÉ","230210701A",72.2
"18","BATURITÉ","230210701C",26.6
"19","BELA CRUZ","230230501A",0.2
"20","BOA VIAGEM","230240401A",23.88
"21","CAMPOS SALES","230270101C",18.4
"22","CANINDÉ","230280001A",12.4
"23","CANINDÉ","230280001C",1.8
"24","CANINDÉ","230280002A",14.8
"25","CARIDADE","230300601A",18.2
"26","CARIRIAÇU","230320401C",0
"27","CARIRÉ","230310501C",40.8
"28","CATARINA","230360001C",19.6
"29","CAUCAIA","230370901A",215.22
"30","CAUCAIA","230370902A",215.2
"31","CAUCAIA","230370903A",199.2
"32","CAUCAIA","230370904A",223.37
"33","CAUCAIA","230370905A",0
"34","CAUCAIA","230370906A",196.71
"35","CEDRO","230380801U",398.6
"36","CHAVAL","230390701A",15.8
"37","COREAÚ","230400401A",4.2
"38","COREAÚ","230400401C",10.6
"39","CRATEÚS","230410301A",10.8
"40","CRATEÚS","230410302A",5.8
"41","CRATO","230420201A",88.56
"42","CRATO","230420202A",75.79
"43","FARIAS BRITO","230430101C",2.8
"44","FORQUILHA","230435001A",8.87
"45","FORQUILHA","230435001C",14.8
"46","FORTALEZA","230440001A",202.49
"47","FORTALEZA","230440004A",235.76
"48","FORTALEZA","230440005A",178.09
"49","FORTALEZA","230440005H",0
"50","FORTALEZA","230440006A",171.56
"51","FORTALEZA","230440007A",165.34
"52","FORTALEZA","230440008A",155.61
"53","FORTALEZA","230440009A",243.03
"54","FORTALEZA","230440010A",144.95
"55","FORTALEZA","230440011A",230.82
"56","FORTALEZA","230440012A",101.4
