"","municipio","codEstacao","PrecM"
"1","ACARAÚ","230020001A",46.4
"2","ACARAÚ","230020002A",49.8
"3","ACOPIARA","230030901U",20
"4","ALCÂNTARAS","230050701C",9.2
"5","ALTO SANTO","230070501C",6.2
"6","AMONTADA","230075401A",8.1
"7","AMONTADA","230075401H",4
"8","AMONTADA","230075402A",16.99
"9","AMONTADA","230075403A",16.97
"10","ARACATI","230110901C",5
"11","ARACOIABA","230120801C",0.2
"12","ARATUBA","230140601C",11
"13","ASSARÉ","230160401C",2.4
"14","AURORA","230170301A",0.6
"15","AURORA","230170301U",2.4
"16","BANABUIÚ","230185101C",0
"17","BARBALHA","230190101C",8.2
"18","BARRO","230200801C",0.8
"19","BATURITÉ","230210701A",25.2
"20","BATURITÉ","230210701C",22.8
"21","BELA CRUZ","230230501A",31.99
"22","BOA VIAGEM","230240401A",18.54
"23","BREJO SANTO","230250301C",22
"24","CAMPOS SALES","230270101C",0
"25","CANINDÉ","230280001A",6.4
"26","CANINDÉ","230280001C",1.6
"27","CANINDÉ","230280002A",8.8
"28","CAPISTRANO","230290901C",6.6
"29","CARIDADE","230300601A",10.8
"30","CARIDADE","230300601U",5.2
"31","CARIRIAÇU","230320401C",19.6
"32","CARIRÉ","230310501C",3.2
"33","CATARINA","230360001C",19.6
"34","CAUCAIA","230370901A",53.32
"35","CAUCAIA","230370902A",56.21
"36","CAUCAIA","230370903A",66.53
"37","CAUCAIA","230370903H",20.6
"38","CAUCAIA","230370904A",0
"39","CAUCAIA","230370905A",0
"40","CEDRO","230380801U",24.4
"41","CHAVAL","230390701A",27
"42","COREAÚ","230400401A",3.4
"43","COREAÚ","230400401C",4.2
"44","CRATEÚS","230410301A",6.6
"45","CRATEÚS","230410301C",5.8
"46","CRATEÚS","230410302A",0
"47","CRATO","230420201A",2.38
"48","CRATO","230420202A",240.06
"49","CRATO","230420204H",0.6
"50","FARIAS BRITO","230430101C",0.6
"51","FORQUILHA","230435001A",12.39
"52","FORQUILHA","230435001C",8.8
"53","FORTALEZA","230440001A",32
"54","FORTALEZA","230440003A",0
"55","FORTALEZA","230440004A",23.25
"56","FORTALEZA","230440005A",0
"57","FORTALEZA","230440005H",0
"58","FORTALEZA","230440006A",29.75
"59","FORTALEZA","230440008A",0
"60","FORTALEZA","230440009A",44.52
"61","FORTALEZA","230440010A",32.18
"62","FORTALEZA","230440011A",1.6
"63","FORTALEZA","230440012A",0
"64","FORTALEZA","230440014A",4.73
"65","FORTALEZA","230440015A",31.32
"66","FORTALEZA","230440016A",54.13
"67","FRECHEIRINHA","230450901C",17.8
"68","GENERAL SAMPAIO","230460801C",1.4
"69","GRANJA","230470701A",4
"70","GRANJA","230470702A",28.6
"71","GROAÍRAS","230490506H",12.8
"72","GUARACIABA DO NORTE","230500101C",19.2
"73","IBICUITINGA","230533201C",0.8
"74","ICAPUÍ","230535701C",13.2
"75","ICÓ","230540701A",5
"76","ICÓ","230540701C",3.4
"77","ICÓ","230540702A",5.6
"78","IGUATU","230550601A",1.8
"79","IGUATU","230550601C",0.6
"80","IGUATU","230550602A",1.4
"81","IPAPORANGA","230565401C",0
"82","IPUEIRAS","230590201U",12.2
"83","IRACEMA","230600901C",9.2
"84","IRAUÇUBA","230610801A",1.98
"85","ITAIÇABA","230620701A",6.4
"86","ITAPAGÉ","230630601C",13.6
"87","ITAPIPOCA","230640501C",45.6
"88","ITAPIÚNA","230650401U",9
"89","ITATIRA","230660301C",13.4
"90","JAGUARETAMA","230670201C",4.4
"91","JAGUARIBARA","230680101C",9.6
"92","JAGUARIBE","230690001C",4.8
"93","JAGUARUANA","230700701A",0
"94","JAGUARUANA","230700701C",21.8
"95","JAGUARUANA","230700702A",18.34
"96","JAGUARUANA","230700703A",11.8
"97","JAGUARUANA","230700704A",13.4
"98","JAGUARUANA","230700705A",18.5
"99","JAGUARUANA","230700706A",19.5
"100","JATI","230720501C",1
"101","JUAZEIRO DO NORTE","230730401A",1.38
"102","JUAZEIRO DO NORTE","230730401C",11.6
"103","JUCÁS","230740301C",3
"104","LAVRAS DA MANGABEIRA","230750201A",7
"105","LAVRAS DA MANGABEIRA","230750201C",0
"106","LAVRAS DA MANGABEIRA","230750207H",11
"107","LIMOEIRO DO NORTE","230760101A",0.59
"108","LIMOEIRO DO NORTE","230760101C",3.6
"109","MADALENA","230763501A",12
"110","MADALENA","230763501U",12
"111","MARACANAÚ","230765001A",54.6
"112","MARACANAÚ","230765002A",52.4
"113","MARACANAÚ","230765003A",68.4
"114","MARACANAÚ","230765004A",52.6
"115","MARANGUAPE","230770001A",71.6
"116","MARANGUAPE","230770002A",43
"117","MARCO","230780901A",24.67
"118","MASSAPÊ","230800501A",4.19
"119","MASSAPÊ","230800501C",36
"120","MAURITI","230810401A",0
"121","MAURITI","230810401C",1.6
"122","MERUOCA","230820301A",28
"123","MILAGRES","230830201C",12.6
"124","MILHÃ","230835101C",14.8
"125","MISSÃO VELHA","230840101A",4.6
"126","MISSÃO VELHA","230840101C",5
"127","MOMBAÇA","230850001C",24
"128","MORADA NOVA","230870801C",2.2
"129","MORADA NOVA","230870802A",9.48
"130","MORADA NOVA","230870803A",8.27
"131","MORADA NOVA","230870804A",7.7
"132","MORADA NOVA","230870805A",7.48
"133","MORADA NOVA","230870810H",9.2
"134","MORAÚJO","230880701A",12.4
"135","MORRINHOS","230890601A",12.63
"136","NOVA RUSSAS","230930001C",3
"137","OCARA","230945801C",0.8
"138","PACAJUS","230960701C",2.4
"139","PACOTI","230980501A",26
"140","PACUJÁ","230990401A",4.4
"141","PARAMOTI","231040701C",0
"142","PEDRA BRANCA","231050601A",21.71
"143","PEDRA BRANCA","231050601C",29.6
"144","PEDRA BRANCA","231050602A",24.43
"145","PENTECOSTE","231070401C",13.8
"146","PEREIRO","231080301C",26.2
"147","PIQUET CARNEIRO","231090201C",2.6
"148","QUIXADÁ","231130601C",9
"149","QUIXELÔ","231135501C",1.4
"150","QUIXERAMOBIM","231140501A",12.6
"151","QUIXERAMOBIM","231140501C",12.8
"152","QUIXERÉ","231150401A",5.6
"153","REDENÇÃO","231160301C",18.6
"154","RERIUTABA","231170201C",6.6
"155","RUSSAS","231180101A",7
"156","RUSSAS","231180102A",4.4
"157","SABOEIRO","231190001U",0.2
"158","SALITRE","231195901U",0
"159","SANTANA DO ACARAÚ","231200701A",7.49
"160","SANTANA DO ACARAÚ","231200702H",0.8
"161","SANTANA DO CARIRI","231210601C",0
"162","SENADOR POMPEU","231270001A",36.63
"163","SENADOR POMPEU","231270001C",27.8
"164","SOBRAL","231290801A",11.81
"165","SOBRAL","231290802A",10.46
"166","SOBRAL","231290803A",26.38
"167","SOBRAL","231290811H",19.8
"168","SOLONÓPOLE","231300501C",18.6
"169","SÃO BENEDITO","231230401C",31.6
"170","TABULEIRO DO NORTE","231310401A",5.6
"171","TABULEIRO DO NORTE","231310401C",4
"172","TAMBORIL","231320301C",3.8
"173","TARRAFAS","231325201C",0.6
"174","TAUÁ","231330201C",1
"175","TEJUÇUOCA","231335101C",2
"176","UBAJARA","231360901C",1
"177","UMARI","231370801C",18.2
"178","UMIRIM","231375701C",0
"179","VIÇOSA DO CEARÁ","231410201A",41.8
"180","VIÇOSA DO CEARÁ","231410202A",21
"181","VÁRZEA ALEGRE","231400301C",0.8
