"","municipio","codEstacao","PrecM"
"1","ACARAÚ","230020001A",0
"2","ALTO SANTO","230070501C",0
"3","AMONTADA","230075401A",38.86
"4","AMONTADA","230075402A",0
"5","AMONTADA","230075403A",16.92
"6","BARRO","230200801C",0
"7","BELA CRUZ","230230501A",189.57
"8","BOA VIAGEM","230240401A",29.48
"9","CAMPOS SALES","230270101C",0
"10","CANINDÉ","230280002A",32
"11","CARIDADE","230300601A",27
"12","CAUCAIA","230370901A",46.54
"13","CAUCAIA","230370903A",81.06
"14","CAUCAIA","230370903H",33.8
"15","CAUCAIA","230370906A",77.36
"16","CEDRO","230380801U",0
"17","CHAVAL","230390701A",33.6
"18","COREAÚ","230400401A",3
"19","CRATEÚS","230410301A",8
"20","CRATEÚS","230410302A",4.4
"21","CRATO","230420201A",13.69
"22","CRATO","230420202A",96.39
"23","CRATO","230420204H",13.6
"24","FORQUILHA","230435001A",11.25
"25","FORTALEZA","230440001A",0.83
"26","FORTALEZA","230440004A",65.4
"27","FORTALEZA","230440009A",64.33
"28","FORTALEZA","230440011A",3.75
"29","FORTALEZA","230440014A",49.29
"30","FORTALEZA","230440016A",46.11
"31","GRANJA","230470701A",53.8
"32","GRANJA","230470702A",47.2
"33","GUARAMIRANGA","230510001C",0
"34","ICÓ","230540702A",16.4
"35","IRAUÇUBA","230610801A",5.31
"36","ITAPIÚNA","230650401U",0.2
"37","JAGUARETAMA","230670201C",0.2
"38","JAGUARUANA","230700701A",8.88
"39","JAGUARUANA","230700704A",11.24
"40","JAGUARUANA","230700705A",6.52
"41","JUAZEIRO DO NORTE","230730401A",0
"42","LAVRAS DA MANGABEIRA","230750201A",17.2
"43","LAVRAS DA MANGABEIRA","230750207H",13
"44","LIMOEIRO DO NORTE","230760101A",9.1
"45","MADALENA","230763501A",56.4
"46","MADALENA","230763501U",43.8
"47","MARACANAÚ","230765001A",71.8
"48","MARACANAÚ","230765004A",37.6
"49","MARANGUAPE","230770001A",51.2
"50","MARANGUAPE","230770002A",27
"51","MARCO","230780901A",1
"52","MAURITI","230810401A",2.17
"53","MERUOCA","230820301A",70.6
"54","MORADA NOVA","230870802A",45.78
"55","MORADA NOVA","230870804A",70.34
"56","MORAÚJO","230880701A",16.2
"57","PACOTI","230980501A",134.4
"58","PEDRA BRANCA","231050601A",70.09
"59","PEDRA BRANCA","231050602A",36.49
"60","PIQUET CARNEIRO","231090201C",0.4
"61","QUIXELÔ","231135501C",0
"62","QUIXERAMOBIM","231140501C",0.4
"63","QUIXERÉ","231150401A",16.2
"64","RUSSAS","231180102A",14.8
"65","SANTANA DO ACARAÚ","231200701A",31.02
"66","SANTANA DO CARIRI","231210601C",3.4
"67","SENADOR POMPEU","231270001A",58.48
"68","SOBRAL","231290801A",15.78
"69","SOBRAL","231290802A",1.99
"70","TIANGUÁ","231340101U",0.2
"71","VIÇOSA DO CEARÁ","231410201A",37.8
"72","VÁRZEA ALEGRE","231400301C",1.2
