"","municipio","codEstacao","PrecM"
"1","ACARAÚ","230020001A",28
"2","ACARAÚ","230020002A",20.8
"3","ACOPIARA","230030901U",34.6
"4","ALTO SANTO","230070501C",15
"5","AMONTADA","230075401A",8.67
"6","AMONTADA","230075401H",14.2
"7","AMONTADA","230075402A",14.59
"8","AMONTADA","230075403A",12.61
"9","ARATUBA","230140601C",112.2
"10","ASSARÉ","230160401C",29.8
"11","AURORA","230170301A",67.31
"12","AURORA","230170301U",11.4
"13","BANABUIÚ","230185101C",26.2
"14","BARBALHA","230190101C",6.6
"15","BARRO","230200801C",3.4
"16","BATURITÉ","230210701A",38.2
"17","BATURITÉ","230210701C",6
"18","BELA CRUZ","230230501A",25.99
"19","BOA VIAGEM","230240401A",19.73
"20","BOA VIAGEM","230240401C",24.4
"21","BREJO SANTO","230250301C",41
"22","CANINDÉ","230280001A",18.6
"23","CANINDÉ","230280001C",23
"24","CANINDÉ","230280002A",14.8
"25","CAPISTRANO","230290901C",4
"26","CARIDADE","230300601A",49
"27","CARIRIAÇU","230320401C",1.2
"28","CATARINA","230360001C",26.4
"29","CAUCAIA","230370901A",60.16
"30","CAUCAIA","230370902A",79.85
"31","CAUCAIA","230370903A",87.21
"32","CAUCAIA","230370903H",72.4
"33","CAUCAIA","230370904A",105.26
"34","CAUCAIA","230370905A",67.46
"35","CAUCAIA","230370906A",52.54
"36","CHAVAL","230390701A",67.6
"37","COREAÚ","230400401A",5.4
"38","COREAÚ","230400401C",5.6
"39","CRATEÚS","230410302A",5.8
"40","CRATO","230420201A",7.9
"41","CRATO","230420201C",3
"42","CRATO","230420202A",6.32
"43","CRATO","230420204H",20.4
"44","FORQUILHA","230435001A",4.73
"45","FORQUILHA","230435001C",4.6
"46","FORTALEZA","230440001A",30.36
"47","FORTALEZA","230440002A",45.79
"48","FORTALEZA","230440003A",81.16
"49","FORTALEZA","230440004A",47.31
"50","FORTALEZA","230440005A",61.46
"51","FORTALEZA","230440005H",72.4
"52","FORTALEZA","230440006A",53.38
"53","FORTALEZA","230440007A",47.89
"54","FORTALEZA","230440008A",38.3
"55","FORTALEZA","230440009A",40.54
"56","FORTALEZA","230440010A",37.25
"57","FORTALEZA","230440011A",44.45
"58","FORTALEZA","230440012A",73.22
"59","FORTALEZA","230440014A",58.26
"60","FORTALEZA","230440015A",66.47
"61","FORTALEZA","230440016A",52.45
"62","FRECHEIRINHA","230450901C",0.4
"63","GRANJA","230470701A",24.8
"64","GRANJA","230470702A",39.6
"65","GRAÇA","230465701C",39.2
"66","GROAÍRAS","230490506H",5.6
"67","GUARACIABA DO NORTE","230500101C",19.4
"68","IBICUITINGA","230533201C",2.2
"69","ICÓ","230540701A",45.8
"70","ICÓ","230540701C",1.2
"71","ICÓ","230540702A",48.8
"72","IGUATU","230550601A",68.6
"73","IGUATU","230550601C",50
"74","IGUATU","230550602A",49
"75","IPAPORANGA","230565401C",7.4
"76","IPUEIRAS","230590201U",0.2
"77","IRACEMA","230600901C",2
"78","IRAUÇUBA","230610801A",6.93
"79","ITAIÇABA","230620701A",18.8
"80","ITAPAGÉ","230630601C",26.2
"81","ITAPIÚNA","230650401U",83.8
"82","ITATIRA","230660301C",28
"83","JAGUARETAMA","230670201C",22.8
"84","JAGUARIBARA","230680101C",1.8
"85","JAGUARIBE","230690001C",6.6
"86","JAGUARUANA","230700701A",39.51
"87","JAGUARUANA","230700701C",1.2
"88","JAGUARUANA","230700702A",13.1
"89","JAGUARUANA","230700703A",47.49
"90","JAGUARUANA","230700704A",31.74
"91","JAGUARUANA","230700705A",9.28
"92","JAGUARUANA","230700706A",26.29
"93","JATI","230720501C",22.6
"94","JUAZEIRO DO NORTE","230730401A",11.07
"95","LAVRAS DA MANGABEIRA","230750201A",1.2
"96","LAVRAS DA MANGABEIRA","230750201C",38.6
"97","LAVRAS DA MANGABEIRA","230750207H",32.4
"98","LIMOEIRO DO NORTE","230760101A",38.32
"99","LIMOEIRO DO NORTE","230760101C",33.2
"100","MADALENA","230763501A",16.4
"101","MARACANAÚ","230765001A",89
"102","MARACANAÚ","230765002A",61
"103","MARACANAÚ","230765003A",59.8
"104","MARACANAÚ","230765004A",51.2
"105","MARANGUAPE","230770001A",72.8
"106","MARANGUAPE","230770002A",76.8
"107","MARCO","230780901A",25.4
"108","MASSAPÊ","230800501A",7.1
"109","MAURITI","230810401A",22.31
"110","MAURITI","230810401C",15.2
"111","MERUOCA","230820301A",26.6
"112","MILHÃ","230835101C",19
"113","MISSÃO VELHA","230840101A",7.6
"114","MISSÃO VELHA","230840101C",4.6
"115","MOMBAÇA","230850001C",3.8
"116","MORADA NOVA","230870801C",19
"117","MORADA NOVA","230870802A",8.12
"118","MORADA NOVA","230870803A",11.25
"119","MORADA NOVA","230870804A",10.87
"120","MORADA NOVA","230870805A",4.37
"121","MORADA NOVA","230870809H",11.4
"122","MORADA NOVA","230870810H",19.2
"123","MORAÚJO","230880701A",8.8
"124","MORRINHOS","230890601A",7.31
"125","NOVA RUSSAS","230930001C",9.8
"126","PACAJUS","230960701C",42.8
"127","PACOTI","230980501A",134.8
"128","PACUJÁ","230990401A",22.2
"129","PEDRA BRANCA","231050601A",59.94
"130","PEDRA BRANCA","231050602A",64.23
"131","PENTECOSTE","231070401C",24
"132","PORANGA","231100901C",0.6
"133","QUIXERAMOBIM","231140501A",25.61
"134","QUIXERAMOBIM","231140501C",24.6
"135","QUIXERÉ","231150401A",21
"136","RERIUTABA","231170201C",4.2
"137","RUSSAS","231180101A",58.8
"138","RUSSAS","231180101U",54.6
"139","RUSSAS","231180102A",32
"140","SABOEIRO","231190001U",104.6
"141","SANTANA DO ACARAÚ","231200701A",5.52
"142","SANTANA DO ACARAÚ","231200702H",6.2
"143","SANTANA DO CARIRI","231210601C",0.2
"144","SENADOR POMPEU","231270001A",11.21
"145","SENADOR POMPEU","231270001C",10.2
"146","SOBRAL","231290801A",10.26
"147","SOBRAL","231290802A",38.66
"148","SOBRAL","231290803A",27.52
"149","SOBRAL","231290811H",107.6
"150","SOLONÓPOLE","231300501C",20
"151","SÃO BENEDITO","231230401C",0.6
"152","TABULEIRO DO NORTE","231310401A",13
"153","TABULEIRO DO NORTE","231310401C",21.8
"154","TAUÁ","231330201C",0.4
"155","UMARI","231370801C",32.4
"156","UMIRIM","231375701C",5.6
"157","VIÇOSA DO CEARÁ","231410201A",18.4
"158","VIÇOSA DO CEARÁ","231410202A",12.4
"159","VÁRZEA ALEGRE","231400301C",45.2
