"","municipio","codEstacao","Dia","PrecD"
"1","ALAGOA GRANDE","250030401A","01",1.2
"2","ALAGOA GRANDE","250030401A","02",47.4
"3","ALAGOA GRANDE","250030401A","03",9.4
"4","ALAGOA GRANDE","250030401A","04",22.6
"5","ALAGOA GRANDE","250030401A","05",3
"6","ALAGOA GRANDE","250030401A","06",0
"7","ALAGOA GRANDE","250030401A","07",81.6
"8","ALAGOA GRANDE","250030401A","08",7.8
"9","ALAGOA GRANDE","250030401A","09",2.2
"10","ALAGOA GRANDE","250030401A","10",1
"11","ALAGOA GRANDE","250030401A","11",0
"12","ALAGOA GRANDE","250030401A","12",0
"13","ALAGOA GRANDE","250030401A","13",1.2
"14","ALAGOA GRANDE","250030401A","14",0
"15","ALAGOA GRANDE","250030401A","15",0
"16","ALAGOA GRANDE","250030401A","16",2.4
"17","ALAGOA GRANDE","250030401A","17",4
"18","ALAGOA GRANDE","250030401A","18",5.2
"19","ALAGOA GRANDE","250030401A","19",0
"20","ALAGOA GRANDE","250030401A","20",0.2
"21","ALAGOA GRANDE","250030401A","21",27.6
"22","ALAGOA GRANDE","250030401A","22",2.2
"23","ALAGOA GRANDE","250030401A","23",0
"24","ALAGOA GRANDE","250030401A","24",0.2
"25","ALAGOA GRANDE","250030401A","25",0
"26","ALAGOA GRANDE","250030401A","26",0
"27","ALAGOA GRANDE","250030401A","27",1.2
"28","ALAGOA GRANDE","250030401A","28",0
"29","ALAGOA GRANDE","250030401A","29",0
"30","ALAGOA GRANDE","250030401A","30",6.8
"31","ALAGOA GRANDE","250030401A","31",7.8
"32","ALAGOINHA","250050201A","01",0
"33","ALAGOINHA","250050201A","02",43.8
"34","ALAGOINHA","250050201A","03",26.2
"35","ALAGOINHA","250050201A","04",36
"36","ALAGOINHA","250050201A","05",0.8
"37","ALAGOINHA","250050201A","06",0.4
"38","ALAGOINHA","250050201A","07",81.8
"39","ALAGOINHA","250050201A","08",12.6
"40","ALAGOINHA","250050201A","09",0
"41","ALAGOINHA","250050201A","10",0.8
"42","ALAGOINHA","250050201A","11",0
"43","ALAGOINHA","250050201A","12",0
"44","ALAGOINHA","250050201A","13",0
"45","ALAGOINHA","250050201A","14",0
"46","ALAGOINHA","250050201A","15",0
"47","ALAGOINHA","250050201A","16",6
"48","ALAGOINHA","250050201A","17",7
"49","ALAGOINHA","250050201A","18",2
"50","ALAGOINHA","250050201A","19",0
"51","ALAGOINHA","250050201A","20",0
"52","ALAGOINHA","250050201A","21",26.4
"53","ALAGOINHA","250050201A","22",9.6
"54","ALAGOINHA","250050201A","23",0.2
"55","ALAGOINHA","250050201A","24",0
"56","ALAGOINHA","250050201A","25",0
"57","ALAGOINHA","250050201A","26",0
"58","ALAGOINHA","250050201A","27",3.8
"59","ALAGOINHA","250050201A","28",0
"60","ALAGOINHA","250050201A","29",0
"61","ALAGOINHA","250050201A","30",5.2
"62","ALAGOINHA","250050201A","31",5.6
"63","BARRA DE SANTANA","250157501C","01",9.8
"64","BARRA DE SANTANA","250157501C","02",9.8
"65","BARRA DE SANTANA","250157501C","03",0.2
"66","BARRA DE SANTANA","250157501C","04",5.2
"67","BARRA DE SANTANA","250157501C","05",2.4
"68","BARRA DE SANTANA","250157501C","06",0.2
"69","BARRA DE SANTANA","250157501C","07",23.6
"70","BARRA DE SANTANA","250157501C","08",0.2
"71","BARRA DE SANTANA","250157501C","09",0
"72","BARRA DE SANTANA","250157501C","10",1.2
"73","BARRA DE SANTANA","250157501C","11",0
"74","BARRA DE SANTANA","250157501C","12",0
"75","BARRA DE SANTANA","250157501C","13",2.8
"76","BARRA DE SANTANA","250157501C","14",0.2
"77","BARRA DE SANTANA","250157501C","15",0
"78","BARRA DE SANTANA","250157501C","16",0
"79","BARRA DE SANTANA","250157501C","17",1.6
"80","BARRA DE SANTANA","250157501C","18",0.4
"81","BARRA DE SANTANA","250157501C","19",0.2
"82","BARRA DE SANTANA","250157501C","20",0.2
"83","BARRA DE SANTANA","250157501C","21",4
"84","BARRA DE SANTANA","250157501C","22",0.2
"85","BARRA DE SANTANA","250157501C","23",0.2
"86","BARRA DE SANTANA","250157501C","24",0
"87","BARRA DE SANTANA","250157501C","25",0
"88","BARRA DE SANTANA","250157501C","26",0
"89","BARRA DE SANTANA","250157501C","27",0
"90","BARRA DE SANTANA","250157501C","28",0
"91","BARRA DE SANTANA","250157501C","29",0
"92","BARRA DE SANTANA","250157501C","30",9.8
"93","BARRA DE SANTANA","250157501C","31",0.2
"94","BAYEUX","250180701A","01",0
"95","BAYEUX","250180701A","02",19.6
"96","BAYEUX","250180701A","03",35.2
"97","BAYEUX","250180701A","04",16.2
"98","BAYEUX","250180701A","05",1.2
"99","BAYEUX","250180701A","06",10.4
"100","BAYEUX","250180701A","07",82.6
"101","BAYEUX","250180701A","08",58.2
"102","BAYEUX","250180701A","09",7.6
"103","BAYEUX","250180701A","10",4.4
"104","BAYEUX","250180701A","11",1.4
"105","BAYEUX","250180701A","12",0
"106","BAYEUX","250180701A","13",0
"107","BAYEUX","250180701A","14",0
"108","BAYEUX","250180701A","15",1.8
"109","BAYEUX","250180701A","16",4
"110","BAYEUX","250180701A","17",22.6
"111","BAYEUX","250180701A","18",1.4
"112","BAYEUX","250180701A","19",2
"113","BAYEUX","250180701A","20",3.8
"114","BAYEUX","250180701A","21",45
"115","BAYEUX","250180701A","22",6.8
"116","BAYEUX","250180701A","23",0.8
"117","BAYEUX","250180701A","24",1.8
"118","BAYEUX","250180701A","25",0
"119","BAYEUX","250180701A","26",0
"120","BAYEUX","250180701A","27",4
"121","BAYEUX","250180701A","28",0
"122","BAYEUX","250180701A","29",0
"123","BAYEUX","250180701A","30",96.2
"124","BAYEUX","250180701A","31",8.6
"125","BAYEUX","250180702A","01",0
"126","BAYEUX","250180702A","02",17
"127","BAYEUX","250180702A","03",37.2
"128","BAYEUX","250180702A","04",14.6
"129","BAYEUX","250180702A","05",1.6
"130","BAYEUX","250180702A","06",7.6
"131","BAYEUX","250180702A","07",103.4
"132","BAYEUX","250180702A","08",56.4
"133","BAYEUX","250180702A","09",9.2
"134","BAYEUX","250180702A","10",4.6
"135","BAYEUX","250180702A","11",0.6
"136","BAYEUX","250180702A","12",0.2
"137","BAYEUX","250180702A","13",0
"138","BAYEUX","250180702A","14",0
"139","BAYEUX","250180702A","15",1.8
"140","BAYEUX","250180702A","16",4
"141","BAYEUX","250180702A","17",12.8
"142","BAYEUX","250180702A","18",2.8
"143","BAYEUX","250180702A","19",0.2
"144","BAYEUX","250180702A","20",3.4
"145","BAYEUX","250180702A","21",48.4
"146","BAYEUX","250180702A","22",2.2
"147","BAYEUX","250180702A","23",0.2
"148","BAYEUX","250180702A","24",1.4
"149","BAYEUX","250180702A","25",0
"150","BAYEUX","250180702A","26",0.2
"151","BAYEUX","250180702A","27",3
"152","BAYEUX","250180702A","28",0
"153","BAYEUX","250180702A","29",0
"154","BAYEUX","250180702A","30",73
"155","BAYEUX","250180702A","31",9
"156","BAYEUX","250180703A","01",0
"157","BAYEUX","250180703A","02",19.4
"158","BAYEUX","250180703A","03",37.4
"159","BAYEUX","250180703A","04",15.8
"160","BAYEUX","250180703A","05",1.4
"161","BAYEUX","250180703A","06",5.8
"162","BAYEUX","250180703A","07",94.4
"163","BAYEUX","250180703A","08",62.8
"164","BAYEUX","250180703A","09",8
"165","BAYEUX","250180703A","10",4.6
"166","BAYEUX","250180703A","11",0
"167","BAYEUX","250180703A","12",0
"168","BAYEUX","250180703A","13",0
"169","BAYEUX","250180703A","14",0
"170","BAYEUX","250180703A","15",2.6
"171","BAYEUX","250180703A","16",3
"172","BAYEUX","250180703A","17",16.2
"173","BAYEUX","250180703A","18",3.4
"174","BAYEUX","250180703A","19",0.8
"175","BAYEUX","250180703A","20",3.8
"176","BAYEUX","250180703A","21",46.2
"177","BAYEUX","250180703A","22",2.8
"178","BAYEUX","250180703A","23",0.4
"179","BAYEUX","250180703A","24",1.2
"180","BAYEUX","250180703A","25",0
"181","BAYEUX","250180703A","26",0
"182","BAYEUX","250180703A","27",3
"183","BAYEUX","250180703A","28",0
"184","BAYEUX","250180703A","29",0
"185","BAYEUX","250180703A","30",65.6
"186","BAYEUX","250180703A","31",9.2
"187","CAAPORÃ","250300101A","01",0
"188","CAAPORÃ","250300101A","02",19.6
"189","CAAPORÃ","250300101A","03",11.2
"190","CAAPORÃ","250300101A","04",23.4
"191","CAAPORÃ","250300101A","05",1
"192","CAAPORÃ","250300101A","06",0.4
"193","CAAPORÃ","250300101A","07",29
"194","CAAPORÃ","250300101A","08",36.4
"195","CAAPORÃ","250300101A","09",4
"196","CAAPORÃ","250300101A","10",0.2
"197","CAAPORÃ","250300101A","11",0
"198","CAAPORÃ","250300101A","12",1.4
"199","CAAPORÃ","250300101A","13",2.6
"200","CAAPORÃ","250300101A","14",0.2
"201","CAAPORÃ","250300101A","15",3.2
"202","CAAPORÃ","250300101A","16",6.6
"203","CAAPORÃ","250300101A","17",8.2
"204","CAAPORÃ","250300101A","18",2.6
"205","CAAPORÃ","250300101A","19",8.6
"206","CAAPORÃ","250300101A","20",3.4
"207","CAAPORÃ","250300101A","21",43
"208","CAAPORÃ","250300101A","22",3.4
"209","CAAPORÃ","250300101A","23",1.8
"210","CAAPORÃ","250300101A","24",2.2
"211","CAAPORÃ","250300101A","25",0
"212","CAAPORÃ","250300101A","26",0
"213","CAAPORÃ","250300101A","27",9.2
"214","CAAPORÃ","250300101A","28",0
"215","CAAPORÃ","250300101A","29",0
"216","CAAPORÃ","250300101A","30",10.4
"217","CAAPORÃ","250300101A","31",3
"218","CABEDELO","250320901A","01",0
"219","CABEDELO","250320901A","02",13.6
"220","CABEDELO","250320901A","03",64.8
"221","CABEDELO","250320901A","04",40.4
"222","CABEDELO","250320901A","05",0
"223","CABEDELO","250320901A","06",3.6
"224","CABEDELO","250320901A","07",68.6
"225","CABEDELO","250320901A","08",38
"226","CABEDELO","250320901A","09",6.4
"227","CABEDELO","250320901A","10",0.2
"228","CABEDELO","250320901A","11",4.6
"229","CABEDELO","250320901A","12",0
"230","CABEDELO","250320901A","13",0.2
"231","CABEDELO","250320901A","14",0
"232","CABEDELO","250320901A","15",0.6
"233","CABEDELO","250320901A","16",7
"234","CABEDELO","250320901A","17",10.8
"235","CABEDELO","250320901A","18",0.8
"236","CABEDELO","250320901A","19",0
"237","CABEDELO","250320901A","20",1.6
"238","CABEDELO","250320901A","21",22.4
"239","CABEDELO","250320901A","22",10.2
"240","CABEDELO","250320901A","23",0.6
"241","CABEDELO","250320901A","24",6
"242","CABEDELO","250320901A","25",0.2
"243","CABEDELO","250320901A","26",1.6
"244","CABEDELO","250320901A","27",7
"245","CABEDELO","250320901A","28",0
"246","CABEDELO","250320901A","29",0
"247","CABEDELO","250320901A","30",69
"248","CABEDELO","250320901A","31",14.4
"249","CABEDELO","250320902A","01",0
"250","CABEDELO","250320902A","02",22.8
"251","CABEDELO","250320902A","03",78.4
"252","CABEDELO","250320902A","04",39.2
"253","CABEDELO","250320902A","05",0
"254","CABEDELO","250320902A","06",4
"255","CABEDELO","250320902A","07",74.8
"256","CABEDELO","250320902A","08",67
"257","CABEDELO","250320902A","09",6.6
"258","CABEDELO","250320902A","10",0.2
"259","CABEDELO","250320902A","11",1.8
"260","CABEDELO","250320902A","12",0
"261","CABEDELO","250320902A","13",0
"262","CABEDELO","250320902A","14",0
"263","CABEDELO","250320902A","15",0.4
"264","CABEDELO","250320902A","16",9.4
"265","CABEDELO","250320902A","17",14.8
"266","CABEDELO","250320902A","18",0.4
"267","CABEDELO","250320902A","19",0
"268","CABEDELO","250320902A","20",9.6
"269","CABEDELO","250320902A","21",30.4
"270","CABEDELO","250320902A","22",11.4
"271","CABEDELO","250320902A","23",0.6
"272","CABEDELO","250320902A","24",5.6
"273","CABEDELO","250320902A","25",0
"274","CABEDELO","250320902A","26",0.4
"275","CABEDELO","250320902A","27",2.6
"276","CABEDELO","250320902A","28",0
"277","CABEDELO","250320902A","29",0
"278","CABEDELO","250320902A","30",66.4
"279","CABEDELO","250320902A","31",15
"280","CABEDELO","250320903A","01",0
"281","CABEDELO","250320903A","02",0
"282","CABEDELO","250320903A","03",0
"283","CABEDELO","250320903A","04",0
"284","CABEDELO","250320903A","05",0
"285","CABEDELO","250320903A","06",0
"286","CABEDELO","250320903A","07",0
"287","CABEDELO","250320903A","08",0
"288","CABEDELO","250320903A","09",0
"289","CABEDELO","250320903A","10",0
"290","CABEDELO","250320903A","11",0
"291","CABEDELO","250320903A","12",0
"292","CABEDELO","250320903A","13",0
"293","CABEDELO","250320903A","14",0
"294","CABEDELO","250320903A","15",0
"295","CABEDELO","250320903A","16",0
"296","CABEDELO","250320903A","17",0
"297","CABEDELO","250320903A","18",0
"298","CABEDELO","250320903A","19",0
"299","CABEDELO","250320903A","20",0
"300","CABEDELO","250320903A","21",0
"301","CABEDELO","250320903A","22",0
"302","CABEDELO","250320903A","23",0
"303","CABEDELO","250320903A","24",0
"304","CABEDELO","250320903A","25",0
"305","CABEDELO","250320903A","26",0
"306","CABEDELO","250320903A","27",0
"307","CABEDELO","250320903A","28",0
"308","CABEDELO","250320903A","29",0
"309","CABEDELO","250320903A","30",0
"310","CABEDELO","250320903A","31",0
"311","CAMPINA GRANDE","250400901A","01",4.2
"312","CAMPINA GRANDE","250400901A","02",13.4
"313","CAMPINA GRANDE","250400901A","03",4.6
"314","CAMPINA GRANDE","250400901A","04",19
"315","CAMPINA GRANDE","250400901A","05",5.6
"316","CAMPINA GRANDE","250400901A","06",0.6
"317","CAMPINA GRANDE","250400901A","07",54.6
"318","CAMPINA GRANDE","250400901A","08",1.8
"319","CAMPINA GRANDE","250400901A","09",1
"320","CAMPINA GRANDE","250400901A","10",1.2
"321","CAMPINA GRANDE","250400901A","11",0
"322","CAMPINA GRANDE","250400901A","12",0
"323","CAMPINA GRANDE","250400901A","13",6
"324","CAMPINA GRANDE","250400901A","14",2
"325","CAMPINA GRANDE","250400901A","15",0
"326","CAMPINA GRANDE","250400901A","16",3
"327","CAMPINA GRANDE","250400901A","17",5.4
"328","CAMPINA GRANDE","250400901A","18",3.2
"329","CAMPINA GRANDE","250400901A","19",0.2
"330","CAMPINA GRANDE","250400901A","20",0.2
"331","CAMPINA GRANDE","250400901A","21",25.4
"332","CAMPINA GRANDE","250400901A","22",2
"333","CAMPINA GRANDE","250400901A","23",0
"334","CAMPINA GRANDE","250400901A","24",0.6
"335","CAMPINA GRANDE","250400901A","25",0
"336","CAMPINA GRANDE","250400901A","26",0
"337","CAMPINA GRANDE","250400901A","27",3
"338","CAMPINA GRANDE","250400901A","28",0
"339","CAMPINA GRANDE","250400901A","29",0
"340","CAMPINA GRANDE","250400901A","30",0
"341","CAMPINA GRANDE","250400901A","31",4.8
"342","CAMPINA GRANDE","250400902A","01",2.4
"343","CAMPINA GRANDE","250400902A","02",15.2
"344","CAMPINA GRANDE","250400902A","03",3.4
"345","CAMPINA GRANDE","250400902A","04",23
"346","CAMPINA GRANDE","250400902A","05",6.2
"347","CAMPINA GRANDE","250400902A","06",0.4
"348","CAMPINA GRANDE","250400902A","07",54.4
"349","CAMPINA GRANDE","250400902A","08",1.8
"350","CAMPINA GRANDE","250400902A","09",1.4
"351","CAMPINA GRANDE","250400902A","10",1
"352","CAMPINA GRANDE","250400902A","11",0
"353","CAMPINA GRANDE","250400902A","12",0
"354","CAMPINA GRANDE","250400902A","13",4.6
"355","CAMPINA GRANDE","250400902A","14",1.2
"356","CAMPINA GRANDE","250400902A","15",0
"357","CAMPINA GRANDE","250400902A","16",2.8
"358","CAMPINA GRANDE","250400902A","17",6.6
"359","CAMPINA GRANDE","250400902A","18",0.6
"360","CAMPINA GRANDE","250400902A","19",0
"361","CAMPINA GRANDE","250400902A","20",0
"362","CAMPINA GRANDE","250400902A","21",21.2
"363","CAMPINA GRANDE","250400902A","22",4.8
"364","CAMPINA GRANDE","250400902A","23",0
"365","CAMPINA GRANDE","250400902A","24",0
"366","CAMPINA GRANDE","250400902A","25",0
"367","CAMPINA GRANDE","250400902A","26",0
"368","CAMPINA GRANDE","250400902A","27",2
"369","CAMPINA GRANDE","250400902A","28",0
"370","CAMPINA GRANDE","250400902A","29",0
"371","CAMPINA GRANDE","250400902A","30",2
"372","CAMPINA GRANDE","250400902A","31",1.8
"373","CAMPINA GRANDE","250400903A","01",3.2
"374","CAMPINA GRANDE","250400903A","02",17.6
"375","CAMPINA GRANDE","250400903A","03",2.2
"376","CAMPINA GRANDE","250400903A","04",28.4
"377","CAMPINA GRANDE","250400903A","05",6
"378","CAMPINA GRANDE","250400903A","06",0.4
"379","CAMPINA GRANDE","250400903A","07",49.6
"380","CAMPINA GRANDE","250400903A","08",3.2
"381","CAMPINA GRANDE","250400903A","09",1.2
"382","CAMPINA GRANDE","250400903A","10",1.4
"383","CAMPINA GRANDE","250400903A","11",0
"384","CAMPINA GRANDE","250400903A","12",0
"385","CAMPINA GRANDE","250400903A","13",4.6
"386","CAMPINA GRANDE","250400903A","14",1.2
"387","CAMPINA GRANDE","250400903A","15",0
"388","CAMPINA GRANDE","250400903A","16",3.4
"389","CAMPINA GRANDE","250400903A","17",3.8
"390","CAMPINA GRANDE","250400903A","18",2
"391","CAMPINA GRANDE","250400903A","19",0.2
"392","CAMPINA GRANDE","250400903A","20",0
"393","CAMPINA GRANDE","250400903A","21",21
"394","CAMPINA GRANDE","250400903A","22",3.2
"395","CAMPINA GRANDE","250400903A","23",0.2
"396","CAMPINA GRANDE","250400903A","24",0.4
"397","CAMPINA GRANDE","250400903A","25",0
"398","CAMPINA GRANDE","250400903A","26",1.2
"399","CAMPINA GRANDE","250400903A","27",1.6
"400","CAMPINA GRANDE","250400903A","28",0
"401","CAMPINA GRANDE","250400903A","29",0
"402","CAMPINA GRANDE","250400903A","30",0.2
"403","CAMPINA GRANDE","250400903A","31",0.8
"404","CAMPINA GRANDE","250400904A","01",4.2
"405","CAMPINA GRANDE","250400904A","02",17.8
"406","CAMPINA GRANDE","250400904A","03",1.4
"407","CAMPINA GRANDE","250400904A","04",24.4
"408","CAMPINA GRANDE","250400904A","05",4.2
"409","CAMPINA GRANDE","250400904A","06",0.6
"410","CAMPINA GRANDE","250400904A","07",39.8
"411","CAMPINA GRANDE","250400904A","08",2.6
"412","CAMPINA GRANDE","250400904A","09",1.6
"413","CAMPINA GRANDE","250400904A","10",1.2
"414","CAMPINA GRANDE","250400904A","11",0
"415","CAMPINA GRANDE","250400904A","12",0
"416","CAMPINA GRANDE","250400904A","13",4.4
"417","CAMPINA GRANDE","250400904A","14",1.2
"418","CAMPINA GRANDE","250400904A","15",0
"419","CAMPINA GRANDE","250400904A","16",1.2
"420","CAMPINA GRANDE","250400904A","17",3.8
"421","CAMPINA GRANDE","250400904A","18",1.4
"422","CAMPINA GRANDE","250400904A","19",0.2
"423","CAMPINA GRANDE","250400904A","21",22.6
"424","CAMPINA GRANDE","250400904A","22",5.2
"425","CAMPINA GRANDE","250400904A","23",0
"426","CAMPINA GRANDE","250400904A","24",0.2
"427","CAMPINA GRANDE","250400904A","25",0
"428","CAMPINA GRANDE","250400904A","26",0
"429","CAMPINA GRANDE","250400904A","27",1.4
"430","CAMPINA GRANDE","250400904A","28",0
"431","CAMPINA GRANDE","250400904A","29",0
"432","CAMPINA GRANDE","250400904A","30",0.4
"433","CAMPINA GRANDE","250400904A","31",0.6
"434","CAMPINA GRANDE","250400905A","01",0
"435","CAMPINA GRANDE","250400905A","02",0
"436","CAMPINA GRANDE","250400905A","03",0
"437","CAMPINA GRANDE","250400905A","04",0
"438","CAMPINA GRANDE","250400905A","05",0
"439","CAMPINA GRANDE","250400905A","06",0.2
"440","CAMPINA GRANDE","250400905A","07",0
"441","CAMPINA GRANDE","250400905A","08",0
"442","CAMPINA GRANDE","250400905A","09",0
"443","CAMPINA GRANDE","250400905A","10",0
"444","CAMPINA GRANDE","250400905A","11",0
"445","CAMPINA GRANDE","250400905A","12",0
"446","CAMPINA GRANDE","250400905A","13",0
"447","CAMPINA GRANDE","250400905A","14",0
"448","CAMPINA GRANDE","250400905A","15",0
"449","CAMPINA GRANDE","250400905A","16",0
"450","CAMPINA GRANDE","250400905A","17",0
"451","CAMPINA GRANDE","250400905A","18",0
"452","CAMPINA GRANDE","250400905A","19",0.2
"453","CAMPINA GRANDE","250400905A","20",0
"454","CAMPINA GRANDE","250400905A","21",24.8
"455","CAMPINA GRANDE","250400905A","22",3.8
"456","CAMPINA GRANDE","250400905A","23",0
"457","CAMPINA GRANDE","250400905A","24",0.4
"458","CAMPINA GRANDE","250400905A","25",0
"459","CAMPINA GRANDE","250400905A","26",0
"460","CAMPINA GRANDE","250400905A","27",1.6
"461","CAMPINA GRANDE","250400905A","28",0
"462","CAMPINA GRANDE","250400905A","29",0
"463","CAMPINA GRANDE","250400905A","30",0
"464","CAMPINA GRANDE","250400905A","31",1.4
"465","CAMPINA GRANDE","250400906A","01",3.4
"466","CAMPINA GRANDE","250400906A","02",27.2
"467","CAMPINA GRANDE","250400906A","03",1.6
"468","CAMPINA GRANDE","250400906A","04",24
"469","CAMPINA GRANDE","250400906A","05",3.8
"470","CAMPINA GRANDE","250400906A","06",1.2
"471","CAMPINA GRANDE","250400906A","07",46.2
"472","CAMPINA GRANDE","250400906A","08",2
"473","CAMPINA GRANDE","250400906A","09",0.8
"474","CAMPINA GRANDE","250400906A","10",1.4
"475","CAMPINA GRANDE","250400906A","11",0
"476","CAMPINA GRANDE","250400906A","12",0
"477","CAMPINA GRANDE","250400906A","13",7.2
"478","CAMPINA GRANDE","250400906A","14",1.8
"479","CAMPINA GRANDE","250400906A","15",0
"480","CAMPINA GRANDE","250400906A","16",2.6
"481","CAMPINA GRANDE","250400906A","17",4
"482","CAMPINA GRANDE","250400906A","18",0.6
"483","CAMPINA GRANDE","250400906A","19",0
"484","CAMPINA GRANDE","250400906A","20",0
"485","CAMPINA GRANDE","250400906A","21",13.6
"486","CAMPINA GRANDE","250400906A","22",3
"487","CAMPINA GRANDE","250400906A","23",0.2
"488","CAMPINA GRANDE","250400906A","24",0
"489","CAMPINA GRANDE","250400906A","25",0
"490","CAMPINA GRANDE","250400906A","26",0
"491","CAMPINA GRANDE","250400906A","27",2.6
"492","CAMPINA GRANDE","250400906A","28",0
"493","CAMPINA GRANDE","250400906A","29",0
"494","CAMPINA GRANDE","250400906A","30",0
"495","CAMPINA GRANDE","250400906A","31",0.2
"496","CAMPINA GRANDE","250400907A","01",4.6
"497","CAMPINA GRANDE","250400907A","02",16.6
"498","CAMPINA GRANDE","250400907A","03",2.2
"499","CAMPINA GRANDE","250400907A","04",15
"500","CAMPINA GRANDE","250400907A","05",4.6
"501","CAMPINA GRANDE","250400907A","06",0.6
"502","CAMPINA GRANDE","250400907A","07",41.2
"503","CAMPINA GRANDE","250400907A","08",6.2
"504","CAMPINA GRANDE","250400907A","09",1.2
"505","CAMPINA GRANDE","250400907A","10",1
"506","CAMPINA GRANDE","250400907A","11",0
"507","CAMPINA GRANDE","250400907A","12",0
"508","CAMPINA GRANDE","250400907A","13",1.8
"509","CAMPINA GRANDE","250400907A","14",2
"510","CAMPINA GRANDE","250400907A","15",0
"511","CAMPINA GRANDE","250400907A","16",1.2
"512","CAMPINA GRANDE","250400907A","17",5.2
"513","CAMPINA GRANDE","250400907A","18",1.4
"514","CAMPINA GRANDE","250400907A","19",0
"515","CAMPINA GRANDE","250400907A","21",18
"516","CAMPINA GRANDE","250400907A","22",6.6
"517","CAMPINA GRANDE","250400907A","23",0
"518","CAMPINA GRANDE","250400907A","24",0.2
"519","CAMPINA GRANDE","250400907A","25",0
"520","CAMPINA GRANDE","250400907A","26",0
"521","CAMPINA GRANDE","250400907A","27",1.6
"522","CAMPINA GRANDE","250400907A","28",0
"523","CAMPINA GRANDE","250400907A","29",0
"524","CAMPINA GRANDE","250400907A","30",0
"525","CAMPINA GRANDE","250400907A","31",0.8
"526","CONCEIÇÃO","250440501C","01",0
"527","CONCEIÇÃO","250440501C","02",0
"528","CONCEIÇÃO","250440501C","04",0
"529","CONCEIÇÃO","250440501C","05",0
"530","CONCEIÇÃO","250440501C","07",0
"531","CONCEIÇÃO","250440501C","08",0
"532","CONCEIÇÃO","250440501C","09",0
"533","CONCEIÇÃO","250440501C","10",0
"534","CONCEIÇÃO","250440501C","11",0
"535","CONCEIÇÃO","250440501C","12",0
"536","CONCEIÇÃO","250440501C","13",0
"537","CONCEIÇÃO","250440501C","14",0
"538","CONCEIÇÃO","250440501C","15",0
"539","CONCEIÇÃO","250440501C","17",0
"540","CONCEIÇÃO","250440501C","18",0
"541","CONCEIÇÃO","250440501C","19",0
"542","CONCEIÇÃO","250440501C","20",0
"543","CONCEIÇÃO","250440501C","21",0
"544","CONCEIÇÃO","250440501C","22",0
"545","CONCEIÇÃO","250440501C","23",0
"546","CONCEIÇÃO","250440501C","24",0
"547","CONCEIÇÃO","250440501C","25",0
"548","CONCEIÇÃO","250440501C","27",0
"549","CONCEIÇÃO","250440501C","29",0
"550","CONCEIÇÃO","250440501C","30",0
"551","CONCEIÇÃO","250440501C","31",0
"552","COREMAS","250480101A","01",0
"553","COREMAS","250480101A","02",14.4
"554","COREMAS","250480101A","03",0.2
"555","COREMAS","250480101A","04",4.4
"556","COREMAS","250480101A","05",1.6
"557","COREMAS","250480101A","06",1.6
"558","COREMAS","250480101A","07",3.2
"559","COREMAS","250480101A","08",0.4
"560","COREMAS","250480101A","09",0
"561","COREMAS","250480101A","10",0
"562","COREMAS","250480101A","11",0
"563","COREMAS","250480101A","12",0
"564","COREMAS","250480101A","13",0
"565","COREMAS","250480101A","14",0
"566","COREMAS","250480101A","15",0
"567","COREMAS","250480101A","16",0
"568","COREMAS","250480101A","17",0
"569","COREMAS","250480101A","18",0
"570","COREMAS","250480101A","19",0
"571","COREMAS","250480101A","20",0
"572","COREMAS","250480101A","21",0.2
"573","COREMAS","250480101A","22",0
"574","COREMAS","250480101A","23",0
"575","COREMAS","250480101A","24",0
"576","COREMAS","250480101A","25",0
"577","COREMAS","250480101A","26",0
"578","COREMAS","250480101A","27",0
"579","COREMAS","250480101A","28",0
"580","COREMAS","250480101A","29",0
"581","COREMAS","250480101A","30",0
"582","COREMAS","250480101A","31",0
"583","ESPERANÇA","250600401C","01",0
"584","ESPERANÇA","250600401C","02",0
"585","ESPERANÇA","250600401C","03",0
"586","ESPERANÇA","250600401C","04",0
"587","ESPERANÇA","250600401C","05",0
"588","ESPERANÇA","250600401C","06",0
"589","ESPERANÇA","250600401C","07",0
"590","ESPERANÇA","250600401C","08",0
"591","ESPERANÇA","250600401C","09",0
"592","ESPERANÇA","250600401C","10",0
"593","ESPERANÇA","250600401C","11",0
"594","ESPERANÇA","250600401C","12",0
"595","ESPERANÇA","250600401C","13",0
"596","ESPERANÇA","250600401C","14",0
"597","ESPERANÇA","250600401C","15",0
"598","ESPERANÇA","250600401C","16",0
"599","ESPERANÇA","250600401C","17",0
"600","ESPERANÇA","250600401C","18",0
"601","ESPERANÇA","250600401C","19",0
"602","ESPERANÇA","250600401C","20",0
"603","ESPERANÇA","250600401C","21",0
"604","ESPERANÇA","250600401C","22",0
"605","ESPERANÇA","250600401C","23",0
"606","ESPERANÇA","250600401C","24",0
"607","ESPERANÇA","250600401C","25",0.2
"608","ESPERANÇA","250600401C","26",0
"609","ESPERANÇA","250600401C","27",1
"610","ESPERANÇA","250600401C","28",0.2
