"","municipio","codEstacao","Dia","PrecD"
"1","ALAGOINHA DO PIAUÍ","220025101C","01",0
"2","ALAGOINHA DO PIAUÍ","220025101C","02",0
"3","ALAGOINHA DO PIAUÍ","220025101C","03",0
"4","ALAGOINHA DO PIAUÍ","220025101C","04",0
"5","ALAGOINHA DO PIAUÍ","220025101C","05",0
"6","ALAGOINHA DO PIAUÍ","220025101C","07",0
"7","ALAGOINHA DO PIAUÍ","220025101C","08",0
"8","ALAGOINHA DO PIAUÍ","220025101C","09",0
"9","ALAGOINHA DO PIAUÍ","220025101C","10",0
"10","ALAGOINHA DO PIAUÍ","220025101C","12",0
"11","ALAGOINHA DO PIAUÍ","220025101C","13",0
"12","ALAGOINHA DO PIAUÍ","220025101C","14",0
"13","ALAGOINHA DO PIAUÍ","220025101C","15",0
"14","ALAGOINHA DO PIAUÍ","220025101C","18",0
"15","ALAGOINHA DO PIAUÍ","220025101C","19",0
"16","ALAGOINHA DO PIAUÍ","220025101C","20",0
"17","ALAGOINHA DO PIAUÍ","220025101C","21",0
"18","ALAGOINHA DO PIAUÍ","220025101C","22",0
"19","ALAGOINHA DO PIAUÍ","220025101C","23",0
"20","ALAGOINHA DO PIAUÍ","220025101C","26",0
"21","ALAGOINHA DO PIAUÍ","220025101C","27",0
"22","ALAGOINHA DO PIAUÍ","220025101C","28",0
"23","ALAGOINHA DO PIAUÍ","220025101C","29",0
"24","ALAGOINHA DO PIAUÍ","220025101C","31",0
"25","ALTO LONGÁ","220030101A","01",1.8
"26","ALTO LONGÁ","220030101A","02",0.2
"27","ALTO LONGÁ","220030101A","03",0
"28","ALTO LONGÁ","220030101A","04",0
"29","ALTO LONGÁ","220030101A","05",0
"30","ALTO LONGÁ","220030101A","06",0
"31","ALTO LONGÁ","220030101A","07",0
"32","ALTO LONGÁ","220030101A","08",0
"33","ALTO LONGÁ","220030101A","09",0
"34","ALTO LONGÁ","220030101A","10",0
"35","ALTO LONGÁ","220030101A","11",0
"36","ALTO LONGÁ","220030101A","12",0
"37","ALTO LONGÁ","220030101A","13",0
"38","ALTO LONGÁ","220030101A","14",0
"39","ALTO LONGÁ","220030101A","15",0
"40","ALTO LONGÁ","220030101A","16",5.2
"41","ALTO LONGÁ","220030101A","17",0
"42","ALTO LONGÁ","220030101A","18",0
"43","ALTO LONGÁ","220030101A","19",1.8
"44","ALTO LONGÁ","220030101A","20",0.2
"45","ALTO LONGÁ","220030101A","21",0.6
"46","ALTO LONGÁ","220030101A","22",0
"47","ALTO LONGÁ","220030101A","23",0
"48","ALTO LONGÁ","220030101A","24",0.2
"49","ALTO LONGÁ","220030101A","25",3.6
"50","ALTO LONGÁ","220030101A","26",0
"51","ALTO LONGÁ","220030101A","27",0
"52","ALTO LONGÁ","220030101A","28",14.2
"53","ALTO LONGÁ","220030101A","29",14.4
"54","ALTO LONGÁ","220030101A","30",0.4
"55","ALTO LONGÁ","220030101A","31",0
"56","ALVORADA DO GURGUÉIA","220045901C","02",0
"57","ALVORADA DO GURGUÉIA","220045901C","03",0
"58","ALVORADA DO GURGUÉIA","220045901C","04",0
"59","ALVORADA DO GURGUÉIA","220045901C","06",0
"60","ALVORADA DO GURGUÉIA","220045901C","07",0
"61","ALVORADA DO GURGUÉIA","220045901C","15",0
"62","ALVORADA DO GURGUÉIA","220045901C","19",0
"63","ALVORADA DO GURGUÉIA","220045901C","26",0
"64","ALVORADA DO GURGUÉIA","220045901C","27",0
"65","ALVORADA DO GURGUÉIA","220045901C","30",0
"66","ALVORADA DO GURGUÉIA","220045901C","31",0
"67","ASSUNÇÃO DO PIAUÍ","220105101C","01",0
"68","ASSUNÇÃO DO PIAUÍ","220105101C","02",0
"69","ASSUNÇÃO DO PIAUÍ","220105101C","03",0
