"","municipio","codEstacao","Dia","PrecD"
"1","APODI","240100801A","01",0.6
"2","APODI","240100801A","02",0
"3","APODI","240100801A","03",0
"4","APODI","240100801A","04",0
"5","APODI","240100801A","05",0
"6","APODI","240100801A","06",0
"7","APODI","240100801A","07",0
"8","APODI","240100801A","08",1.38
"9","APODI","240100801A","09",0.2
"10","APODI","240100801A","10",0
"11","APODI","240100801A","11",0
"12","APODI","240100801A","12",0
"13","APODI","240100801A","13",0
"14","APODI","240100801A","14",0
"15","APODI","240100801A","15",31.07
"16","APODI","240100801A","16",0.6
"17","APODI","240100801A","17",0
"18","APODI","240100801A","18",0
"19","APODI","240100801A","19",0
"20","APODI","240100801A","20",0.99
"21","APODI","240100801A","21",0
"22","APODI","240100801A","22",0
"23","APODI","240100801A","23",0
"24","APODI","240100801A","24",0
"25","APODI","240100801A","25",0
"26","APODI","240100801A","26",0
"27","APODI","240100801A","27",0
"28","APODI","240100801A","28",0
"29","APODI","240100801A","29",0
"30","APODI","240100801A","30",0.4
"31","AÇU","240020801A","01",0
"32","AÇU","240020801A","02",0
"33","AÇU","240020801A","03",0
"34","AÇU","240020801A","04",0
"35","AÇU","240020801A","05",0
"36","AÇU","240020801A","06",0
"37","AÇU","240020801A","07",0
"38","AÇU","240020801A","08",0.39
"39","AÇU","240020801A","09",0
"40","AÇU","240020801A","10",0
"41","AÇU","240020801A","11",0.2
"42","AÇU","240020801A","12",0.98
"43","AÇU","240020801A","13",0
"44","AÇU","240020801A","14",1.18
"45","AÇU","240020801A","15",10.85
"46","AÇU","240020801A","16",2.56
"47","AÇU","240020801A","17",0
"48","AÇU","240020801A","18",2.96
"49","AÇU","240020801A","19",0
"50","AÇU","240020801A","20",0
"51","AÇU","240020801A","21",0
"52","AÇU","240020801A","22",0
"53","AÇU","240020801A","23",0
"54","AÇU","240020801A","24",0
"55","AÇU","240020801A","25",0
"56","AÇU","240020801A","26",0.2
"57","AÇU","240020801A","27",0
"58","AÇU","240020801A","28",0
"59","AÇU","240020801A","29",6.68
"60","AÇU","240020801A","30",2.97
"61","BAÍA FORMOSA","240140401A","01",0.79
"62","BAÍA FORMOSA","240140401A","02",0
"63","BAÍA FORMOSA","240140401A","03",0
"64","BAÍA FORMOSA","240140401A","04",0.2
"65","BAÍA FORMOSA","240140401A","05",0
"66","BAÍA FORMOSA","240140401A","06",0
"67","BAÍA FORMOSA","240140401A","07",2.75
"68","BAÍA FORMOSA","240140401A","08",5.41
"69","BAÍA FORMOSA","240140401A","09",63.39
"70","BAÍA FORMOSA","240140401A","10",1
"71","BAÍA FORMOSA","240140401A","11",18.93
"72","BAÍA FORMOSA","240140401A","12",10.06
"73","BAÍA FORMOSA","240140401A","13",0
"74","BAÍA FORMOSA","240140401A","14",4.33
"75","BAÍA FORMOSA","240140401A","15",10.1
"76","BAÍA FORMOSA","240140401A","16",0.4
"77","BAÍA FORMOSA","240140401A","17",2.79
"78","BAÍA FORMOSA","240140401A","18",3.38
"79","BAÍA FORMOSA","240140401A","19",0.99
"80","BAÍA FORMOSA","240140401A","20",0
"81","BAÍA FORMOSA","240140401A","21",1.18
"82","BAÍA FORMOSA","240140401A","22",12.84
"83","BAÍA FORMOSA","240140401A","23",1.58
"84","BAÍA FORMOSA","240140401A","24",20.31
"85","BAÍA FORMOSA","240140401A","25",0.59
"86","BAÍA FORMOSA","240140401A","26",16.41
"87","BAÍA FORMOSA","240140401A","27",10.84
"88","BAÍA FORMOSA","240140401A","28",71.28
"89","BAÍA FORMOSA","240140401A","29",2.17
"90","BAÍA FORMOSA","240140401A","30",9.11
"91","CAICÓ","240200601A","01",5.31
"92","CAICÓ","240200601A","02",0.2
"93","CAICÓ","240200601A","03",0
"94","CAICÓ","240200601A","04",0
"95","CAICÓ","240200601A","05",0
"96","CAICÓ","240200601A","06",0
"97","CAICÓ","240200601A","07",0
"98","CAICÓ","240200601A","08",0
"99","CAICÓ","240200601A","09",0
"100","CAICÓ","240200601A","10",0
"101","CAICÓ","240200601A","11",0
"102","CAICÓ","240200601A","12",0
"103","CAICÓ","240200601A","13",0
"104","CAICÓ","240200601A","14",3.57
"105","CAICÓ","240200601A","15",1.97
"106","CAICÓ","240200601A","16",0.2
"107","CAICÓ","240200601A","17",0
"108","CAICÓ","240200601A","18",0
"109","CAICÓ","240200601A","19",0
"110","CAICÓ","240200601A","20",5.57
"111","CAICÓ","240200601A","21",0
"112","CAICÓ","240200601A","22",0
"113","CAICÓ","240200601A","23",0.2
"114","CAICÓ","240200601A","24",0
"115","CAICÓ","240200601A","25",0
"116","CAICÓ","240200601A","26",13.19
"117","CAICÓ","240200601A","27",2.63
"118","CAICÓ","240200601A","28",0
"119","CAICÓ","240200601A","29",0
"120","CAICÓ","240200601A","30",1.38
"121","CAICÓ","240200601C","01",0.8
"122","CAICÓ","240200601C","02",0.8
"123","CAICÓ","240200601C","03",0
"124","CAICÓ","240200601C","04",0
"125","CAICÓ","240200601C","05",0
"126","CAICÓ","240200601C","06",0
"127","CAICÓ","240200601C","07",0.2
"128","CAICÓ","240200601C","08",0
"129","CAICÓ","240200601C","09",0
"130","CAICÓ","240200601C","10",0
"131","CAICÓ","240200601C","11",0
"132","CAICÓ","240200601C","12",0
"133","CAICÓ","240200601C","13",0
"134","CAICÓ","240200601C","14",1
"135","CAICÓ","240200601C","15",2.2
"136","CAICÓ","240200601C","16",0
"137","CAICÓ","240200601C","17",0
"138","CAICÓ","240200601C","18",0
"139","CAICÓ","240200601C","19",0
"140","CAICÓ","240200601C","20",0.8
"141","CAICÓ","240200601C","21",0
"142","CAICÓ","240200601C","22",0
"143","CAICÓ","240200601C","23",0
"144","CAICÓ","240200601C","24",0
"145","CAICÓ","240200601C","25",0.2
"146","CAICÓ","240200601C","26",11.4
"147","CAICÓ","240200601C","27",5.6
"148","CAICÓ","240200601C","28",0
"149","CAICÓ","240200601C","29",0
"150","CAICÓ","240200601C","30",0.6
