"","municipio","codEstacao","PrecM"
"1","ALCÂNTARA","210020401A",375.8
"2","ALTO ALEGRE DO MARANHÃO","210043601A",2
"3","ALTO PARNAÍBA","210050102A",15.73
"4","APICUM-AÇU","210083201A",400
"5","ARAIOSES","210090701A",221.4
"6","ARAME","210095601A",54.4
"7","ARARI","210100401A",260.4
"8","BACABAL","210120201A",0.2
"9","BACABAL","210120202A",69.2
"10","BACURI","210130101A",214.8
"11","BALSAS","210140001A",10.4
"12","BELA VISTA DO MARANHÃO","210177201A",0
"13","BENEDITO LEITE","210180601A",0
"14","BOA VISTA DO GURUPI","210197001A",294.6
"15","BREJO","210210102A",132.07
"16","BURITI","210220001A",86.4
"17","BURITICUPU","210232501A",67.8
"18","CAJARI","210250701A",0
"19","CANTANHEDE","210270501A",87.4
"20","CAXIAS","210300001A",77
"21","CAXIAS","210300002A",0
"22","CAXIAS","210300003A",27.8
"23","CENTRO DO GUILHERME","210315801A",281.2
"24","CHAPADINHA","210320801A",80.6
"25","CHAPADINHA","210320802A",113.92
"26","CODÓ","210330701A",142.6
"27","CODÓ","210330702A",94.8
"28","COELHO NETO","210340601A",108.2
"29","COELHO NETO","210340602A",16.6
"30","COLINAS","210350501A",48.6
"31","CONCEIÇÃO DO LAGO-AÇU","210355401A",198.6
"32","COROATÁ","210360401A",147.2
"33","DUQUE BACELAR","210390101A",117.8
"34","ESPERANTINÓPOLIS","210400801A",24.8
"35","FORTALEZA DOS NOGUEIRAS","210410701A",26.6
"36","FORTUNA","210420601A",13.8
"37","GRAJAÚ","210480001A",13
"38","GRAJAÚ","210480002A",0
"39","ICATU","210510401A",382.4
"40","IGARAPÉ DO MEIO","210515301A",41.6
"41","IMPERATRIZ","210530201A",59.2
"42","IMPERATRIZ","210530202A",54
"43","IMPERATRIZ","210530203A",50.6
"44","IMPERATRIZ","210530204A",0.2
"45","ITAPECURU MIRIM","210540101A",121.6
"46","JATOBÁ","210545001A",33.6
"47","LAGO DA PEDRA","210570801A",80.2
"48","LAGO DO JUNCO","210580701A",114
"49","LAGO DOS RODRIGUES","210594801A",1.6
"50","LAGO VERDE","210590601A",103.2
"51","LAGOA GRANDE DO MARANHÃO","210596302A",24.32
"52","MAGALHÃES DE ALMEIDA","210630001A",0
"53","MARAJÁ DO SENA","210635902A",42.96
"54","MATÕES","210660701A",43.8
"55","MATÕES DO NORTE","210663101A",107
"56","MIRADOR","210670601A",36.2
"57","MIRANDA DO NORTE","210675501A",191.8
"58","MIRINZAL","210680501A",196.2
"59","MONÇÃO","210690401A",229.6
"60","NINA RODRIGUES","210720901A",231.4
"61","OLINDA NOVA DO MARANHÃO","210745601A",235.8
"62","PALMEIRÂNDIA","210760501A",26.6
"63","PARNARAMA","210780301A",50
"64","PEDREIRAS","210820701A",1.8
"65","PENALVA","210830601A",111
"66","PERITORÓ","210845401A",47.2
"67","PINDARÉ-MIRIM","210850401A",19.4
"68","PIO XII","210870201A",22.6
"69","PIRAPEMAS","210880101A",106.6
"70","POÇÃO DE PEDRAS","210890001A",27
"71","PRESIDENTE DUTRA","210910601A",51.8
"72","PRESIDENTE VARGAS","210930401A",235.4
"73","RAPOSA","210945201A",285.6
"74","ROSÁRIO","210960101A",344.8
"75","SANTA FILOMENA DO MARANHÃO","210975901A",54.4
"76","SANTA HELENA","210980901A",221.2
"77","SANTA LUZIA","211000501A",1
"78","SANTA QUITÉRIA DO MARANHÃO","211010401A",145.8
"79","SANTO AMARO DO MARANHÃO","211027802A",233.59
"80","SATUBINHA","211172201A",124.8
"81","SÃO BERNARDO","211060901A",81.8
"82","SÃO FÉLIX DE BALSAS","211080701A",5.6
"83","SÃO LUÍS","211130002A",124
"84","SÃO LUÍS","211130003A",136.8
"85","SÃO LUÍS","211130004A",290.8
"86","SÃO LUÍS","211130005A",119.2
"87","SÃO LUÍS","211130006A",290.2
"88","SÃO LUÍS","211130007A",167
"89","SÃO LUÍS","211130008A",379
"90","SÃO LUÍS","211130009A",156
"91","SÃO LUÍS","211130010A",377.8
"92","SÃO LUÍS GONZAGA DO MARANHÃO","211140901A",131.6
"93","SÃO PEDRO DA ÁGUA BRANCA","211153202A",34.4
"94","TIMBIRAS","211210001A",72
"95","TIMON","211220901A",82.8
"96","TRIZIDELA DO VALE","211223301A",9.6
"97","TUFILÂNDIA","211227401A",131.6
"98","TURILÂNDIA","211245601A",260.6
"99","VARGEM GRANDE","211270401A",193
"100","VIANA","211280301A",1.4
"101","VITÓRIA DO MEARIM","211290201A",127.4
