"","municipio","codEstacao","PrecM"
"1","ALTO ALEGRE DO MARANHÃO","210043601A",32.2
"2","ALTO ALEGRE DO PINDARÉ","210047701A",14.6
"3","ARAIOSES","210090701A",0.4
"4","ARAME","210095601A",2.2
"5","BELA VISTA DO MARANHÃO","210177201A",15
"6","BENEDITO LEITE","210180601A",0.6
"7","BURITICUPU","210232501A",36.2
"8","CENTRO DO GUILHERME","210315801A",12.4
"9","COLINAS","210350501A",0.2
"10","ESPERANTINÓPOLIS","210400801A",11.8
"11","FORTUNA","210420601A",0.4
"12","GRAJAÚ","210480001A",0.4
"13","GRAJAÚ","210480002A",0.2
"14","IGARAPÉ DO MEIO","210515301A",40.8
"15","IMPERATRIZ","210530201A",63.8
"16","IMPERATRIZ","210530202A",49.2
"17","IMPERATRIZ","210530203A",52.6
"18","IMPERATRIZ","210530204A",39.2
"19","JATOBÁ","210545001A",0.2
"20","LAGO DA PEDRA","210570801A",28.6
"21","LAGO DO JUNCO","210580701A",24.4
"22","LAGO DOS RODRIGUES","210594801A",16.8
"23","MAGALHÃES DE ALMEIDA","210630001A",5.8
"24","MIRADOR","210670601A",3.6
"25","MONÇÃO","210690401A",41.6
"26","PAÇO DO LUMIAR","210750601A",33.8
"27","PEDREIRAS","210820701A",14
"28","PERITORÓ","210845401A",44
"29","PINDARÉ-MIRIM","210850401A",34.4
"30","PIO XII","210870201A",41.6
"31","POÇÃO DE PEDRAS","210890001A",8.2
"32","PRESIDENTE DUTRA","210910601A",41
"33","RAPOSA","210945201A",51
"34","ROSÁRIO","210960101A",12.6
"35","SANTA FILOMENA DO MARANHÃO","210975901A",23
"36","SANTA LUZIA","211000501A",22.4
"37","SATUBINHA","211172201A",67.4
"38","SÃO BERNARDO","211060901A",0.6
"39","SÃO LUÍS","211130002A",25.4
"40","SÃO LUÍS","211130003A",31.8
"41","SÃO LUÍS","211130004A",40.2
"42","SÃO LUÍS","211130005A",28.8
"43","SÃO LUÍS","211130006A",13.6
"44","SÃO LUÍS","211130007A",32.6
"45","SÃO LUÍS","211130008A",15.4
"46","SÃO LUÍS","211130009A",59.8
"47","SÃO LUÍS","211130010A",43.2
"48","SÃO LUÍS","211130011A",31.6
"49","SÃO LUÍS GONZAGA DO MARANHÃO","211140901A",26.2
"50","TRIZIDELA DO VALE","211223301A",13
"51","TUFILÂNDIA","211227401A",25
