"","municipio","codEstacao","PrecM"
"1","ALCÂNTARA","210020401A",405.8
"2","ALTO ALEGRE DO MARANHÃO","210043601A",0.2
"3","ALTO PARNAÍBA","210050102A",69.64
"4","APICUM-AÇU","210083201A",292.2
"5","ARAIOSES","210090701A",85.2
"6","ARAME","210095601A",73.2
"7","BACABAL","210120202A",140.6
"8","BACURI","210130101A",247.8
"9","BALSAS","210140001A",52.6
"10","BENEDITO LEITE","210180601A",7.6
"11","BOA VISTA DO GURUPI","210197001A",208.2
"12","BREJO","210210102A",215.68
"13","BURITICUPU","210232501A",62.8
"14","CANTANHEDE","210270501A",115.4
"15","CAXIAS","210300001A",0
"16","CAXIAS","210300003A",0
"17","CENTRO DO GUILHERME","210315801A",133.6
"18","CHAPADINHA","210320801A",167.2
"19","CHAPADINHA","210320802A",236.44
"20","CODÓ","210330702A",0.4
"21","COELHO NETO","210340601A",82.6
"22","COLINAS","210350501A",81.6
"23","COROATÁ","210360401A",140.6
"24","ESPERANTINÓPOLIS","210400801A",32.8
"25","FORTALEZA DOS NOGUEIRAS","210410701A",55
"26","ICATU","210510401A",279
"27","IGARAPÉ DO MEIO","210515301A",185.2
"28","IMPERATRIZ","210530201A",71.6
"29","IMPERATRIZ","210530202A",125.8
"30","IMPERATRIZ","210530204A",0
"31","JATOBÁ","210545001A",88.6
"32","LAGO DA PEDRA","210570801A",150.2
"33","LAGO DO JUNCO","210580701A",181.6
"34","LAGO DOS RODRIGUES","210594801A",129
"35","LAGOA GRANDE DO MARANHÃO","210596302A",87.99
"36","MARAJÁ DO SENA","210635902A",200.7
"37","MATÕES","210660701A",144.4
"38","MATÕES DO NORTE","210663101A",0.6
"39","MIRADOR","210670601A",0
"40","MIRANDA DO NORTE","210675501A",96.4
"41","MIRINZAL","210680501A",2.8
"42","MONÇÃO","210690401A",197.6
"43","NINA RODRIGUES","210720901A",300.8
"44","OLINDA NOVA DO MARANHÃO","210745601A",234.4
"45","PARNARAMA","210780301A",0.2
"46","PERITORÓ","210845401A",98.2
"47","PIO XII","210870201A",105.6
"48","PIRAPEMAS","210880101A",1.6
"49","PRESIDENTE DUTRA","210910601A",25
"50","PRESIDENTE VARGAS","210930401A",92
"51","RAPOSA","210945201A",253.2
"52","ROSÁRIO","210960101A",229
"53","SANTA FILOMENA DO MARANHÃO","210975901A",35.2
"54","SANTA HELENA","210980901A",288.2
"55","SANTA QUITÉRIA DO MARANHÃO","211010401A",45.2
"56","SANTO AMARO DO MARANHÃO","211027802A",256.26
"57","SATUBINHA","211172201A",16.4
"58","SÃO FÉLIX DE BALSAS","211080701A",16.4
"59","SÃO LUÍS","211130003A",185.4
"60","SÃO LUÍS","211130004A",255.8
"61","SÃO LUÍS","211130005A",261.4
"62","SÃO LUÍS","211130006A",247.8
"63","SÃO LUÍS","211130007A",282
"64","SÃO LUÍS","211130008A",193.8
"65","SÃO LUÍS","211130009A",253.8
"66","SÃO LUÍS","211130010A",161.4
"67","SÃO LUÍS GONZAGA DO MARANHÃO","211140901A",105
"68","SÃO MATEUS DO MARANHÃO","211150801A",1.8
"69","SÃO PEDRO DA ÁGUA BRANCA","211153202A",100.04
"70","TIMBIRAS","211210001A",66
"71","TIMON","211220901A",0.2
"72","TRIZIDELA DO VALE","211223301A",71
"73","TUFILÂNDIA","211227401A",1
"74","TURILÂNDIA","211245601A",226.8
"75","VIANA","211280301A",155.4
"76","VITÓRIA DO MEARIM","211290201A",0
