"","municipio","codEstacao","PrecM"
"1","ALTO ALEGRE DO MARANHÃO","210043601A",126.6
"2","ALTO ALEGRE DO PINDARÉ","210047701A",74.8
"3","APICUM-AÇU","210083201A",147
"4","ARAIOSES","210090701A",35.8
"5","BACURI","210130101A",231.8
"6","BALSAS","210140001A",0
"7","BELA VISTA DO MARANHÃO","210177201A",104.6
"8","BREJO","210210102A",567.97
"9","BURITI","210220001A",128
"10","BURITICUPU","210232501A",190.6
"11","CAJARI","210250701A",111.4
"12","CANTANHEDE","210270501A",117.6
"13","CAXIAS","210300001A",165.6
"14","CAXIAS","210300003A",64.4
"15","CENTRO DO GUILHERME","210315801A",134.4
"16","CHAPADINHA","210320801A",93.2
"17","CHAPADINHA","210320802A",96.37
"18","COELHO NETO","210340601A",131.2
"19","COLINAS","210350501A",39.8
"20","COROATÁ","210360401A",109.6
"21","FORTUNA","210420601A",43.8
"22","GRAJAÚ","210480001A",84
"23","IGARAPÉ DO MEIO","210515301A",153
"24","IMPERATRIZ","210530202A",74.8
"25","IMPERATRIZ","210530203A",57.8
"26","IMPERATRIZ","210530204A",27.8
"27","JATOBÁ","210545001A",34
"28","LAGO DA PEDRA","210570801A",160.8
"29","LAGO DO JUNCO","210580701A",125
"30","LAGO DOS RODRIGUES","210594801A",132.4
"31","LAGO VERDE","210590601A",0
"32","MAGALHÃES DE ALMEIDA","210630001A",41
"33","MARAJÁ DO SENA","210635902A",89.62
"34","MATÕES","210660701A",0.6
"35","MATÕES DO NORTE","210663101A",58.6
"36","MIRINZAL","210680501A",269.4
"37","MONÇÃO","210690401A",176.8
"38","OLINDA NOVA DO MARANHÃO","210745601A",146.8
"39","PALMEIRÂNDIA","210760501A",252
"40","PARNARAMA","210780301A",54.4
"41","PENALVA","210830601A",179.4
"42","PINDARÉ-MIRIM","210850401A",132.8
"43","PRESIDENTE DUTRA","210910601A",30.6
"44","PRESIDENTE VARGAS","210930401A",7
"45","RAPOSA","210945201A",3
"46","SANTA FILOMENA DO MARANHÃO","210975901A",40
"47","SANTA HELENA","210980901A",251
"48","SANTA LUZIA","211000501A",85.6
"49","SANTA QUITÉRIA DO MARANHÃO","211010401A",141.8
"50","SANTO AMARO DO MARANHÃO","211027802A",169.34
"51","SÃO FÉLIX DE BALSAS","211080701A",28.4
"52","SÃO LUÍS","211130002A",174.6
"53","SÃO LUÍS","211130003A",262.8
"54","SÃO LUÍS","211130004A",297
"55","SÃO LUÍS","211130005A",231.4
"56","SÃO LUÍS","211130006A",212
"57","SÃO LUÍS","211130007A",272.2
"58","SÃO LUÍS","211130008A",261.2
"59","SÃO LUÍS","211130009A",260.4
"60","SÃO LUÍS","211130010A",277.8
"61","SÃO MATEUS DO MARANHÃO","211150801A",15
"62","TIMBIRAS","211210001A",95
"63","TUFILÂNDIA","211227401A",142.2
"64","VARGEM GRANDE","211270401A",160.8
"65","VIANA","211280301A",15.4
"66","VITÓRIA DO MEARIM","211290201A",182.6
