"","municipio","codEstacao","PrecM"
"1","ABREU E LIMA","260005401A",321.16
"2","ABREU E LIMA","260005402A",262.34
"3","AFOGADOS DA INGAZEIRA","260010401A",0
"4","AGRESTINA","260030201A",70.64
"5","ALIANÇA","260070801A",118.41
"6","ALTINHO","260080701A",59
"7","ALTINHO","260080702A",69.15
"8","AMARAJI","260090601A",346.38
"9","ANGELIM","260100301A",57.98
"10","ARAÇOIABA","260105201A",164.99
"11","BARRA DE GUABIRABA","260130001A",155.92
"12","BARREIROS","260140901A",0
"13","BARREIROS","260140901H",277.6
"14","BARREIROS","260140903A",352.25
"15","BELÉM DE MARIA","260150802A",183.58
"16","BEZERROS","260190401A",24.87
"17","BEZERROS","260190401C",12
"18","BOM JARDIM","260220901A",4.36
"19","BONITO","260230801A",228.38
"20","BONITO","260230802A",421.45
"21","BREJÃO","260240701C",0
"22","BUENOS AIRES","260270401A",70.81
"23","BUÍQUE","260280301A",119.59
"24","CABO DE SANTO AGOSTINHO","260290201G",292.8
"25","CABO DE SANTO AGOSTINHO","260290202A",398.74
"26","CABO DE SANTO AGOSTINHO","260290203A",343.08
"27","CABO DE SANTO AGOSTINHO","260290204A",452.78
"28","CABO DE SANTO AGOSTINHO","260290205A",362.47
"29","CABROBÓ","260300901A",3.78
"30","CACHOEIRINHA","260310801A",40.38
"31","CACHOEIRINHA","260310802A",12.71
"32","CAETÉS","260320701A",56
"33","CALÇADO","260330601A",59.48
"34","CAMARAGIBE","260345401A",296.59
"35","CAMARAGIBE","260345401G",273
"36","CAMARAGIBE","260345402A",271.9
"37","CAMARAGIBE","260345403A",279.52
"38","CAMARAGIBE","260345404A",240.72
"39","CAMARAGIBE","260345405A",252.98
"40","CAMARAGIBE","260345406A",249.54
"41","CAMOCIM DE SÃO FÉLIX","260350401A",150.92
"42","CAMUTANGA","260360301A",0.8
"43","CAPOEIRAS","260380101A",70.85
"44","CARUARU","260410601A",34.93
"45","CARUARU","260410602A",27.06
"46","CARUARU","260410603A",18.12
"47","CARUARU","260410605A",40.13
"48","CARUARU","260410606A",139.79
"49","CARUARU","260410607A",35.6
"50","CARUARU","260410608A",43.53
"51","CASINHAS","260415501A",26.99
"52","CATENDE","260420502A",191.08
"53","CATENDE","260420503A",212.85
"54","CATENDE","260420504A",183.28
"55","CHÃ DE ALEGRIA","260440301A",131.03
"56","CHÃ GRANDE","260450201A",200.6
"57","CONDADO","260460101A",131.86
"58","CORRENTES","260470001A",99.72
"59","CORTÊS","260480901A",287.05
"60","CUMARU","260490801A",270.27
"61","DORMENTES","260515201A",614.68
"62","ESCADA","260520201A",260.67
"63","ESCADA","260520202A",263.2
"64","FEIRA NOVA","260540001A",37.05
"65","FERREIROS","260550901A",75.67
"66","FLORES","260560801A",10.24
"67","FLORESTA","260570701A",2.8
"68","GAMELEIRA","260590501A",210.99
"69","GAMELEIRA","260590502A",236.5
"70","GLÓRIA DO GOITÁ","260610101A",81.19
"71","GLÓRIA DO GOITÁ","260610102A",91.75
"72","GOIANA","260620001A",122.2
"73","GOIANA","260620002A",136.4
"74","GOIANA","260620003A",235.04
"75","IATI","260650701A",18.76
"76","IBIMIRIM","260660601A",9.71
"77","IGARASSU","260680403A",167.14
"78","IGARASSU","260680404A",116.59
"79","IGARASSU","260680405A",202.13
"80","IGARASSU","260680406A",195.86
"81","ILHA DE ITAMARACÁ","260760401A",260.21
"82","IPOJUCA","260720801A",397.9
"83","IPOJUCA","260720801G",21.8
"84","IPOJUCA","260720802A",0
"85","IPOJUCA","260720804A",392.07
"86","IPOJUCA","260720805A",384.38
"87","IPUBI","260730701A",5.99
