"","municipio","codEstacao","PrecM"
"1","ABREU E LIMA","260005401A",183.11
"2","ABREU E LIMA","260005402A",183.19
"3","AFOGADOS DA INGAZEIRA","260010401A",1.78
"4","AFRÂNIO","260020301U",1.8
"5","AGRESTINA","260030201A",111.3
"6","ALIANÇA","260070801A",85.9
"7","ALTINHO","260080701A",69.6
"8","ALTINHO","260080701C",79.6
"9","ALTINHO","260080702A",81.35
"10","AMARAJI","260090601A",297.06
"11","ANGELIM","260100301A",89.14
"12","ARARIPINA","260110201A",0
"13","ARAÇOIABA","260105201A",126.29
"14","ARCOVERDE","260120101C",110.4
"15","BARRA DE GUABIRABA","260130001A",197.32
"16","BARRA DE GUABIRABA","260130002A",228.64
"17","BARREIROS","260140901A",270.23
"18","BARREIROS","260140902A",225.23
"19","BARREIROS","260140903A",264.05
"20","BELO JARDIM","260170601C",52.8
"21","BELÉM DE MARIA","260150802A",199.62
"22","BETÂNIA","260180501A",2
"23","BEZERROS","260190401A",59.26
"24","BEZERROS","260190401C",3.6
"25","BODOCÓ","260200101C",4.6
"26","BOM CONSELHO","260210001C",64.4
"27","BONITO","260230801A",247.87
"28","BREJINHO","260250601A",8.03
"29","BREJO DA MADRE DE DEUS","260260501C",33.8
"30","BREJÃO","260240701C",0
"31","BUENOS AIRES","260270401A",82.32
"32","BUÍQUE","260280301A",8.8
"33","CABO DE SANTO AGOSTINHO","260290202A",203.93
"34","CABO DE SANTO AGOSTINHO","260290203A",188.43
"35","CABO DE SANTO AGOSTINHO","260290204A",157.82
"36","CABO DE SANTO AGOSTINHO","260290205A",171.7
"37","CABO DE SANTO AGOSTINHO","260290206A",11.69
"38","CABROBÓ","260300901A",1.38
"39","CABROBÓ","260300901C",0
"40","CACHOEIRINHA","260310801A",69.46
"41","CACHOEIRINHA","260310802A",76.6
"42","CAETÉS","260320701A",91.17
"43","CAETÉS","260320701C",55.4
"44","CALÇADO","260330601A",56.21
"45","CAMARAGIBE","260345401A",178.66
"46","CAMARAGIBE","260345402A",170.09
"47","CAMARAGIBE","260345403A",161.01
"48","CAMARAGIBE","260345404A",140.09
"49","CAMARAGIBE","260345405A",158.5
"50","CAMARAGIBE","260345406A",181.91
"51","CAMOCIM DE SÃO FÉLIX","260350401A",158.7
"52","CAMUTANGA","260360301A",82.06
"53","CAPOEIRAS","260380101A",103.34
"54","CARNAÍBA","260390001C",0
"55","CARUARU","260410601A",62.08
"56","CARUARU","260410602A",51
"57","CARUARU","260410603A",30.47
"58","CARUARU","260410605A",63.84
"59","CARUARU","260410606A",136.01
"60","CARUARU","260410607A",56.2
"61","CARUARU","260410608A",63.19
"62","CASINHAS","260415501A",96.45
"63","CATENDE","260420502A",175.84
"64","CATENDE","260420503A",225.84
"65","CATENDE","260420504A",192.14
"66","CHÃ DE ALEGRIA","260440301A",154.57
"67","CHÃ GRANDE","260450201A",174.8
"68","CONDADO","260460101A",98.27
"69","CORRENTES","260470001A",116.79
"70","CORRENTES","260470001C",0
"71","CORTÊS","260480901A",225.54
"72","CORTÊS","260480902A",142.51
"73","CUMARU","260490801A",87.44
"74","DORMENTES","260515201A",2.62
"75","DORMENTES","260515201C",0
"76","ESCADA","260520201A",183.36
"77","ESCADA","260520202A",150.05
"78","EXU","260530101C",0
"79","FEIRA NOVA","260540001A",97.68
"80","FERREIROS","260550901A",65.05
"81","FLORES","260560801A",9.33
"82","FLORES","260560801C",2.6
"83","FLORESTA","260570701A",4.6
"84","FLORESTA","260570702A",3.18
"85","FREI MIGUELINHO","260580601C",0
"86","GAMELEIRA","260590501A",215.79
"87","GAMELEIRA","260590502A",30.4
"88","GLÓRIA DO GOITÁ","260610102A",137.06
"89","GOIANA","260620001A",104
"90","GOIANA","260620002A",124.2
"91","GOIANA","260620003A",146.68
