"","municipio","codEstacao","PrecM"
"1","ALAGOA GRANDE","250030401A",10.4
"2","ALAGOINHA","250050201A",1.4
"3","BARRA DE SANTA ROSA","250160902U",2.2
"4","BARRA DE SANTANA","250157501C",4.2
"5","BAYEUX","250180701A",39.8
"6","BAYEUX","250180702A",50.4
"7","BAYEUX","250180703A",51.4
"8","CAAPORÃ","250300101A",30.6
"9","CABEDELO","250320901A",36.2
"10","CABEDELO","250320902A",27.4
"11","CABEDELO","250320903A",32.4
"12","CAMPINA GRANDE","250400901A",14
"13","CAMPINA GRANDE","250400902A",10.2
"14","CAMPINA GRANDE","250400903A",7.4
"15","CAMPINA GRANDE","250400904A",7.4
"16","CAMPINA GRANDE","250400905A",7.4
"17","CAMPINA GRANDE","250400906A",6.8
"18","CAMPINA GRANDE","250400907A",8.8
"19","CONCEIÇÃO","250440501C",4.6
"20","ESPERANÇA","250600401C",3
"21","JOÃO PESSOA","250750701A",52.8
"22","JOÃO PESSOA","250750702A",40
"23","JOÃO PESSOA","250750703A",56.4
"24","JOÃO PESSOA","250750704A",40.4
"25","JOÃO PESSOA","250750705A",42.8
"26","JOÃO PESSOA","250750706A",49.2
"27","JOÃO PESSOA","250750707A",47
"28","JUNCO DO SERIDÓ","250780401C",0.4
"29","JURU","250800001C",5.2
"30","LIVRAMENTO","250850501C",5
"31","MARI","250910701A",12.4
"32","MATARACA","250930501A",34.6
"33","MULUNGU","250980001A",4.6
"34","PICUÍ","251140001C",1.2
"35","PITIMBU","251190501A",25.8
"36","QUEIMADAS","251250702U",7.6
"37","REMÍGIO","251270501C",14.2
"38","SAPÉ","251530201A",9
"39","SOLEDADE","251610201C",1.4
"40","SOLÂNEA","251600301C",5.8
"41","SÃO JOÃO DO CARIRI","251400801C",12.4
"42","TAPEROÁ","251650802U",5.2
"43","UMBUZEIRO","251700101C",5.6
