"","municipio","codEstacao","PrecM"
"1","ALAGOA GRANDE","250030401A",37
"2","ALAGOINHA","250050201A",79.2
"3","BARRA DE SANTANA","250157501C",12.8
"4","BAYEUX","250180701A",0
"5","BAYEUX","250180702A",131.8
"6","BAYEUX","250180703A",120.6
"7","CAAPORÃ","250300101A",192
"8","CABEDELO","250320901A",204.4
"9","CABEDELO","250320902A",206.6
"10","CABEDELO","250320903A",218.6
"11","CAMPINA GRANDE","250400901A",81.8
"12","CAMPINA GRANDE","250400901C",16.2
"13","CAMPINA GRANDE","250400902A",66.6
"14","CAMPINA GRANDE","250400903A",48.8
"15","CAMPINA GRANDE","250400904A",36.4
"16","CAMPINA GRANDE","250400905A",0
"17","CAMPINA GRANDE","250400906A",40.2
"18","CAMPINA GRANDE","250400907A",40.8
"19","COREMAS","250480101A",0
"20","ESPERANÇA","250600401C",24.8
"21","ITAPORANGA","250700202U",0
"22","JOÃO PESSOA","250750701A",160.4
"23","JOÃO PESSOA","250750702A",167.2
"24","JOÃO PESSOA","250750703A",157.8
"25","JOÃO PESSOA","250750704A",302.6
"26","JOÃO PESSOA","250750705A",306.4
"27","JOÃO PESSOA","250750706A",267.6
"28","JOÃO PESSOA","250750707A",261.2
"29","MARI","250910701A",67
"30","MATARACA","250930501A",139.2
"31","MULUNGU","250980001A",56.2
"32","PATOS","251080801A",1
"33","PATOS","251080801C",3.8
"34","PATOS","251080802A",0.2
"35","PITIMBU","251190501A",171.6
"36","REMÍGIO","251270501C",34.4
"37","SANTA TERESINHA","251380201C",0
"38","SAPÉ","251530201A",79.6
"39","SOUSA","251620101A",1
"40","SOUSA","251620102A",0.4
"41","SÃO BENTO","251390101A",1.4
"42","SÃO MAMEDE","251490901C",0
"43","UMBUZEIRO","251700101C",23.8
