"","municipio","codEstacao","PrecM"
"1","ALAGOA GRANDE","250030401A",56.6
"2","ALAGOINHA","250050201A",50.4
"3","BARRA DE SANTANA","250157501C",28.8
"4","BAYEUX","250180701A",101.6
"5","BAYEUX","250180702A",86.6
"6","BAYEUX","250180703A",85
"7","CAAPORÃ","250300101A",125.4
"8","CABEDELO","250320901A",79.6
"9","CABEDELO","250320902A",86.4
"10","CABEDELO","250320903A",25.2
"11","CAMPINA GRANDE","250400901A",56
"12","CAMPINA GRANDE","250400902A",52.8
"13","CAMPINA GRANDE","250400903A",54.8
"14","CAMPINA GRANDE","250400904A",62
"15","CAMPINA GRANDE","250400905A",54.2
"16","CAMPINA GRANDE","250400906A",50.6
"17","CAMPINA GRANDE","250400907A",46.8
"18","CONCEIÇÃO","250440501C",0
"19","COREMAS","250480101A",103.2
"20","ESPERANÇA","250600401C",34.6
"21","JOÃO PESSOA","250750701A",107.6
"22","JOÃO PESSOA","250750702A",124.2
"23","JOÃO PESSOA","250750703A",140.4
"24","JOÃO PESSOA","250750704A",115.4
"25","JOÃO PESSOA","250750705A",103
"26","JOÃO PESSOA","250750706A",117.6
"27","JOÃO PESSOA","250750707A",54
"28","JUAZEIRINHO","250770501C",32.8
"29","MARI","250910701A",47
"30","MATARACA","250930501A",73.6
"31","MONTEIRO","250970101C",37.8
"32","MULUNGU","250980001A",38.2
"33","PATOS","251080801A",24.4
"34","PATOS","251080802A",18.8
"35","PIANCÓ","251130101C",0
"36","PITIMBU","251190501A",160.2
"37","POMBAL","251210101C",69.6
"38","QUEIMADAS","251250702U",39.6
"39","REMÍGIO","251270501C",28.2
"40","SANTA TERESINHA","251380201C",47
"41","SANTANA DE MANGUEIRA","251350501C",0.4
"42","SANTANA DOS GARROTES","251360401C",15.2
"43","SAPÉ","251530201A",58.6
"44","SOLEDADE","251610201C",20.4
"45","SOLÂNEA","251600301C",43.6
"46","SOUSA","251620101A",97
"47","SOUSA","251620101C",89.4
"48","SOUSA","251620102A",80.4
"49","SÃO BENTO","251390101A",10
"50","SÃO JOSÉ DA LAGOA TAPADA","251420602U",37.2
"51","SÃO JOÃO DO CARIRI","251400801C",52.8
"52","SÃO MAMEDE","251490901C",16
