"","municipio","codEstacao","PrecM"
"1","ALAGOA GRANDE","250030401A",4.2
"2","ALAGOINHA","250050201A",7.2
"3","BARRA DE SANTANA","250157501C",1.4
"4","BAYEUX","250180701A",52.6
"5","BAYEUX","250180702A",43.2
"6","BAYEUX","250180703A",38
"7","BREJO DO CRUZ","250280501C",0
"8","CAAPORÃ","250300101A",50.4
"9","CABEDELO","250320901A",50.8
"10","CABEDELO","250320902A",76.4
"11","CAMALAÚ","250390201C",0.2
"12","CAMPINA GRANDE","250400901A",5.8
"13","CAMPINA GRANDE","250400901C",1
"14","CAMPINA GRANDE","250400902A",9.6
"15","CAMPINA GRANDE","250400903A",8.6
"16","CAMPINA GRANDE","250400904A",7
"17","CAMPINA GRANDE","250400905A",8.2
"18","CAMPINA GRANDE","250400906A",6.2
"19","CAMPINA GRANDE","250400907A",7.4
"20","CATOLÉ DO ROCHA","250430602U",0
"21","CONCEIÇÃO","250440501C",0
"22","CONDADO","250450401C",0.4
"23","COREMAS","250480101A",0.2
"24","ESPERANÇA","250600401C",4.2
"25","ITAPORANGA","250700202U",0
"26","JOÃO PESSOA","250750701A",52
"27","JOÃO PESSOA","250750702A",47.2
"28","JOÃO PESSOA","250750703A",0
"29","JOÃO PESSOA","250750704A",53.2
"30","JOÃO PESSOA","250750705A",57
"31","JOÃO PESSOA","250750706A",0
"32","JOÃO PESSOA","250750707A",59
"33","JUAZEIRINHO","250770501C",0.6
"34","JUNCO DO SERIDÓ","250780401C",0.6
"35","JURU","250800001C",0
"36","MANAÍRA","250900801C",0
"37","MARI","250910701A",10
"38","MASSARANDUBA","250920601C",7.6
"39","MONTEIRO","250970101C",0
"40","MULUNGU","250980001A",3
"41","PATOS","251080801A",0
"42","PATOS","251080801C",0
"43","PATOS","251080802A",14.2
"44","PICUÍ","251140001C",0
"45","PITIMBU","251190501A",31.2
"46","POMBAL","251210101C",0.8
"47","QUEIMADAS","251250702U",5.8
"48","REMÍGIO","251270501C",6.2
"49","SALGADO DE SÃO FÉLIX","251310901C",4.8
"50","SANTA TERESINHA","251380201C",0
"51","SANTANA DE MANGUEIRA","251350501C",0
"52","SANTANA DOS GARROTES","251360401C",0
"53","SAPÉ","251530201A",13.6
"54","SOLEDADE","251610201C",0.2
"55","SOLÂNEA","251600301C",1.4
"56","SOUSA","251620101A",0
"57","SOUSA","251620101C",2.2
"58","SOUSA","251620102A",0.6
"59","SÃO BENTO","251390101A",0
"60","SÃO JOSÉ DA LAGOA TAPADA","251420602U",1.4
"61","SÃO MAMEDE","251490901C",0
"62","TAPEROÁ","251650802U",0.4
"63","TRIUNFO","251680501C",19.6
"64","UIRAÚNA","251690401C",36
"65","UMBUZEIRO","251700101C",3.4
