"","municipio","codEstacao","PrecM"
"1","ALAGOA GRANDE","250030401A",50.8
"2","ALAGOINHA","250050201A",77.8
"3","BARRA DE SANTANA","250157501C",38.4
"4","BAYEUX","250180701A",66
"5","BAYEUX","250180702A",87
"6","BAYEUX","250180703A",89.2
"7","CAAPORÃ","250300101A",31
"8","CABEDELO","250320901A",0
"9","CABEDELO","250320902A",62.2
"10","CABEDELO","250320903A",75
"11","CAMALAÚ","250390201C",8.8
"12","CAMPINA GRANDE","250400901A",78
"13","CAMPINA GRANDE","250400901C",42
"14","CAMPINA GRANDE","250400902A",84.8
"15","CAMPINA GRANDE","250400903A",71.2
"16","CAMPINA GRANDE","250400904A",59
"17","CAMPINA GRANDE","250400905A",67.4
"18","CAMPINA GRANDE","250400906A",72.8
"19","CAMPINA GRANDE","250400907A",57
"20","CONCEIÇÃO","250440501C",0
"21","CONDADO","250450401C",1.2
"22","COREMAS","250480101A",15.6
"23","ESPERANÇA","250600401C",20.4
"24","JOÃO PESSOA","250750701A",79.6
"25","JOÃO PESSOA","250750702A",84.2
"26","JOÃO PESSOA","250750703A",75.2
"27","JOÃO PESSOA","250750704A",70.2
"28","JOÃO PESSOA","250750705A",89.2
"29","JOÃO PESSOA","250750706A",79.8
"30","JOÃO PESSOA","250750707A",80.8
"31","JUAZEIRINHO","250770501C",16
"32","JUNCO DO SERIDÓ","250780401C",2.8
"33","JURU","250800001C",18.4
"34","MANAÍRA","250900801C",0.4
"35","MARI","250910701A",59.4
"36","MASSARANDUBA","250920601C",7
"37","MATARACA","250930501A",77.2
"38","MONTEIRO","250970101C",4.2
"39","MULUNGU","250980001A",46
"40","PATOS","251080801A",0.4
"41","PATOS","251080801C",0.4
"42","PATOS","251080802A",0
"43","PITIMBU","251190501A",24
"44","POMBAL","251210101C",2.2
"45","REMÍGIO","251270501C",49.6
"46","SALGADO DE SÃO FÉLIX","251310901C",0
"47","SANTA TERESINHA","251380201C",0
"48","SANTANA DE MANGUEIRA","251350501C",0.2
"49","SANTANA DOS GARROTES","251360401C",6.4
"50","SAPÉ","251530201A",56
"51","SOLEDADE","251610201C",26.8
"52","SOLÂNEA","251600301C",35.8
"53","SOUSA","251620101A",3
"54","SOUSA","251620102A",0.4
"55","SÃO BENTO","251390101A",2
"56","SÃO MAMEDE","251490901C",0.2
