"","municipio","codEstacao","PrecM"
"1","ALAGOA GRANDE","250030401A",231.8
"2","ALAGOINHA","250050201A",297.2
"3","BARRA DE SANTANA","250157501C",201
"4","BAYEUX","250180701A",595.2
"5","BAYEUX","250180702A",529.2
"6","BAYEUX","250180703A",531.2
"7","CAAPORÃ","250300101A",529.4
"8","CABEDELO","250320901A",511.2
"9","CABEDELO","250320902A",564.4
"10","CABEDELO","250320903A",24
"11","CAMPINA GRANDE","250400901A",208
"12","CAMPINA GRANDE","250400902A",215
"13","CAMPINA GRANDE","250400903A",220.4
"14","CAMPINA GRANDE","250400904A",192
"15","CAMPINA GRANDE","250400905A",62.4
"16","CAMPINA GRANDE","250400906A",219.4
"17","CAMPINA GRANDE","250400907A",198.8
"18","CONDADO","250450401C",3.8
"19","COREMAS","250480101A",92.2
"20","ESPERANÇA","250600401C",0
"21","JOÃO PESSOA","250750701A",259.6
"22","JOÃO PESSOA","250750702A",660.8
"23","JOÃO PESSOA","250750703A",556.4
"24","JOÃO PESSOA","250750704A",598.2
"25","JOÃO PESSOA","250750705A",683
"26","JOÃO PESSOA","250750706A",637.2
"27","JOÃO PESSOA","250750707A",407.2
"28","MARI","250910701A",258.4
"29","MATARACA","250930501A",303.2
"30","MONTEIRO","250970101C",41.2
"31","MULUNGU","250980001A",255.8
"32","PATOS","251080801A",64
"33","PATOS","251080801C",14.4
"34","PATOS","251080802A",71.8
"35","PITIMBU","251190501A",597.2
"36","QUEIMADAS","251250702U",22
"37","REMÍGIO","251270501C",17.6
"38","SANTA TERESINHA","251380201C",0
"39","SANTANA DE MANGUEIRA","251350501C",14.4
"40","SAPÉ","251530201A",267.4
"41","SOUSA","251620101A",86.6
"42","SOUSA","251620102A",91.4
"43","SÃO BENTO","251390101A",132.8
"44","SÃO JOSÉ DA LAGOA TAPADA","251420602U",60.2
"45","SÃO MAMEDE","251490901C",0.4
