"","municipio","codEstacao","PrecM"
"1","ALAGOA GRANDE","250030401A",107.6
"2","ALAGOINHA","250050201A",115.8
"3","BAYEUX","250180701A",198.4
"4","BAYEUX","250180702A",190.2
"5","BAYEUX","250180703A",197.8
"6","CAAPORÃ","250300101A",144.8
"7","CABEDELO","250320901A",219
"8","CABEDELO","250320902A",204.2
"9","CABEDELO","250320903A",213
"10","CAMPINA GRANDE","250400901A",70.6
"11","CAMPINA GRANDE","250400902A",103.6
"12","CAMPINA GRANDE","250400903A",89.6
"13","CAMPINA GRANDE","250400904A",114.8
"14","CAMPINA GRANDE","250400906A",76.4
"15","CAMPINA GRANDE","250400907A",92
"16","CATOLÉ DO ROCHA","250430602U",32.4
"17","CONCEIÇÃO","250440501C",1
"18","COREMAS","250480101A",25.2
"19","ESPERANÇA","250600401C",63.8
"20","JOÃO PESSOA","250750701A",179.2
"21","JOÃO PESSOA","250750702A",159.4
"22","JOÃO PESSOA","250750703A",143.8
"23","JOÃO PESSOA","250750705A",201.6
"24","JOÃO PESSOA","250750706A",204.2
"25","JOÃO PESSOA","250750707A",212.6
"26","JUAZEIRINHO","250770501C",40.6
"27","MARI","250910701A",0
"28","MATARACA","250930501A",0
"29","MONTEIRO","250970101C",0
"30","MULUNGU","250980001A",95.2
"31","PATOS","251080801A",57
"32","PATOS","251080802A",72.4
"33","PIANCÓ","251130101C",0
"34","PICUÍ","251140001C",82
"35","PITIMBU","251190501A",164.8
"36","POMBAL","251210101C",80.6
"37","REMÍGIO","251270501C",104.2
"38","SANTA TERESINHA","251380201C",37.4
"39","SANTANA DOS GARROTES","251360401C",29
"40","SAPÉ","251530201A",134.2
"41","SOLEDADE","251610201C",46.8
"42","SOLÂNEA","251600301C",0
"43","SOUSA","251620101A",98
"44","SOUSA","251620101C",62.8
"45","SOUSA","251620102A",80.6
"46","SÃO BENTO","251390101A",117
