"","municipio","codEstacao","PrecM"
"94","MARACANAÚ","230765001A",15.6
"95","MARACANAÚ","230765002A",5.6
"96","MARACANAÚ","230765003A",6.6
"97","MARACANAÚ","230765004A",6
"98","MARANGUAPE","230770001A",13.6
"99","MARANGUAPE","230770002A",5.6
"100","MARCO","230780901A",0.98
"101","MAURITI","230810401A",0
"102","MAURITI","230810401C",0
"103","MERUOCA","230820301A",8
"104","MILAGRES","230830201C",0.4
"105","MILHÃ","230835101C",12.8
"106","MISSÃO VELHA","230840101A",0
"107","MISSÃO VELHA","230840101C",10.6
"108","MOMBAÇA","230850001C",0
"109","MORADA NOVA","230870801C",0
"110","MORADA NOVA","230870802A",0
"111","MORADA NOVA","230870803A",0
"112","MORADA NOVA","230870804A",0
"113","MORADA NOVA","230870805A",0
"114","MORAÚJO","230880701A",0.4
"115","MORRINHOS","230890601A",0.2
"116","NOVA RUSSAS","230930001C",0
"117","OCARA","230945801C",0
"118","PACAJUS","230960701C",0
"119","PACOTI","230980501A",31.4
"120","PACUJÁ","230990401A",0.6
"121","PEDRA BRANCA","231050601A",10.6
"122","PEDRA BRANCA","231050601C",12.2
"123","PEDRA BRANCA","231050602A",10.06
"124","PENTECOSTE","231070401C",0
"125","PEREIRO","231080301C",5
"126","PIQUET CARNEIRO","231090201C",0.2
"127","QUIXADÁ","231130601C",0
"128","QUIXELÔ","231135501C",0
"129","QUIXERAMOBIM","231140501A",0
"130","QUIXERAMOBIM","231140501C",0
"131","QUIXERÉ","231150401A",0
"132","REDENÇÃO","231160301C",25.6
"133","RERIUTABA","231170201C",0
"134","RUSSAS","231180101A",1
"135","RUSSAS","231180102A",0.2
"136","SANTANA DO ACARAÚ","231200701A",0
"137","SANTANA DO ACARAÚ","231200702H",0
"138","SANTANA DO CARIRI","231210601C",0
"139","SENADOR POMPEU","231270001A",22.86
"140","SENADOR POMPEU","231270001C",0
"141","SOBRAL","231290801A",0.2
"142","SOBRAL","231290801C",0
"143","SOBRAL","231290802A",0.4
"144","SOBRAL","231290803A",0.98
"145","SOLONÓPOLE","231300501C",5.6
"146","SÃO BENEDITO","231230401C",0
"147","TABULEIRO DO NORTE","231310401A",0
"148","TARRAFAS","231325201C",0
"149","UMARI","231370801C",0
"150","UMIRIM","231375701C",0
"151","VIÇOSA DO CEARÁ","231410201A",1.2
"152","VIÇOSA DO CEARÁ","231410202A",0.6
"153","VÁRZEA ALEGRE","231400301C",0
