"","municipio","codEstacao","PrecM"
"1","ACARAÚ","230020001A",0
"2","ALCÂNTARAS","230050701C",0
"3","ALTO SANTO","230070501C",18.4
"4","AMONTADA","230075401A",0
"5","AMONTADA","230075401H",1770.6
"6","AMONTADA","230075402A",0.2
"7","AMONTADA","230075403A",0.4
"8","AURORA","230170301A",0
"9","BARBALHA","230190101C",0
"10","BATURITÉ","230210701A",1.8
"11","BATURITÉ","230210701C",0
"12","BELA CRUZ","230230501A",0
"13","BOA VIAGEM","230240401A",4.15
"14","CANINDÉ","230280002A",0
"15","CARIDADE","230300601A",0
"16","CARIRIAÇU","230320401C",0
"17","CAUCAIA","230370901A",3.16
"18","CAUCAIA","230370902A",1.79
"19","CAUCAIA","230370903A",0.59
"20","CAUCAIA","230370903H",2
"21","CAUCAIA","230370904A",1.98
"22","CAUCAIA","230370905A",1.99
"23","CAUCAIA","230370906A",1.58
"24","CHAVAL","230390701A",0
"25","COREAÚ","230400401A",1
"26","CRATEÚS","230410301A",0
"27","CRATEÚS","230410302A",0
"28","CRATO","230420201A",0.2
"29","CRATO","230420202A",0
"30","CRATO","230420204H",0
"31","FORQUILHA","230435001A",0.39
"32","FORTALEZA","230440001A",2.17
"33","FORTALEZA","230440004A",5.35
"34","FORTALEZA","230440005A",1.39
"35","FORTALEZA","230440005H",0
"36","FORTALEZA","230440006A",2.19
"37","FORTALEZA","230440007A",0
"38","FORTALEZA","230440008A",0
"39","FORTALEZA","230440009A",1.58
"40","FORTALEZA","230440010A",1.79
"41","FORTALEZA","230440011A",1.59
"42","FORTALEZA","230440014A",0
"43","FORTALEZA","230440016A",2.18
"44","GENERAL SAMPAIO","230460801C",14.2
"45","GRANJA","230470701A",11.6
"46","GRANJA","230470702A",0.2
"47","GROAÍRAS","230490506H",5.2
"48","ICÓ","230540701A",0
"49","ICÓ","230540701C",0
"50","ICÓ","230540702A",0.4
"51","IGUATU","230550601A",0.8
"52","IGUATU","230550602A",0.2
"53","IRAUÇUBA","230610801A",0.39
"54","ITAIÇABA","230620701A",0.4
"55","ITAPIPOCA","230640501C",1
"56","JAGUARUANA","230700701A",0
"57","JAGUARUANA","230700701C",0
"58","JAGUARUANA","230700702A",0
"59","JAGUARUANA","230700703A",0
"60","JAGUARUANA","230700704A",0
"61","JAGUARUANA","230700705A",0
"62","JATI","230720501C",0
"63","JUAZEIRO DO NORTE","230730401A",0
"64","JUAZEIRO DO NORTE","230730401C",0
"65","LAVRAS DA MANGABEIRA","230750201A",0
"66","LAVRAS DA MANGABEIRA","230750201C",0
"67","LAVRAS DA MANGABEIRA","230750207H",0.2
"68","LIMOEIRO DO NORTE","230760101A",0
"69","MADALENA","230763501A",0.6
"70","MARACANAÚ","230765002A",0.8
"71","MARACANAÚ","230765003A",1.2
"72","MARACANAÚ","230765004A",0
"73","MARANGUAPE","230770001A",7
"74","MARANGUAPE","230770002A",0.2
"75","MARCO","230780901A",0
"76","MASSAPÊ","230800501A",0
"77","MAURITI","230810401A",0
"78","MERUOCA","230820301A",3.4
"79","MISSÃO VELHA","230840101A",0
"80","MISSÃO VELHA","230840101C",0
"81","MOMBAÇA","230850001C",0
"82","MORADA NOVA","230870801C",0.2
"83","MORADA NOVA","230870802A",0.6
"84","MORADA NOVA","230870803A",1.97
"85","MORADA NOVA","230870804A",0.2
"86","MORADA NOVA","230870805A",0
"87","MORADA NOVA","230870809H",2415.6
"88","MORAÚJO","230880701A",0
"89","MORRINHOS","230890601A",0.42
"90","PACOTI","230980501A",5.2
"91","PACUJÁ","230990401A",0.4
"92","PEDRA BRANCA","231050601A",2
"93","PEDRA BRANCA","231050602A",9.87
"94","QUIXELÔ","231135501C",0
"95","QUIXERAMOBIM","231140501A",1.2
"96","QUIXERAMOBIM","231140501C",0
"97","QUIXERÉ","231150401A",1
"98","REDENÇÃO","231160301C",0
"99","RERIUTABA","231170201C",0
"100","RUSSAS","231180101A",0.2
"101","RUSSAS","231180102A",1
"102","SANTANA DO ACARAÚ","231200701A",0.2
"103","SANTANA DO ACARAÚ","231200702H",9.6
"104","SENADOR POMPEU","231270001A",4.35
"105","SOBRAL","231290801A",0.2
"106","SOBRAL","231290802A",0.4
"107","SÃO BENEDITO","231230401C",0
"108","TABULEIRO DO NORTE","231310401A",0
"109","TARRAFAS","231325201C",0
"110","UMARI","231370801C",0
"111","UMIRIM","231375701C",0
"112","VIÇOSA DO CEARÁ","231410201A",6.6
"113","VIÇOSA DO CEARÁ","231410202A",51
