"","municipio","codEstacao","PrecM"
"1","AMONTADA","230075402A",1.38
"2","AMONTADA","230075403A",0.79
"3","AURORA","230170301A",0
"4","BELA CRUZ","230230501A",0.2
"5","BOA VIAGEM","230240401A",34.6
"6","CAUCAIA","230370901A",10.42
"7","CAUCAIA","230370903A",0
"8","CAUCAIA","230370904A",10.28
"9","CAUCAIA","230370905A",6.69
"10","CAUCAIA","230370906A",10.04
"11","CRATO","230420201A",0
"12","CRATO","230420202A",0
"13","FORTALEZA","230440001A",12.38
"14","FORTALEZA","230440003A",11.43
"15","FORTALEZA","230440004A",9.47
"16","FORTALEZA","230440005A",12.83
"17","FORTALEZA","230440006A",0.2
"18","FORTALEZA","230440007A",11.42
"19","FORTALEZA","230440008A",6.3
"20","FORTALEZA","230440009A",12.77
"21","FORTALEZA","230440010A",11.62
"22","FORTALEZA","230440011A",14.56
"23","FORTALEZA","230440012A",7.29
"24","FORTALEZA","230440014A",9.44
"25","FORTALEZA","230440015A",0
"26","FORTALEZA","230440016A",13.76
"27","IRAUÇUBA","230610801A",0.2
"28","JAGUARUANA","230700701A",0
"29","JAGUARUANA","230700702A",0
"30","JAGUARUANA","230700703A",0
"31","JAGUARUANA","230700705A",0
"32","JAGUARUANA","230700706A",0
"33","JUAZEIRO DO NORTE","230730401A",1.58
"34","LIMOEIRO DO NORTE","230760101A",0
"35","MARCO","230780901A",0
"36","MASSAPÊ","230800501A",0.4
"37","MAURITI","230810401A",0.2
"38","MORADA NOVA","230870802A",0
"39","MORADA NOVA","230870803A",0
"40","MORADA NOVA","230870804A",0
"41","MORADA NOVA","230870805A",0
"42","MORRINHOS","230890601A",0
"43","PEDRA BRANCA","231050601A",20.67
"44","PEDRA BRANCA","231050602A",15.2
"45","QUIXERAMOBIM","231140501A",0
"46","SANTANA DO ACARAÚ","231200701A",0
"47","SOBRAL","231290801A",0
"48","SOBRAL","231290802A",0
"49","SOBRAL","231290803A",0
