"","municipio","codEstacao","PrecM"
"1","ACARAÚ","230020001A",0
"2","ALTO SANTO","230070501C",16.4
"3","AMONTADA","230075401A",0.6
"4","AMONTADA","230075402A",0
"5","AMONTADA","230075403A",0.79
"6","APUIARÉS","230090301U",4.6
"7","AURORA","230170301U",12.6
"8","BATURITÉ","230210701A",30.4
"9","BELA CRUZ","230230501A",451.74
"10","BOA VIAGEM","230240401A",18.41
"11","CANINDÉ","230280002A",3.8
"12","CARIDADE","230300601A",1.4
"13","CAUCAIA","230370901A",9.64
"14","CAUCAIA","230370902A",0
"15","CAUCAIA","230370903A",31.37
"16","CAUCAIA","230370903H",8.2
"17","CAUCAIA","230370906A",8.47
"18","CHAVAL","230390701A",3
"19","COREAÚ","230400401A",3.2
"20","CRATEÚS","230410301A",6.2
"21","CRATEÚS","230410301C",9.6
"22","CRATEÚS","230410302A",8
"23","CRATO","230420201A",7.13
"24","CRATO","230420202A",9.91
"25","CRATO","230420204H",8.4
"26","FORQUILHA","230435001A",2.37
"27","FORTALEZA","230440001A",5.32
"28","FORTALEZA","230440004A",11.23
"29","FORTALEZA","230440006A",0
"30","FORTALEZA","230440009A",10.84
"31","FORTALEZA","230440011A",14.43
"32","FORTALEZA","230440014A",9.45
"33","FORTALEZA","230440016A",7.89
"34","GENERAL SAMPAIO","230460801C",1.4
"35","GRANJA","230470701A",2.6
"36","GRANJA","230470702A",6.8
"37","GUARAMIRANGA","230510001C",0
"38","ICAPUÍ","230535701C",58.8
"39","ICÓ","230540701A",18.6
"40","ICÓ","230540702A",22
"41","IPUEIRAS","230590201U",1.2
"42","IRAUÇUBA","230610801A",10.05
"43","IRAUÇUBA","230610801C",0
"44","ITAIÇABA","230620701A",6.2
"45","ITAPIÚNA","230650401U",2
"46","JAGUARETAMA","230670201C",11.2
"47","JAGUARIBARA","230680101C",36.8
"48","JAGUARUANA","230700701A",11.82
"49","JAGUARUANA","230700701C",13.8
"50","JAGUARUANA","230700702A",9.64
"51","JAGUARUANA","230700703A",13.22
"52","JAGUARUANA","230700704A",12.6
"53","JAGUARUANA","230700705A",10.22
"54","JAGUARUANA","230700706A",12.99
"55","JARDIM","230710601U",47.8
"56","JATI","230720501C",0
"57","JUAZEIRO DO NORTE","230730401A",0.2
"58","LAVRAS DA MANGABEIRA","230750201A",24.6
"59","LAVRAS DA MANGABEIRA","230750207H",25.6
"60","LIMOEIRO DO NORTE","230760101A",32.9
"61","MADALENA","230763501A",25
"62","MADALENA","230763501U",2.2
"63","MARACANAÚ","230765001A",14.2
"64","MARACANAÚ","230765002A",10.4
"65","MARACANAÚ","230765003A",11.2
"66","MARACANAÚ","230765004A",12
"67","MARANGUAPE","230770001A",13.2
"68","MARANGUAPE","230770002A",4.2
"69","MARCO","230780901A",10.48
"70","MAURITI","230810401A",10.1
"71","MERUOCA","230820301A",13.6
"72","MISSÃO VELHA","230840101A",5
"73","MISSÃO VELHA","230840101C",0
"74","MORADA NOVA","230870801C",7.6
"75","MORADA NOVA","230870802A",55.51
"76","MORADA NOVA","230870803A",33.11
"77","MORADA NOVA","230870804A",60.41
"78","MORADA NOVA","230870805A",55.1
"79","MORADA NOVA","230870809H",178.8
"80","MORAÚJO","230880701A",9.2
"81","OCARA","230945801C",3.2
"82","PACAJUS","230960701C",20.8
"83","PACOTI","230980501A",40.8
"84","PACUJÁ","230990401A",10.4
"85","PARAMOTI","231040701C",5.6
"86","PEDRA BRANCA","231050601A",55.21
"87","PEDRA BRANCA","231050602A",85.38
"88","PIQUET CARNEIRO","231090201C",28.2
"89","QUIXELÔ","231135501C",0
"90","QUIXERAMOBIM","231140501A",62.2
"91","QUIXERAMOBIM","231140501C",73.6
"92","QUIXERÉ","231150401A",17.6
"93","REDENÇÃO","231160301C",0
"94","RUSSAS","231180101A",9.2
"95","RUSSAS","231180101U",0
"96","RUSSAS","231180102A",25.4
"97","SABOEIRO","231190001U",0
"98","SANTANA DO ACARAÚ","231200701A",8.69
"99","SANTANA DO ACARAÚ","231200701U",0
"100","SENADOR POMPEU","231270001A",70.9
"101","SOBRAL","231290801A",0.99
"102","SOBRAL","231290802A",0.8
"103","TABULEIRO DO NORTE","231310401A",26.8
"104","VIÇOSA DO CEARÁ","231410201A",19.4
"105","VIÇOSA DO CEARÁ","231410202A",10.4
