"","municipio","codEstacao","PrecM"
"1","ACARAÚ","230020001A",4.6
"2","ACARAÚ","230020002A",4.8
"3","ALCÂNTARAS","230050701C",1.2
"4","ALTO SANTO","230070501C",0
"5","AMONTADA","230075401A",0
"6","AMONTADA","230075402A",0
"7","AMONTADA","230075403A",2.76
"8","APUIARÉS","230090301U",0
"9","ARACATI","230110901C",0.2
"10","ARACOIABA","230120801C",0.6
"11","ARATUBA","230140601C",7.4
"12","ASSARÉ","230160401C",0
"13","AURORA","230170301A",6.1
"14","AURORA","230170301U",4.4
"15","BANABUIÚ","230185101C",0.8
"16","BARBALHA","230190101C",0
"17","BARRO","230200801C",0
"18","BATURITÉ","230210701A",9
"19","BATURITÉ","230210701C",0.4
"20","BELA CRUZ","230230501A",0.39
"21","BOA VIAGEM","230240401A",1.19
"22","BREJO SANTO","230250301C",0
"23","CAMPOS SALES","230270101C",0
"24","CANINDÉ","230280001A",5
"25","CANINDÉ","230280001C",10.8
"26","CANINDÉ","230280002A",0.4
"27","CAPISTRANO","230290901C",3.8
"28","CARIDADE","230300601A",0
"29","CARIDADE","230300601U",2
"30","CARIRIAÇU","230320401C",0
"31","CARIRÉ","230310501C",0.4
"32","CATARINA","230360001C",2
"33","CAUCAIA","230370901A",14.82
"34","CAUCAIA","230370902A",12.45
"35","CAUCAIA","230370903A",9.26
"36","CAUCAIA","230370903H",0.2
"37","CAUCAIA","230370904A",0
"38","CAUCAIA","230370905A",0
"39","CEDRO","230380801U",36.6
"40","CHAVAL","230390701A",0
"41","COREAÚ","230400401A",0
"42","COREAÚ","230400401C",0
"43","CRATEÚS","230410301A",0
"44","CRATEÚS","230410301C",0
"45","CRATEÚS","230410302A",98.6
"46","CRATO","230420201A",0
"47","CRATO","230420202A",295.83
"48","FARIAS BRITO","230430101C",0
"49","FORQUILHA","230435001A",0
"50","FORQUILHA","230435001C",0.4
"51","FORTALEZA","230440001A",8.67
"52","FORTALEZA","230440003A",0
"53","FORTALEZA","230440004A",19.52
"54","FORTALEZA","230440005A",0
"55","FORTALEZA","230440006A",14.58
"56","FORTALEZA","230440008A",0
"57","FORTALEZA","230440009A",15.58
"58","FORTALEZA","230440010A",9.19
"59","FORTALEZA","230440011A",18.55
"60","FORTALEZA","230440012A",0
"61","FORTALEZA","230440015A",10.87
"62","FORTALEZA","230440016A",18.75
"63","FRECHEIRINHA","230450901C",0
"64","GENERAL SAMPAIO","230460801C",0
"65","GRANJA","230470702A",0.4
"66","GROAÍRAS","230490506H",0.2
"67","GUARACIABA DO NORTE","230500101C",6.6
"68","IBICUITINGA","230533201C",0
"69","ICAPUÍ","230535701C",0.2
"70","ICÓ","230540701A",19.8
"71","ICÓ","230540701C",1.8
"72","ICÓ","230540702A",0
"73","IGUATU","230550601A",25
"74","IGUATU","230550602A",11
"75","IPAPORANGA","230565401C",1.4
"76","IRACEMA","230600901C",0
"77","IRAUÇUBA","230610801A",0
"78","ITAIÇABA","230620701A",0
"79","ITAPAGÉ","230630601C",0.2
"80","ITAPIPOCA","230640501C",9.8
"81","ITAPIÚNA","230650401U",3.4
"82","ITATIRA","230660301C",0.2
"83","JAGUARETAMA","230670201C",0
"84","JAGUARIBARA","230680101C",0
"85","JAGUARIBE","230690001C",0
"86","JAGUARUANA","230700701A",0
"87","JAGUARUANA","230700701C",0
"88","JAGUARUANA","230700702A",0
"89","JAGUARUANA","230700703A",1.57
"90","JAGUARUANA","230700704A",0
"91","JAGUARUANA","230700705A",0
"92","JAGUARUANA","230700706A",0
"93","JATI","230720501C",0
"94","JUAZEIRO DO NORTE","230730401A",0
"95","JUAZEIRO DO NORTE","230730401C",0
"96","JUCÁS","230740301C",19.4
"97","LAVRAS DA MANGABEIRA","230750201A",0
"98","LAVRAS DA MANGABEIRA","230750201C",0
"99","LAVRAS DA MANGABEIRA","230750207H",0.8
"100","LIMOEIRO DO NORTE","230760101A",0
"101","LIMOEIRO DO NORTE","230760101C",0
"102","MADALENA","230763501A",0.4
"103","MADALENA","230763501U",3.4
"104","MARACANAÚ","230765001A",5.4
"105","MARACANAÚ","230765002A",0.2
"106","MARACANAÚ","230765003A",4
"107","MARACANAÚ","230765004A",1
"108","MARANGUAPE","230770001A",0.2
"109","MARANGUAPE","230770002A",6.2
"110","MARCO","230780901A",1.97
"111","MASSAPÊ","230800501A",0.2
"112","MASSAPÊ","230800501C",0
"113","MAURITI","230810401A",0
"114","MAURITI","230810401C",0
"115","MERUOCA","230820301A",1.4
"116","MILAGRES","230830201C",0
"117","MILHÃ","230835101C",4.6
"118","MISSÃO VELHA","230840101A",0
"119","MISSÃO VELHA","230840101C",0
"120","MOMBAÇA","230850001C",0
"121","MORADA NOVA","230870801C",0
"122","MORADA NOVA","230870802A",0.2
"123","MORADA NOVA","230870803A",0.2
"124","MORADA NOVA","230870804A",0.2
"125","MORADA NOVA","230870805A",0.4
"126","MORAÚJO","230880701A",0.2
"127","MORRINHOS","230890601A",0
"128","NOVA RUSSAS","230930001C",0
"129","OCARA","230945801C",2.8
"130","PACAJUS","230960701C",0.6
"131","PACOTI","230980501A",28.6
"132","PACUJÁ","230990401A",0
"133","PEDRA BRANCA","231050601A",0.6
"134","PEDRA BRANCA","231050601C",0.6
"135","PEDRA BRANCA","231050602A",1.39
"136","PENTECOSTE","231070401C",0.8
"137","PEREIRO","231080301C",3.6
"138","PIQUET CARNEIRO","231090201C",0
"139","QUIXADÁ","231130601C",0
"140","QUIXELÔ","231135501C",0
"141","QUIXERAMOBIM","231140501A",0.2
"142","QUIXERAMOBIM","231140501C",0
"143","QUIXERÉ","231150401A",0
"144","REDENÇÃO","231160301C",3.4
"145","RERIUTABA","231170201C",2.8
"146","RUSSAS","231180101A",1
"147","SALITRE","231195901U",0
"148","SANTANA DO ACARAÚ","231200701A",0.2
"149","SANTANA DO ACARAÚ","231200702H",0.2
"150","SANTANA DO CARIRI","231210601C",0.4
"151","SENADOR POMPEU","231270001A",5.91
"152","SENADOR POMPEU","231270001C",0
"153","SOBRAL","231290801A",0
"154","SOBRAL","231290802A",0
"155","SOBRAL","231290803A",0
"156","SOLONÓPOLE","231300501C",2.6
"157","SÃO BENEDITO","231230401C",2.4
"158","TABULEIRO DO NORTE","231310401A",0
"159","TABULEIRO DO NORTE","231310401C",0
"160","TAMBORIL","231320301C",0
"161","TARRAFAS","231325201C",0.2
"162","TAUÁ","231330201C",0
"163","TEJUÇUOCA","231335101C",0
"164","UBAJARA","231360901C",4.6
"165","UMARI","231370801C",3.2
"166","UMIRIM","231375701C",0
"167","VIÇOSA DO CEARÁ","231410201A",0.2
"168","VIÇOSA DO CEARÁ","231410202A",0.4
"169","VÁRZEA ALEGRE","231400301C",1.4
