"","municipio","codEstacao","PrecM"
"1","AMONTADA","230075401A",2.376726661
"2","AMONTADA","230075402A",6.125761327
"3","AMONTADA","230075403A",9.460881122
"4","AURORA","230170301A",4.526896588
"5","BELA CRUZ","230230501A",2.164725125
"6","BOA VIAGEM","230240401A",4.530683857
"7","CAUCAIA","230370901A",11.462646831
"8","CAUCAIA","230370902A",7.15608
"9","CAUCAIA","230370903A",3.973684462
"10","CAUCAIA","230370904A",5.16929359
"11","CAUCAIA","230370905A",11.052714793
"12","CAUCAIA","230370906A",11.067042255
"13","CRATO","230420201A",0.4
"14","CRATO","230420202A",0.39352976
"15","FORQUILHA","230435001A",0
"16","FORTALEZA","230440001A",5.920349125
"17","FORTALEZA","230440002A",11.682017536
"18","FORTALEZA","230440003A",0.4
"19","FORTALEZA","230440004A",11.245713491
"20","FORTALEZA","230440005A",3.77072
"21","FORTALEZA","230440006A",8.095881525
"22","FORTALEZA","230440007A",4.944055671
"23","FORTALEZA","230440008A",1.19268
"24","FORTALEZA","230440009A",7.884671868
"25","FORTALEZA","230440010A",6.130349043
"26","FORTALEZA","230440011A",9.870322762
"27","FORTALEZA","230440012A",0
"28","FORTALEZA","230440013A",7.5567433
"29","FORTALEZA","230440014A",1.778445093
"30","FORTALEZA","230440015A",10.271292608
"31","FORTALEZA","230440016A",7.327242059
"32","IRAUÇUBA","230610801A",0
"33","JAGUARUANA","230700701A",0
"34","JAGUARUANA","230700703A",0
"35","JAGUARUANA","230700704A",0
"36","JAGUARUANA","230700705A",0
"37","JAGUARUANA","230700706A",0.2
"38","JUAZEIRO DO NORTE","230730401A",0.98902
"39","LIMOEIRO DO NORTE","230760101A",0
"40","MARCO","230780901A",5.317943965
"41","MASSAPÊ","230800501A",0.2
"42","MAURITI","230810401A",0.2
"43","MORADA NOVA","230870802A",0
"44","MORADA NOVA","230870803A",0
"45","MORADA NOVA","230870804A",0
"46","MORADA NOVA","230870805A",0
"47","MORRINHOS","230890601A",1.37804
"48","PEDRA BRANCA","231050601A",13.409899199
"49","PEDRA BRANCA","231050602A",2.967311105
"50","QUIXERAMOBIM","231140501A",0.2
"51","SANTANA DO ACARAÚ","231200701A",0
"52","SENADOR POMPEU","231270001A",0
"53","SOBRAL","231290801A",0
"54","SOBRAL","231290802A",0
"55","SOBRAL","231290803A",0
