"","municipio","codEstacao","PrecM"
"1","ACARAÚ","230020001A",0
"2","ACOPIARA","230030901U",0.6
"3","ALTO SANTO","230070501C",0
"4","AMONTADA","230075401A",0.39
"5","AMONTADA","230075402A",0
"6","AMONTADA","230075403A",3.35
"7","ARACOIABA","230120801C",2.6
"8","BARBALHA","230190101C",0
"9","BARRO","230200801C",0
"10","BATURITÉ","230210701A",1
"11","BELA CRUZ","230230501A",239.92
"12","BOA VIAGEM","230240401A",2.78
"13","CAMPOS SALES","230270101C",0
"14","CANINDÉ","230280002A",0.2
"15","CAUCAIA","230370901A",11.09
"16","CAUCAIA","230370902A",10.48
"17","CAUCAIA","230370903A",16.01
"18","CAUCAIA","230370903H",10.2
"19","CAUCAIA","230370904A",0
"20","CAUCAIA","230370905A",15.77
"21","CAUCAIA","230370906A",9.69
"22","CEDRO","230380801U",0
"23","CHAVAL","230390701A",0
"24","COREAÚ","230400401A",0
"25","CRATEÚS","230410301A",3.2
"26","CRATEÚS","230410301C",0
"27","CRATEÚS","230410302A",1.4
"28","CRATO","230420201A",99.89
"29","CRATO","230420202A",0
"30","CRATO","230420204H",6.6
"31","FORQUILHA","230435001A",0.2
"32","FORTALEZA","230440001A",1.59
"33","FORTALEZA","230440004A",11.88
"34","FORTALEZA","230440005A",0
"35","FORTALEZA","230440006A",0
"36","FORTALEZA","230440008A",1.38
"37","FORTALEZA","230440009A",13.24
"38","FORTALEZA","230440010A",9.89
"39","FORTALEZA","230440011A",8.89
"40","FORTALEZA","230440014A",15.01
"41","FORTALEZA","230440016A",0
"42","GRANJA","230470701A",0
"43","GRANJA","230470702A",0
"44","GUARAMIRANGA","230510001C",6.6
"45","ICÓ","230540701A",2.8
"46","ICÓ","230540702A",2
"47","IGUATU","230550601A",2.4
"48","ITAPIÚNA","230650401U",0
"49","JAGUARETAMA","230670201C",0
"50","JAGUARUANA","230700701A",0
"51","JAGUARUANA","230700704A",0
"52","JAGUARUANA","230700705A",0
"53","JUAZEIRO DO NORTE","230730401A",35.53
"54","JUAZEIRO DO NORTE","230730401C",1
"55","LAVRAS DA MANGABEIRA","230750201A",11.6
"56","LAVRAS DA MANGABEIRA","230750207H",15.8
"57","LIMOEIRO DO NORTE","230760101A",0.2
"58","MADALENA","230763501A",2.4
"59","MADALENA","230763501U",0.4
"60","MARACANAÚ","230765001A",34.4
"61","MARACANAÚ","230765002A",7.2
"62","MARACANAÚ","230765003A",8
"63","MARACANAÚ","230765004A",14.2
"64","MARANGUAPE","230770001A",11
"65","MARANGUAPE","230770002A",5.4
"66","MARCO","230780901A",0
"67","MAURITI","230810401A",10.44
"68","MERUOCA","230820301A",2
"69","MORADA NOVA","230870802A",0.4
"70","MORADA NOVA","230870804A",0.2
"71","MORAÚJO","230880701A",0
"72","PACAJUS","230960701C",4.2
"73","PACOTI","230980501A",21.4
"74","PARAMOTI","231040701C",0
"75","PEDRA BRANCA","231050601A",1.4
"76","PEDRA BRANCA","231050602A",2.56
"77","PIQUET CARNEIRO","231090201C",0
"78","QUIXADÁ","231130601C",3.2
"79","QUIXERAMOBIM","231140501A",2.6
"80","QUIXERAMOBIM","231140501C",0.8
"81","QUIXERÉ","231150401A",0
"82","REDENÇÃO","231160301C",0.6
"83","RUSSAS","231180102A",0
"84","SANTANA DO CARIRI","231210601C",2.8
"85","SENADOR POMPEU","231270001A",5.33
"86","SOBRAL","231290801A",12.79
"87","VIÇOSA DO CEARÁ","231410201A",4
"88","VIÇOSA DO CEARÁ","231410202A",1
"89","VÁRZEA ALEGRE","231400301C",1
