"","municipio","codEstacao","PrecM"
"171","RIO FORMOSO","261190302A",17.8
"172","SAIRÉ","261200001A",46.8
"173","SANHARÓ","261240601A",20.4
"174","SANTA CRUZ DO CAPIBARIBE","261250501A",13.51
"175","SANTA MARIA DO CAMBUCÁ","261270301A",41.27
"176","SERRA TALHADA","261390901C",0
"177","SERTÂNIA","261410501C",0.2
"178","SIRINHAÉM","261420401A",142.07
"179","SÃO BENEDITO DO SUL","261290101A",70.84
"180","SÃO BENTO DO UNA","261300801C",24.6
"181","SÃO JOAQUIM DO MONTE","261330501A",48.59
"182","SÃO JOAQUIM DO MONTE","261330501U",13.2
"183","SÃO JOSÉ DO EGITO","261360201C",0
"184","SÃO LOURENÇO DA MATA","261370101A",113.68
"185","SÃO LOURENÇO DA MATA","261370102A",102.4
"186","SÃO LOURENÇO DA MATA","261370103A",71.23
"187","SÃO LOURENÇO DA MATA","261370104A",124
"188","SÃO LOURENÇO DA MATA","261370105A",110.46
"189","SÃO VICENTE FERRER","261380001A",85.37
"190","TAMANDARÉ","261485702A",230.62
"191","TAQUARITINGA DO NORTE","261500301C",0
"192","TIMBAÚBA","261530001A",29.46
"193","TIMBAÚBA","261530002A",6.51
"194","TRACUNHAÉM","261550801A",24.95
"195","TUPARETAMA","261590401C",0
"196","VICÊNCIA","261630801A",50.49
"197","VICÊNCIA","261630802A",13.45
"198","VITÓRIA DE SANTO ANTÃO","261640702A",31.38
"199","VITÓRIA DE SANTO ANTÃO","261640703A",32.85
"200","VITÓRIA DE SANTO ANTÃO","261640704A",27.18
"201","VITÓRIA DE SANTO ANTÃO","261640705A",109.66
"202","XEXÉU","261650601A",265.35
"203","ÁGUA PRETA","260040101A",109.14
"204","ÁGUAS BELAS","260050001A",93.29
"205","ÁGUAS BELAS","260050002A",3.22
