"","municipio","codEstacao","PrecM"
"1","ABREU E LIMA","260005401A",175.23
"2","ABREU E LIMA","260005402A",145.82
"3","AFOGADOS DA INGAZEIRA","260010401A",0
"4","AFRÂNIO","260020301A",0.2
"5","AFRÂNIO","260020301U",12.4
"6","ALAGOINHA","260060901U",37.4
"7","ALIANÇA","260070801A",69.29
"8","ALTINHO","260080701A",50.4
"9","ALTINHO","260080702A",53.16
"10","AMARAJI","260090601A",161.55
"11","ANGELIM","260100301A",57.05
"12","ARARIPINA","260110201A",0
"13","ARAÇOIABA","260105201A",125.24
"14","ARCOVERDE","260120101C",0
"15","BARRA DE GUABIRABA","260130001A",89.06
"16","BARREIROS","260140901A",102.24
"17","BARREIROS","260140902A",90.87
"18","BARREIROS","260140903A",105.58
"19","BELO JARDIM","260170601C",21.4
"20","BELÉM DE MARIA","260150802A",116.35
"21","BETÂNIA","260180501A",0.2
"22","BEZERROS","260190401A",24.26
"23","BEZERROS","260190401C",24
"24","BODOCÓ","260200101C",0.6
"25","BOM CONSELHO","260210001C",27.4
"26","BONITO","260230801A",118.19
"27","BREJINHO","260250601A",2.62
"28","BREJO DA MADRE DE DEUS","260260501C",13.2
"29","BREJÃO","260240701C",6
"30","BUENOS AIRES","260270401A",51.64
"31","BUÍQUE","260280301A",19.65
"32","CABO DE SANTO AGOSTINHO","260290203A",25.62
"33","CABO DE SANTO AGOSTINHO","260290204A",85.91
"34","CABROBÓ","260300901A",0.2
"35","CABROBÓ","260300901C",0
"36","CABROBÓ","260300902A",14.62
"37","CACHOEIRINHA","260310801A",28.75
"38","CACHOEIRINHA","260310802A",27.94
"39","CAETÉS","260320701A",30.56
"40","CAETÉS","260320701C",13.2
"41","CALÇADO","260330601A",26.05
"42","CAMARAGIBE","260345401A",105.07
"43","CAMARAGIBE","260345402A",133.16
"44","CAMARAGIBE","260345403A",168.09
"45","CAMARAGIBE","260345404A",154.59
"46","CAMARAGIBE","260345405A",147.41
"47","CAMARAGIBE","260345406A",145.06
"48","CAMOCIM DE SÃO FÉLIX","260350401A",62.61
"49","CAMUTANGA","260360301A",2.6
"50","CAPOEIRAS","260380101A",31.81
"51","CARNAÍBA","260390001C",0
"52","CARUARU","260410601A",17.72
"53","CARUARU","260410602A",17.38
"54","CARUARU","260410603A",22.43
"55","CARUARU","260410605A",28.65
"56","CARUARU","260410606A",76.71
"57","CARUARU","260410607A",24.8
"58","CARUARU","260410608A",24.48
"59","CASINHAS","260415501A",47.89
"60","CATENDE","260420501A",90.52
"61","CATENDE","260420502A",96.37
"62","CATENDE","260420503A",119.47
"63","CATENDE","260420504A",101.17
"64","CHÃ DE ALEGRIA","260440301A",64.42
"65","CHÃ GRANDE","260450201A",106
"66","CONDADO","260460101A",99.77
"67","CORRENTES","260470001A",71.74
"68","CORRENTES","260470001C",1.4
"69","CORTÊS","260480901A",100.76
"70","CORTÊS","260480902A",130.19
"71","CUSTÓDIA","260510301A",2.77
"72","CUSTÓDIA","260510301C",3
"73","DORMENTES","260515201A",2.98
"74","DORMENTES","260515201C",0
"75","ESCADA","260520201A",75.5
"76","ESCADA","260520202H",58.2
"77","EXU","260530101C",0
"78","FEIRA NOVA","260540001A",40.7
"79","FERREIROS","260550901A",52.38
"80","FLORES","260560801A",0.2
"81","FLORES","260560801C",0.2
"82","FLORESTA","260570701A",6.6
"83","FLORESTA","260570702A",0.2
"84","FREI MIGUELINHO","260580601C",22.2
"85","GAMELEIRA","260590501A",92.64
"86","GAMELEIRA","260590502A",99.68
"87","GARANHUNS","260600201C",35
"88","GLÓRIA DO GOITÁ","260610101A",45.01
"89","GLÓRIA DO GOITÁ","260610102A",48.6
"90","GOIANA","260620001A",112.4
"91","GOIANA","260620002A",122.6
"92","GOIANA","260620003A",184.53
"93","GRANITO","260630901C",0
"94","GRAVATÁ","260640801C",36.2
"95","IATI","260650701A",19.46
"96","IATI","260650701C",2.8
"97","IBIMIRIM","260660601A",2.36
"98","IBIMIRIM","260660601C",0.2
"99","IGARASSU","260680403A",161.7
"100","IGARASSU","260680404A",161.24
"101","IGARASSU","260680405A",150.58
"102","IGARASSU","260680406A",154.79
"103","IGUARACI","260690301A",0
"104","IGUARACI","260690301C",0
"105","ILHA DE ITAMARACÁ","260760401A",153.23
"106","INGAZEIRA","260710901U",0.6
"107","IPOJUCA","260720801A",76.58
"108","IPOJUCA","260720802A",96.94
"109","IPOJUCA","260720803A",54.73
"110","IPOJUCA","260720804A",79.51
"111","IPOJUCA","260720805A",97.12
"112","IPUBI","260730701A",2.2
"113","IPUBI","260730702A",1.8
"114","IPUBI","260730703A",2.18
"115","ITACURUBA","260740601A",1.77
"116","ITACURUBA","260740601C",1.2
"117","ITAMBÉ","260765301A",119.96
"118","ITAMBÉ","260765302A",87.91
"119","ITAPETIM","260770301A",1.4
"120","ITAPISSUMA","260775201A",129.51
"121","ITAQUITINGA","260780201A",104.08
"122","ITAÍBA","260750501U",25.8
"123","JABOATÃO DOS GUARARAPES","260790101A",95.21
"124","JABOATÃO DOS GUARARAPES","260790102A",129.58
"125","JABOATÃO DOS GUARARAPES","260790103A",107.39
"126","JABOATÃO DOS GUARARAPES","260790104A",92.18
"127","JABOATÃO DOS GUARARAPES","260790106A",33.73
"128","JABOATÃO DOS GUARARAPES","260790107A",113.75
"129","JABOATÃO DOS GUARARAPES","260790108A",118.14
"130","JABOATÃO DOS GUARARAPES","260790109A",84.07
"131","JABOATÃO DOS GUARARAPES","260790110A",120.8
"132","JAQUEIRA","260795001A",76.44
"133","JAQUEIRA","260795002A",83.71
"134","JAQUEIRA","260795004H",19.6
"135","JATAÚBA","260800801C",0.6
"136","JATOBÁ","260805701C",25
"137","JOAQUIM NABUCO","260820602A",67.97
"138","JOÃO ALFREDO","260810701A",55.6
"139","JUPI","260830501A",29.21
"140","JUREMA","260840401A",52.2
"141","JUREMA","260840401C",43.4
"142","LAGOA DE ITAENGA","260850301A",77.27
"143","LAGOA DO CARRO","260845301A",67.84
"144","LAGOA DO OURO","260860201A",93.36
"145","LAGOA DOS GATOS","260870101A",60.08
"146","LAGOA GRANDE","260875001A",2.77
"147","LAGOA GRANDE","260875001U",2.8
"148","LAJEDO","260880001A",27.6
"149","LAJEDO","260880001C",23.6
"150","LIMOEIRO","260890901A",53.39
"151","MACAPARANA","260900601A",78.05
"152","MACHADOS","260910501A",76.95
"153","MANARI","260915401C",16.8
"154","MARAIAL","260920401A",85.31
"155","MARAIAL","260920402A",115.02
"156","MIRANDIBA","260930301C",0.4
"157","MOREILÂNDIA","261430301A",0.4
"158","MORENO","260940201A",81.49
"159","MORENO","260940202A",65.31
"160","NAZARÉ DA MATA","260950101A",57.27
"161","NAZARÉ DA MATA","260950102A",58.98
"162","NAZARÉ DA MATA","260950103A",56.94
"163","NAZARÉ DA MATA","260950104A",76.97
"164","OLINDA","260960001A",139.27
"165","OLINDA","260960002A",154.96
"166","OLINDA","260960003A",144.19
"167","OLINDA","260960004A",136.14
"168","OLINDA","260960005A",152.09
"169","OROBÓ","260970901C",81.6
"170","OROCÓ","260980801A",1
"171","OROCÓ","260980801C",4.2
"172","OURICURI","260990701C",0.4
"173","PALMARES","261000402A",92.74
"174","PALMEIRINA","261010301A",92.54
"175","PALMEIRINA","261010301U",68
"176","PANELAS","261020201A",40.41
"177","PARANATAMA","261030101A",49.85
"178","PARNAMIRIM","261040001A",0
"179","PARNAMIRIM","261040001C",5
"180","PARNAMIRIM","261040002A",2.79
"181","PASSIRA","261050901A",22.1
"182","PAUDALHO","261060801A",79.73
"183","PAUDALHO","261060802A",59.67
"184","PAULISTA","261070702A",162.5
"185","PAULISTA","261070703A",72.51
"186","PAULISTA","261070704A",128.63
"187","PAULISTA","261070705A",108.65
"188","PAULISTA","261070706A",0
"189","PEDRA","261080601A",11.88
"190","PEDRA","261080601C",11.2
"191","PESQUEIRA","261090501C",10.2
"192","PETROLINA","261110101A",2
"193","PETROLINA","261110101C",2
"194","PETROLINA","261110102A",2
"195","PETROLINA","261110102C",0.8
"196","PETROLINA","261110103A",1.8
"197","PETROLINA","261110103C",2.6
"198","PETROLINA","261110104A",1.6
"199","PETROLINA","261110105A",0
"200","PETROLINA","261110106A",0
"201","POMBOS","261130901A",30.4
"202","POMBOS","261130902A",71.84
"203","POÇÃO","261120001A",14.2
"204","PRIMAVERA","261140801A",109.76
"205","PRIMAVERA","261140802A",115.25
"206","QUIPAPÁ","261150701A",61.48
"207","QUIPAPÁ","261150702A",71.12
"208","QUIPAPÁ","261150703A",66.36
"209","QUIXABA","261153301A",0
"210","RECIFE","261160601A",156.68
"211","RECIFE","261160603A",159.04
"212","RECIFE","261160604A",124.8
"213","RECIFE","261160605A",67.57
"214","RECIFE","261160606A",144.45
"215","RECIFE","261160607A",130.37
"216","RECIFE","261160608A",140.43
"217","RECIFE","261160609A",139.89
"218","RECIFE","261160610A",155.77
"219","RECIFE","261160613A",125.37
"220","RECIFE","261160614A",133.88
"221","RECIFE","261160615A",104.24
"222","RECIFE","261160616A",72.83
"223","RECIFE","261160617A",141.43
"224","RECIFE","261160618A",124.03
"225","RECIFE","261160619A",160.91
"226","RECIFE","261160620A",116.6
"227","RECIFE","261160621A",150
"228","RECIFE","261160622A",144.8
"229","RECIFE","261160623A",121.47
"230","RIACHO DAS ALMAS","261170501A",15.68
"231","RIBEIRÃO","261180401A",101.05
"232","RIBEIRÃO","261180402A",112.76
"233","RIO FORMOSO","261190301A",142.1
"234","RIO FORMOSO","261190302A",96.18
"235","RIO FORMOSO","261190303A",165.7
"236","SAIRÉ","261200001A",68
"237","SALGADINHO","261210901C",38.6
