"","municipio","codEstacao","PrecM"
"98","NAZARÉ DA MATA","260950102A",66.95
"99","NAZARÉ DA MATA","260950103A",50.84
"100","OLINDA","260960001A",135.34
"101","OLINDA","260960002A",183.99
"102","OLINDA","260960003A",198.63
"103","OLINDA","260960004A",146.01
"104","OLINDA","260960005A",131.67
"105","OROBÓ","260970901C",45.6
"106","OROCÓ","260980801A",4.75
"107","OROCÓ","260980801C",6.2
"108","OURICURI","260990701C",12
"109","PALMARES","261000401A",197.51
"110","PALMARES","261000402A",182.46
"111","PARNAMIRIM","261040001C",18
"112","PAULISTA","261070702A",123.47
"113","PAULISTA","261070703A",171.08
"114","PAULISTA","261070704A",179.03
"115","PAULISTA","261070705A",156.03
"116","PAULISTA","261070706A",141.37
"117","PEDRA","261080601C",21.2
"118","PESQUEIRA","261090501C",21.6
"119","PETROLINA","261110101A",0
"120","PETROLINA","261110101C",0.4
"121","PETROLINA","261110102A",0.8
"122","PETROLINA","261110103A",0.4
"123","PETROLINA","261110103C",4.2
"124","PETROLINA","261110104A",0
"125","POMBOS","261130901A",74
"126","POÇÃO","261120001A",56.2
"127","PRIMAVERA","261140801A",179.09
"128","QUIPAPÁ","261150701A",86.82
"129","QUIPAPÁ","261150702A",72.7
"130","QUIPAPÁ","261150703A",74.39
"131","RECIFE","261160601A",142.95
"132","RECIFE","261160603A",169
"133","RECIFE","261160604A",142.92
"134","RECIFE","261160605A",127.44
"135","RECIFE","261160606A",156.14
"136","RECIFE","261160607A",163.15
"137","RECIFE","261160608A",162.3
"138","RECIFE","261160609A",33.63
"139","RECIFE","261160610A",175.08
"140","RECIFE","261160612A",156.42
"141","RECIFE","261160613A",81
"142","RECIFE","261160614A",153.23
"143","RECIFE","261160615A",153.96
"144","RECIFE","261160616A",178.13
"145","RECIFE","261160617A",155.23
"146","RECIFE","261160618A",160.41
"147","RECIFE","261160619A",171.5
"148","RECIFE","261160620A",213.6
"149","RECIFE","261160621A",142
"150","RECIFE","261160622A",182.6
"151","RIBEIRÃO","261180401A",130.59
"152","RIO FORMOSO","261190301A",157.61
"153","RIO FORMOSO","261190302A",123
"154","SAIRÉ","261200001A",77.2
"155","SALGUEIRO","261220801C",18.6
"156","SANHARÓ","261240601A",36
"157","SANHARÓ","261240601C",15
"158","SANTA FILOMENA","261255401C",12.4
"159","SERRA TALHADA","261390901C",6.6
"160","SERRITA","261400601U",20.2
"161","SERTÂNIA","261410501C",5.8
"162","SERTÂNIA","261410502C",4.4
"163","SIRINHAÉM","261420401A",193.3
"164","SÃO BENEDITO DO SUL","261290101A",70.19
"165","SÃO BENTO DO UNA","261300801C",18.8
"166","SÃO JOAQUIM DO MONTE","261330501A",66.69
"167","SÃO JOSÉ DO BELMONTE","261350301C",2.2
"168","SÃO JOSÉ DO EGITO","261360201C",2.2
"169","SÃO LOURENÇO DA MATA","261370101A",113.65
"170","SÃO LOURENÇO DA MATA","261370102A",88.66
"171","SÃO LOURENÇO DA MATA","261370103A",105.77
"172","SÃO LOURENÇO DA MATA","261370104A",108
"173","TABIRA","261460001C",1
"174","TACAIMBÓ","261470901A",31
"175","TACARATU","261480801C",125
"176","TAQUARITINGA DO NORTE","261500301C",10.6
"177","TUPANATINGA","261580501C",41.8
"178","TUPARETAMA","261590401C",5.8
"179","VENTUROSA","261600101C",65.8
"180","VERTENTE DO LÉRIO","261618301C",28.8
"181","VICÊNCIA","261630801A",93.75
"182","VITÓRIA DE SANTO ANTÃO","261640702A",33.03
"183","VITÓRIA DE SANTO ANTÃO","261640703A",33.9
"184","VITÓRIA DE SANTO ANTÃO","261640704A",37
"185","XEXÉU","261650601A",114.58
"186","ÁGUA PRETA","260040101A",146.85
"187","ÁGUAS BELAS","260050001A",30.78
"188","ÁGUAS BELAS","260050002A",38.76
