"","municipio","codEstacao","PrecM"
"1","ABREU E LIMA","260005401A",331.19
"2","ALAGOINHA","260060901U",4.8
"3","ALTINHO","260080701C",11.6
"4","ARCOVERDE","260120101C",63.8
"5","BARRA DE GUABIRABA","260130001A",125.26
"6","BARREIROS","260140902A",434.24
"7","BELO JARDIM","260170601C",28.2
"8","BELÉM DE MARIA","260150802A",225.17
"9","BEZERROS","260190401A",94.48
"10","BEZERROS","260190401C",37
"11","BODOCÓ","260200101C",1.2
"12","BOM CONSELHO","260210001C",29
"13","BREJO DA MADRE DE DEUS","260260501C",23.6
"14","BREJÃO","260240701C",30.8
"15","CABO DE SANTO AGOSTINHO","260290202A",364.5
"16","CABO DE SANTO AGOSTINHO","260290203A",426.38
"17","CABO DE SANTO AGOSTINHO","260290204A",334.51
"18","CABO DE SANTO AGOSTINHO","260290205A",370.96
"19","CABROBÓ","260300901A",11.83
"20","CABROBÓ","260300901C",0.6
"21","CACHOEIRINHA","260310801A",73.17
"22","CAETÉS","260320701C",0.8
"23","CAMARAGIBE","260345401A",198.38
"24","CAMARAGIBE","260345402A",410.26
"25","CAMARAGIBE","260345403A",655.78
"26","CAMARAGIBE","260345404A",451.28
"27","CAMARAGIBE","260345406A",380.77
"28","CANHOTINHO","260370201C",51.2
"29","CARNAUBEIRA DA PENHA","260392601U",14
"30","CARNAÍBA","260390001C",0.4
"31","CARUARU","260410601A",117.22
"32","CARUARU","260410602A",104.51
"33","CARUARU","260410603A",79.62
"34","CARUARU","260410604A",61.72
"35","CARUARU","260410605A",110.72
"36","CARUARU","260410606A",188.66
"37","CARUARU","260410607A",101.8
"38","CATENDE","260420501A",249.18
"39","CATENDE","260420502A",250.71
"40","CATENDE","260420503A",269.63
"41","CEDRO","260430401C",16
"42","CORRENTES","260470001A",209.5
"43","CORRENTES","260470001C",42.2
"44","CORTÊS","260480901A",339.98
"45","CUSTÓDIA","260510301C",55.4
"46","DORMENTES","260515201C",0.2
"47","ESCADA","260520201A",378.55
"48","EXU","260530101C",11
"49","FLORES","260560801C",55.4
"50","FLORESTA","260570701C",4.8
"51","FREI MIGUELINHO","260580601C",40
"52","GAMELEIRA","260590501A",443.41
"53","GARANHUNS","260600201C",35.4
"54","GRANITO","260630901C",8.2
"55","GRAVATÁ","260640801C",47.8
"56","IATI","260650701C",16.4
"57","IBIMIRIM","260660601A",24.56
"58","IBIMIRIM","260660601C",21.4
"59","IGARASSU","260680403A",279.1
"60","IGARASSU","260680404A",300.73
"61","IGARASSU","260680405A",279.29
"62","IGUARACI","260690301C",27.4
"63","INAJÁ","260700001C",5.8
"64","INGAZEIRA","260710901U",3.2
"65","IPOJUCA","260720801A",526.72
"66","IPOJUCA","260720802A",563.69
"67","IPOJUCA","260720803A",443.09
"68","IPOJUCA","260720804A",551.02
"69","IPUBI","260730701A",16.23
"70","IPUBI","260730702A",13.08
"71","ITACURUBA","260740601C",2.8
"72","JABOATÃO DOS GUARARAPES","260790101A",231.14
"73","JABOATÃO DOS GUARARAPES","260790102A",450.15
"74","JABOATÃO DOS GUARARAPES","260790103A",393.24
"75","JABOATÃO DOS GUARARAPES","260790104A",362.15
"76","JABOATÃO DOS GUARARAPES","260790106A",386.53
"77","JABOATÃO DOS GUARARAPES","260790107A",452.29
"78","JABOATÃO DOS GUARARAPES","260790108A",473.63
"79","JABOATÃO DOS GUARARAPES","260790109A",100.07
"80","JABOATÃO DOS GUARARAPES","260790110A",323
"81","JAQUEIRA","260795001A",83.91
"82","JATAÚBA","260800801C",14.6
"83","JATOBÁ","260805701C",19
"84","JOAQUIM NABUCO","260820601A",332.72
"85","JUREMA","260840401A",107.2
"86","JUREMA","260840401C",31.2
"87","LAGOA GRANDE","260875001U",1.6
"88","LAJEDO","260880001C",13.4
"89","MANARI","260915401C",20.8
"90","MARAIAL","260920401A",284.09
"91","MARAIAL","260920402A",286.63
"92","MIRANDIBA","260930301C",16
"93","MORENO","260940201A",260.46
"94","MORENO","260940202A",406.95
"95","NAZARÉ DA MATA","260950101A",139.63
"96","NAZARÉ DA MATA","260950102A",142.92
"97","NAZARÉ DA MATA","260950103A",171.97
"98","OLINDA","260960001A",339.34
"99","OLINDA","260960002A",383.28
"100","OLINDA","260960003A",343.72
"101","OLINDA","260960004A",376.97
"102","OLINDA","260960005A",407.66
"103","OROBÓ","260970901C",74.6
"104","OROCÓ","260980801A",4.54
"105","OURICURI","260990701C",4.4
"106","PALMARES","261000401A",290.43
"107","PALMARES","261000402A",295.48
"108","PALMEIRINA","261010301U",48.4
"109","PARNAMIRIM","261040001C",6
"110","PAULISTA","261070702A",136.29
"111","PAULISTA","261070703A",204.74
"112","PAULISTA","261070704A",252.37
"113","PAULISTA","261070705A",279.14
"114","PAULISTA","261070706A",349.58
"115","PEDRA","261080601C",15
"116","PESQUEIRA","261090501C",66
"117","PETROLINA","261110102C",2.4
"118","PETROLÂNDIA","261100201U",0.4
"119","POÇÃO","261120001A",59.2
"120","PRIMAVERA","261140801A",191.76
"121","QUIPAPÁ","261150701A",197.26
"122","QUIPAPÁ","261150702A",185.38
"123","QUIPAPÁ","261150703A",199.31
"124","RECIFE","261160601A",466.43
"125","RECIFE","261160603A",450.73
"126","RECIFE","261160604A",392.19
"127","RECIFE","261160605A",364.4
"128","RECIFE","261160606A",371.39
"129","RECIFE","261160607A",390.44
"130","RECIFE","261160608A",434.83
"131","RECIFE","261160609A",399.48
"132","RECIFE","261160610A",442.29
"133","RECIFE","261160612A",423.67
"134","RECIFE","261160613A",425.29
"135","RECIFE","261160614A",359.85
"136","RECIFE","261160615A",425.4
"137","RECIFE","261160616A",462.45
"138","RECIFE","261160617A",368.85
"139","RECIFE","261160618A",293.79
"140","RECIFE","261160619A",385.13
"141","RECIFE","261160620A",335.4
"142","RECIFE","261160621A",436.6
"143","RECIFE","261160622A",372.6
"144","RIBEIRÃO","261180401A",348.85
"145","RIO FORMOSO","261190301A",520.98
"146","RIO FORMOSO","261190302A",460.36
"147","SALGADINHO","261210901C",32.8
"148","SALGUEIRO","261220801C",27.4
"149","SANHARÓ","261240601A",76.8
"150","SANTA CRUZ DO CAPIBARIBE","261250501U",2.6
"151","SANTA FILOMENA","261255401C",1.2
"152","SANTA MARIA DA BOA VISTA","261260401C",2.4
"153","SANTA TEREZINHA","261280201C",0.6
"154","SERRA TALHADA","261390901C",14.6
"155","SERRITA","261400601U",5
"156","SERTÂNIA","261410501C",13.2
"157","SERTÂNIA","261410502C",7.8
"158","SIRINHAÉM","261420401A",540
"159","SÃO BENEDITO DO SUL","261290101A",238.35
"160","SÃO BENTO DO UNA","261300801C",10.8
"161","SÃO JOAQUIM DO MONTE","261330501A",165.12
"162","SÃO JOAQUIM DO MONTE","261330501U",48.2
"163","SÃO JOSÉ DO BELMONTE","261350301C",15.4
