"","municipio","codEstacao","PrecM"
"106","PAULISTA","261070705A",247.71
"107","PAULISTA","261070706A",346.86
"108","PEDRA","261080601C",46.2
"109","PESQUEIRA","261090501C",10.4
"110","PETROLINA","261110101A",1.8
"111","PETROLINA","261110101C",4.8
"112","PETROLINA","261110102A",2.4
"113","PETROLINA","261110103A",1.4
"114","PETROLINA","261110103C",12.2
"115","PETROLINA","261110104A",1.8
"116","PETROLÂNDIA","261100201U",3
"117","POMBOS","261130901A",41
"118","POÇÃO","261120001A",59
"119","PRIMAVERA","261140801A",0
"120","QUIPAPÁ","261150701A",240.52
"121","QUIPAPÁ","261150702A",229.49
"122","QUIPAPÁ","261150703A",235.14
"123","RECIFE","261160601A",410.15
"124","RECIFE","261160603A",484.07
"125","RECIFE","261160604A",453.68
"126","RECIFE","261160605A",202.85
"127","RECIFE","261160606A",458.06
"128","RECIFE","261160607A",392.2
"129","RECIFE","261160608A",489.84
"130","RECIFE","261160609A",286.42
"131","RECIFE","261160612A",410.87
"132","RECIFE","261160614A",351.48
"133","RECIFE","261160615A",514.3
"134","RECIFE","261160616A",455.42
"135","RECIFE","261160617A",394.96
"136","RECIFE","261160618A",403.75
"137","RECIFE","261160619A",422.23
"138","RECIFE","261160620A",422.4
"139","RECIFE","261160621A",452.4
"140","RECIFE","261160622A",356
"141","RIBEIRÃO","261180401A",374.32
"142","RIO FORMOSO","261190301A",520.27
"143","SAIRÉ","261200001A",242.4
"144","SALGADINHO","261210901C",131.4
"145","SALGUEIRO","261220801C",35
"146","SANHARÓ","261240601A",71.4
"147","SANHARÓ","261240601C",44.8
"148","SERRITA","261400601U",6
"149","SERTÂNIA","261410501C",62.2
"150","SERTÂNIA","261410502C",33.8
"151","SIRINHAÉM","261420401A",411.95
"152","SÃO BENEDITO DO SUL","261290101A",275.15
"153","SÃO BENTO DO UNA","261300801C",63.6
"154","SÃO JOAQUIM DO MONTE","261330501A",215.56
"155","SÃO JOAQUIM DO MONTE","261330501U",40.4
"156","SÃO JOSÉ DO EGITO","261360201C",38
"157","SÃO LOURENÇO DA MATA","261370101A",331.85
"158","SÃO LOURENÇO DA MATA","261370102A",255.95
"159","SÃO LOURENÇO DA MATA","261370103A",289.04
"160","TACAIMBÓ","261470901A",104.2
"161","TACARATU","261480801C",51.8
"162","TRINDADE","261560701U",46.4
"163","TUPANATINGA","261580501C",139
"164","TUPARETAMA","261590401C",9.2
"165","VENTUROSA","261600101C",72.6
"166","VERTENTE DO LÉRIO","261618301C",58.4
"167","VICÊNCIA","261630801A",124.76
"168","VITÓRIA DE SANTO ANTÃO","261640702A",128.78
"169","VITÓRIA DE SANTO ANTÃO","261640703A",165.11
"170","VITÓRIA DE SANTO ANTÃO","261640704A",161.4
"171","XEXÉU","261650601A",289.03
"172","ÁGUA PRETA","260040101A",310.29
"173","ÁGUAS BELAS","260050001A",0.4
"174","ÁGUAS BELAS","260050002A",124.13
